from	to	cluster
NEGR1	ATL2	cluster0
NEGR1	SRC	cluster0
FBXO45	NEGR1	cluster0
HSPA4L	NEGR1	cluster0
NEGR1	PRUNE2	cluster0
NEGR1	MAP2	cluster0
NEGR1	PAFAH1B1	cluster0
NEGR1	PRKCB	cluster0
DNAJC17	NEGR1	cluster0
NEGR1	HOMER1	cluster0
NEGR1	ITSN1	cluster0
NEGR1	MAGI2	cluster0
NEGR1	ANKRD24	cluster0
NEGR1	ADAM11	cluster0
NEGR1	GPHN	cluster0
NEGR1	ADAM22	cluster0
NEGR1	IL1RAPL1	cluster0
NEGR1	CDH10	cluster0
NEGR1	SYNGR1	cluster0
NEGR1	SUCLA2	cluster0
NEGR1	GPM6A	cluster0
NEGR1	PHACTR1	cluster0
SGTB	NEGR1	cluster0
NEGR1	GDAP1	cluster0
DNAJC6	NEGR1	cluster0
NEGR1	PRKAR2B	cluster0
NEGR1	AGAP2	cluster0
NEGR1	KIF5C	cluster0
NEGR1	DGKB	cluster0
NEGR1	DCLK1	cluster0
NEGR1	RAPGEF4	cluster0
NEGR1	RIMS2	cluster0
NEGR1	ATL1	cluster0
NEGR1	GABRA4	cluster0
FBXL14	NEGR1	cluster0
NEGR1	OLA1	cluster0
NEGR1	LMO7	cluster0
NEGR1	APOOL	cluster0
NEGR1	MAPT	cluster0
NEGR1	CNTNAP2	cluster0
NEGR1	GRM7	cluster0
NEGR1	DTD1	cluster0
NEGR1	NBEA	cluster0
FNIP1	NEGR1	cluster0
NEGR1	GPX4	cluster0
NEGR1	OPCML	cluster0
NEGR1	SLC8A2	cluster0
NEGR1	SEPT11	cluster0
NEGR1	ATP2B2	cluster0
NEGR1	LY6H	cluster0
NEGR1	MYL6B	cluster0
KLHL42	NEGR1	cluster0
OSCP1	CAP2	cluster0
OSCP1	FKBP1B	cluster0
OSCP1	SLC25A12	cluster0
OSCP1	CACNA1B	cluster0
OSCP1	CNKSR2	cluster0
OSCP1	DLGAP1	cluster0
OSCP1	CAMKK1	cluster0
OSCP1	IQSEC2	cluster0
OSCP1	KCNB1	cluster0
OSCP1	MAP2	cluster0
OSCP1	HOMER1	cluster0
OSCP1	ADAM11	cluster0
UBE2T	OSCP1	cluster0
OSCP1	STX1A	cluster0
OSCP1	ADD2	cluster0
OSCP1	GPM6A	cluster0
OSCP1	PRKAR2B	cluster0
OSCP1	AGAP2	cluster0
OSCP1	DGKB	cluster0
OSCP1	CASKIN1	cluster0
OSCP1	RAPGEF4	cluster0
OSCP1	RIMS2	cluster0
OSCP1	GABRA4	cluster0
OSCP1	PPFIA4	cluster0
ATRX	OSCP1	cluster0
OSCP1	CNTN1	cluster0
OSCP1	NBEA	cluster0
BBS12	OSCP1	cluster0
OSCP1	GOLGA7B	cluster0
OSCP1	OPCML	cluster0
OSCP1	ATP2B2	cluster0
OSCP1	MYL6B	cluster0
CHL1	CAP2	cluster0
CHL1	KIF3A	cluster0
CHL1	GRIA2	cluster0
CHL1	GPR158	cluster0
CHL1	SLC25A12	cluster0
RBBP4	CHL1	cluster0
CHL1	CACNA1B	cluster0
CHL1	SYT5	cluster0
CHL1	PRKACB	cluster0
CHL1	IQSEC1	cluster0
CHL1	DLGAP1	cluster0
CHL1	SRGAP3	cluster0
CHL1	ARL2BP	cluster0
CHL1	ATL2	cluster0
FBXO45	CHL1	cluster0
HSPA4L	CHL1	cluster0
CHL1	PRUNE2	cluster0
CHL1	MAP2	cluster0
CHL1	PAFAH1B1	cluster0
CHL1	PRKCB	cluster0
DNAJC17	CHL1	cluster0
CHL1	HOMER1	cluster0
CHL1	MAGI2	cluster0
CHL1	ADAM11	cluster0
CHL1	GPHN	cluster0
CHL1	ADAM22	cluster0
CHL1	IL1RAPL1	cluster0
CHL1	SYNGR1	cluster0
CHL1	GPM6A	cluster0
CHL1	PHACTR1	cluster0
SGTB	CHL1	cluster0
CHL1	GDAP1	cluster0
DNAJC6	CHL1	cluster0
CHL1	PRKAR2B	cluster0
CHL1	KIF5C	cluster0
CHL1	DGKB	cluster0
CHL1	TMOD1	cluster0
CHL1	DCLK1	cluster0
CHL1	RAPGEF4	cluster0
CHL1	RIMS2	cluster0
CHL1	ATL1	cluster0
CHL1	GABRA4	cluster0
CHL1	OLA1	cluster0
CHL1	LMO7	cluster0
CHL1	APOOL	cluster0
CHL1	MAPT	cluster0
CHL1	CNTNAP2	cluster0
CHL1	GRM7	cluster0
CHL1	DTD1	cluster0
CHL1	NBEA	cluster0
FNIP1	CHL1	cluster0
CHL1	OPCML	cluster0
CHL1	SEPT11	cluster0
CHL1	LY6H	cluster0
CHL1	MYL6B	cluster0
CAP2	DYNLL1	cluster0
CAP2	TNIK	cluster0
CAP2	KIF3A	cluster0
CAP2	RPL22	cluster0
CAP2	FKBP1B	cluster0
CAP2	GRIA2	cluster0
CAP2	GPR158	cluster0
CAP2	SLC25A12	cluster0
RBBP4	CAP2	cluster0
CAP2	CACNA1B	cluster0
CAP2	SYT5	cluster0
CAP2	SYT7	cluster0
CAP2	PRKACB	cluster0
CAP2	CNKSR2	cluster0
CAP2	IQSEC1	cluster0
CAP2	DLGAP1	cluster0
CAP2	SRGAP3	cluster0
CAP2	ARL2BP	cluster0
CAP2	ATL2	cluster0
FBXO45	CAP2	cluster0
CAP2	ICAM5	cluster0
HSPA4L	CAP2	cluster0
CAP2	PRUNE2	cluster0
CAP2	MAP2	cluster0
CAP2	PAFAH1B1	cluster0
CAP2	PRKCB	cluster0
CAP2	SYN3	cluster0
DNAJC17	CAP2	cluster0
CAP2	HOMER1	cluster0
CAP2	ITSN1	cluster0
CAP2	MAGI2	cluster0
CAP2	ANKRD24	cluster0
CAP2	ADAM11	cluster0
UBE2T	CAP2	cluster0
CAP2	GPHN	cluster0
CAP2	ADAM22	cluster0
CAP2	IL1RAPL1	cluster0
CAP2	STX1A	cluster0
CAP2	CDH10	cluster0
CAP2	SYNGR1	cluster0
CAP2	GPM6A	cluster0
CAP2	PHACTR1	cluster0
SGTB	CAP2	cluster0
CAP2	GDAP1	cluster0
DNAJC6	CAP2	cluster0
CAP2	PRKAR2B	cluster0
CAP2	AGAP2	cluster0
CAP2	KIF5C	cluster0
CAP2	DGKB	cluster0
CAP2	DCLK1	cluster0
CAP2	CASKIN1	cluster0
CAP2	RAPGEF4	cluster0
CAP2	RIMS2	cluster0
CAP2	ATL1	cluster0
CAP2	GABRA4	cluster0
FBXL14	CAP2	cluster0
CAP2	PPFIA4	cluster0
CAP2	OLA1	cluster0
CAP2	LMO7	cluster0
CAP2	APOOL	cluster0
CAP2	MAPT	cluster0
CAP2	CNTNAP2	cluster0
CAP2	GRM7	cluster0
CAP2	DTD1	cluster0
CAP2	NBEA	cluster0
FNIP1	CAP2	cluster0
BBS12	CAP2	cluster0
CAP2	GPX4	cluster0
CAP2	CACNG3	cluster0
CAP2	GOLGA7B	cluster0
FBXL2	CAP2	cluster0
CAP2	OPCML	cluster0
CAP2	CACNB3	cluster0
CAP2	SLC8A2	cluster0
CAP2	SEPT11	cluster0
CAP2	ATP2B2	cluster0
CAP2	LY6H	cluster0
FBXO6	CAP2	cluster0
CAP2	MYL6B	cluster0
KLHL42	CAP2	cluster0
DYNLL1	RPL22	cluster0
DYNLL1	GRIA2	cluster0
RBBP4	DYNLL1	cluster0
DYNLL1	CACNA1B	cluster0
DYNLL1	SYT5	cluster0
DYNLL1	PRKACB	cluster0
DYNLL1	ARL2BP	cluster0
DYNLL1	ATL2	cluster0
FBXO45	DYNLL1	cluster0
DYNLL1	ICAM5	cluster0
DYNLL1	RASAL1	cluster0
DYNLL1	PAFAH1B1	cluster0
DYNLL1	PRKCB	cluster0
DYNLL1	HOMER1	cluster0
F12	DYNLL1	cluster0
DYNLL1	GPM6A	cluster0
DYNLL1	PHACTR1	cluster0
TRIM17	DYNLL1	cluster0
SGTB	DYNLL1	cluster0
DYNLL1	GDAP1	cluster0
DNAJC6	DYNLL1	cluster0
DYNLL1	PRKAR2B	cluster0
DYNLL1	KIF5C	cluster0
DYNLL1	DCLK1	cluster0
DYNLL1	RIMS2	cluster0
DYNLL1	PDE1A	cluster0
DYNLL1	ATL1	cluster0
DYNLL1	OLA1	cluster0
DYNLL1	APOOL	cluster0
DYNLL1	MAPT	cluster0
DYNLL1	DTD1	cluster0
DYNLL1	GPX4	cluster0
DYNLL1	CACNG3	cluster0
FBXL2	DYNLL1	cluster0
DYNLL1	SLC8A2	cluster0
DYNLL1	SEPT11	cluster0
DYNLL1	MYL6B	cluster0
TNIK	KIF3A	cluster0
TNIK	RPL22	cluster0
TNIK	GRIA2	cluster0
TNIK	GPR158	cluster0
TNIK	SLC25A12	cluster0
RBBP4	TNIK	cluster0
TNIK	CACNA1B	cluster0
TNIK	SYT5	cluster0
TNIK	SYT7	cluster0
TNIK	PRKACB	cluster0
TNIK	CNKSR2	cluster0
TNIK	IQSEC1	cluster0
TNIK	DLGAP1	cluster0
TNIK	SRGAP3	cluster0
TNIK	ARL2BP	cluster0
TNIK	ATL2	cluster0
FBXO45	TNIK	cluster0
HSPA4L	TNIK	cluster0
TNIK	PRUNE2	cluster0
TNIK	MAP2	cluster0
TNIK	PAFAH1B1	cluster0
TNIK	PRKCB	cluster0
DNAJC17	TNIK	cluster0
TNIK	HOMER1	cluster0
TNIK	ITSN1	cluster0
TNIK	MAGI2	cluster0
TNIK	ANKRD24	cluster0
TNIK	ADAM11	cluster0
TNIK	GPHN	cluster0
TNIK	ADAM22	cluster0
TNIK	IL1RAPL1	cluster0
TNIK	CDH10	cluster0
TNIK	SYNGR1	cluster0
TNIK	GPM6A	cluster0
TNIK	PHACTR1	cluster0
SGTB	TNIK	cluster0
TNIK	GDAP1	cluster0
DNAJC6	TNIK	cluster0
TNIK	PRKAR2B	cluster0
TNIK	AGAP2	cluster0
TNIK	KIF5C	cluster0
TNIK	DGKB	cluster0
TNIK	DCLK1	cluster0
TNIK	RAPGEF4	cluster0
TNIK	RIMS2	cluster0
TNIK	ATL1	cluster0
TNIK	GABRA4	cluster0
FBXL14	TNIK	cluster0
TNIK	OLA1	cluster0
TNIK	LMO7	cluster0
TNIK	APOOL	cluster0
TNIK	MAPT	cluster0
TNIK	CNTNAP2	cluster0
TNIK	DTD1	cluster0
TNIK	NBEA	cluster0
FNIP1	TNIK	cluster0
TNIK	OPCML	cluster0
TNIK	SEPT11	cluster0
TNIK	ATP2B2	cluster0
TNIK	LY6H	cluster0
TNIK	MYL6B	cluster0
KIF3A	RPL22	cluster0
KIF3A	GRIA2	cluster0
KIF3A	GPR158	cluster0
KIF3A	SLC25A12	cluster0
RBBP4	KIF3A	cluster0
KIF3A	CACNA1B	cluster0
KIF3A	SYT5	cluster0
KIF3A	SYT7	cluster0
KIF3A	PRKACB	cluster0
KIF3A	CNKSR2	cluster0
KIF3A	IQSEC1	cluster0
KIF3A	DLGAP1	cluster0
KIF3A	SRGAP3	cluster0
KIF3A	ARL2BP	cluster0
KIF3A	ATL2	cluster0
KIF3A	SRC	cluster0
FBXO45	KIF3A	cluster0
HSPA4L	KIF3A	cluster0
KIF3A	PRUNE2	cluster0
KIF3A	KCNB1	cluster0
KIF3A	MAP2	cluster0
KIF3A	PAFAH1B1	cluster0
KIF3A	PRKCB	cluster0
KIF3A	SYN3	cluster0
DNAJC17	KIF3A	cluster0
KIF3A	HOMER1	cluster0
KIF3A	ITSN1	cluster0
KIF3A	MAGI2	cluster0
KIF3A	ANKRD24	cluster0
KIF3A	ADAM11	cluster0
KIF3A	GPHN	cluster0
KIF3A	ADAM22	cluster0
KIF3A	IL1RAPL1	cluster0
KIF3A	SYNGR1	cluster0
KIF3A	LDHB	cluster0
KIF3A	ADD2	cluster0
KIF3A	SUCLA2	cluster0
KIF3A	GPM6A	cluster0
KIF3A	PHACTR1	cluster0
SGTB	KIF3A	cluster0
KIF3A	GDAP1	cluster0
KIF3A	PYCRL	cluster0
DNAJC6	KIF3A	cluster0
KIF3A	PRKAR2B	cluster0
KIF3A	AGAP2	cluster0
KIF3A	KIF5C	cluster0
KIF3A	DGKB	cluster0
KIF3A	DCLK1	cluster0
KIF3A	CASKIN1	cluster0
KIF3A	RAPGEF4	cluster0
KIF3A	RIMS2	cluster0
KIF3A	ATL1	cluster0
KIF3A	GABRA4	cluster0
KIF3A	OLA1	cluster0
KIF3A	LMO7	cluster0
KIF3A	APOOL	cluster0
KIF3A	MAPT	cluster0
KIF3A	CNTNAP2	cluster0
KIF3A	GRM7	cluster0
KIF3A	DTD1	cluster0
KIF3A	NBEA	cluster0
FNIP1	KIF3A	cluster0
KIF3A	GPX4	cluster0
KIF3A	AKAP9	cluster0
FBXL2	KIF3A	cluster0
KIF3A	OPCML	cluster0
KIF3A	SEPT11	cluster0
KIF3A	ATP2B2	cluster0
KIF3A	LY6H	cluster0
KIF3A	MYL6B	cluster0
KLHL42	KIF3A	cluster0
RPL22	GRIA2	cluster0
RPL22	GPR158	cluster0
RPL22	SLC25A12	cluster0
RBBP4	RPL22	cluster0
RPL22	CACNA1B	cluster0
RPL22	SYT5	cluster0
RPL22	SYT7	cluster0
RPL22	PRKACB	cluster0
RPL22	CNKSR2	cluster0
RPL22	IQSEC1	cluster0
RPL22	DLGAP1	cluster0
RPL22	SRGAP3	cluster0
RPL22	ARL2BP	cluster0
RPL22	ATL2	cluster0
RPL22	IQSEC2	cluster0
RPL22	SRC	cluster0
FBXO45	RPL22	cluster0
HSPA4L	RPL22	cluster0
RPL22	PRUNE2	cluster0
RPL22	KCNB1	cluster0
RPL22	MAP2	cluster0
RPL22	PAFAH1B1	cluster0
RPL22	PRKCB	cluster0
RPL22	SYN3	cluster0
DNAJC17	RPL22	cluster0
RPL22	HOMER1	cluster0
RPL22	ITSN1	cluster0
RPL22	MAGI2	cluster0
RPL22	ANKRD24	cluster0
RPL22	ADAM11	cluster0
RPL22	GPHN	cluster0
RPL22	ADAM22	cluster0
RPL22	IL1RAPL1	cluster0
RPL22	CDH10	cluster0
RPL22	SYNGR1	cluster0
RPL22	LDHB	cluster0
RPL22	SUCLA2	cluster0
RPL22	GPM6A	cluster0
RPL22	PHACTR1	cluster0
SGTB	RPL22	cluster0
RPL22	GDAP1	cluster0
DNAJC6	RPL22	cluster0
RPL22	PRKAR2B	cluster0
RPL22	AGAP2	cluster0
RPL22	KIF5C	cluster0
RPL22	DGKB	cluster0
RPL22	DCLK1	cluster0
RPL22	RAPGEF4	cluster0
RPL22	RIMS2	cluster0
RPL22	ATL1	cluster0
RPL22	GABRA4	cluster0
ATRX	RPL22	cluster0
RPL22	OLA1	cluster0
RPL22	APOOL	cluster0
RPL22	MAPT	cluster0
RPL22	CNTNAP2	cluster0
RPL22	DTD1	cluster0
RPL22	NBEA	cluster0
FNIP1	RPL22	cluster0
RPL22	GPX4	cluster0
RPL22	CACNG3	cluster0
FBXL2	RPL22	cluster0
RPL22	OPCML	cluster0
RPL22	SLC8A2	cluster0
RPL22	SEPT11	cluster0
RPL22	ATP2B2	cluster0
RPL22	LY6H	cluster0
FBXO6	RPL22	cluster0
RPL22	MYL6B	cluster0
KLHL42	RPL22	cluster0
FKBP1B	SLC25A12	cluster0
FKBP1B	DLGAP1	cluster0
FKBP1B	CAMKK1	cluster0
FKBP1B	ATL2	cluster0
FKBP1B	IQSEC2	cluster0
FKBP1B	KCNB1	cluster0
FKBP1B	MAP2	cluster0
DNAJC17	FKBP1B	cluster0
FKBP1B	HOMER1	cluster0
FKBP1B	ITSN1	cluster0
FKBP1B	ADAM11	cluster0
UBE2T	FKBP1B	cluster0
FKBP1B	STX1A	cluster0
FKBP1B	ADD2	cluster0
FKBP1B	SUCLA2	cluster0
FKBP1B	PRKAR2B	cluster0
FKBP1B	AGAP2	cluster0
FKBP1B	DGKB	cluster0
FKBP1B	DCLK1	cluster0
FKBP1B	RAPGEF4	cluster0
FKBP1B	RIMS2	cluster0
FKBP1B	GABRA4	cluster0
FKBP1B	PPFIA4	cluster0
ATRX	FKBP1B	cluster0
FKBP1B	CNTN1	cluster0
FKBP1B	NBEA	cluster0
BBS12	FKBP1B	cluster0
FKBP1B	GOLGA7B	cluster0
FKBP1B	OPCML	cluster0
RNF25	FKBP1B	cluster0
FKBP1B	CACNB3	cluster0
FKBP1B	SEPT11	cluster0
FKBP1B	ATP2B2	cluster0
FKBP1B	MYL6B	cluster0
GRIA2	GPR158	cluster0
GRIA2	SLC25A12	cluster0
RBBP4	GRIA2	cluster0
GRIA2	CACNA1B	cluster0
GRIA2	SYT5	cluster0
GRIA2	SYT7	cluster0
GRIA2	PRKACB	cluster0
GRIA2	IQSEC1	cluster0
GRIA2	DLGAP1	cluster0
GRIA2	SRGAP3	cluster0
GRIA2	ARL2BP	cluster0
GRIA2	ATL2	cluster0
GRIA2	SRC	cluster0
FBXO45	GRIA2	cluster0
HSPA4L	GRIA2	cluster0
GRIA2	PRUNE2	cluster0
GRIA2	MAP2	cluster0
GRIA2	PAFAH1B1	cluster0
GRIA2	PRKCB	cluster0
GRIA2	SYN3	cluster0
DNAJC17	GRIA2	cluster0
GRIA2	HOMER1	cluster0
GRIA2	ITSN1	cluster0
GRIA2	MAGI2	cluster0
GRIA2	ANKRD24	cluster0
GRIA2	ADAM11	cluster0
GRIA2	GPHN	cluster0
GRIA2	ADAM22	cluster0
GRIA2	IL1RAPL1	cluster0
GRIA2	CDH10	cluster0
GRIA2	SYNGR1	cluster0
GRIA2	SUCLA2	cluster0
GRIA2	GPM6A	cluster0
GRIA2	PHACTR1	cluster0
SGTB	GRIA2	cluster0
GRIA2	GDAP1	cluster0
GRIA2	PYCRL	cluster0
DNAJC6	GRIA2	cluster0
GRIA2	PRKAR2B	cluster0
GRIA2	AGAP2	cluster0
GRIA2	KIF5C	cluster0
GRIA2	DGKB	cluster0
GRIA2	DCLK1	cluster0
GRIA2	RAPGEF4	cluster0
GRIA2	RIMS2	cluster0
GRIA2	ATL1	cluster0
GRIA2	GABRA4	cluster0
FBXL14	GRIA2	cluster0
GRIA2	OLA1	cluster0
GRIA2	LMO7	cluster0
GRIA2	APOOL	cluster0
GRIA2	MAPT	cluster0
GRIA2	CNTNAP2	cluster0
GRIA2	GRM7	cluster0
GRIA2	DTD1	cluster0
GRIA2	NBEA	cluster0
FNIP1	GRIA2	cluster0
GRIA2	GPX4	cluster0
GRIA2	CACNG3	cluster0
FBXL2	GRIA2	cluster0
GRIA2	OPCML	cluster0
GRIA2	SLC8A2	cluster0
GRIA2	SEPT11	cluster0
GRIA2	ATP2B2	cluster0
GRIA2	LY6H	cluster0
FBXO6	GRIA2	cluster0
GRIA2	MYL6B	cluster0
KLHL42	GRIA2	cluster0
GPR158	SLC25A12	cluster0
RBBP4	GPR158	cluster0
GPR158	CACNA1B	cluster0
GPR158	SYT5	cluster0
GPR158	SYT7	cluster0
GPR158	PRKACB	cluster0
GPR158	IQSEC1	cluster0
GPR158	DLGAP1	cluster0
GPR158	SRGAP3	cluster0
GPR158	ARL2BP	cluster0
GPR158	ATL2	cluster0
GPR158	SRC	cluster0
FBXO45	GPR158	cluster0
HSPA4L	GPR158	cluster0
GPR158	PRUNE2	cluster0
GPR158	MAP2	cluster0
GPR158	PAFAH1B1	cluster0
GPR158	PRKCB	cluster0
DNAJC17	GPR158	cluster0
GPR158	HOMER1	cluster0
GPR158	MAGI2	cluster0
GPR158	ANKRD24	cluster0
GPR158	ADAM11	cluster0
GPR158	GPHN	cluster0
GPR158	ADAM22	cluster0
GPR158	IL1RAPL1	cluster0
GPR158	SYNGR1	cluster0
GPR158	SUCLA2	cluster0
GPR158	GPM6A	cluster0
GPR158	PHACTR1	cluster0
SGTB	GPR158	cluster0
GPR158	GDAP1	cluster0
DNAJC6	GPR158	cluster0
GPR158	PRKAR2B	cluster0
GPR158	AGAP2	cluster0
GPR158	KIF5C	cluster0
GPR158	DGKB	cluster0
GPR158	DCLK1	cluster0
GPR158	RAPGEF4	cluster0
GPR158	RIMS2	cluster0
GPR158	ATL1	cluster0
GPR158	GABRA4	cluster0
FBXL14	GPR158	cluster0
GPR158	OLA1	cluster0
GPR158	LMO7	cluster0
GPR158	APOOL	cluster0
GPR158	MAPT	cluster0
GPR158	CNTNAP2	cluster0
GPR158	DTD1	cluster0
GPR158	NBEA	cluster0
FNIP1	GPR158	cluster0
GPR158	GPX4	cluster0
GPR158	OPCML	cluster0
GPR158	SEPT11	cluster0
GPR158	ATP2B2	cluster0
GPR158	LY6H	cluster0
GPR158	MYL6B	cluster0
KLHL42	GPR158	cluster0
RBBP4	SLC25A12	cluster0
SLC25A12	CACNA1B	cluster0
SLC25A12	SYT5	cluster0
SLC25A12	SYT7	cluster0
SLC25A12	PRKACB	cluster0
SLC25A12	CNKSR2	cluster0
SLC25A12	IQSEC1	cluster0
SLC25A12	DLGAP1	cluster0
SLC25A12	SRGAP3	cluster0
SLC25A12	CAMKK1	cluster0
SLC25A12	ARL2BP	cluster0
SLC25A12	ATL2	cluster0
SLC25A12	IQSEC2	cluster0
SLC25A12	SRC	cluster0
FBXO45	SLC25A12	cluster0
HSPA4L	SLC25A12	cluster0
SLC25A12	PRUNE2	cluster0
SLC25A12	KCNB1	cluster0
SLC25A12	MAP2	cluster0
SLC25A12	PAFAH1B1	cluster0
SLC25A12	PRKCB	cluster0
SLC25A12	SYN3	cluster0
DNAJC17	SLC25A12	cluster0
SLC25A12	HOMER1	cluster0
SLC25A12	ITSN1	cluster0
SLC25A12	MAGI2	cluster0
SLC25A12	ANKRD24	cluster0
SLC25A12	ADAM11	cluster0
UBE2T	SLC25A12	cluster0
SLC25A12	GPHN	cluster0
SLC25A12	ADAM22	cluster0
SLC25A12	IL1RAPL1	cluster0
SLC25A12	STX1A	cluster0
SLC25A12	CDH10	cluster0
SLC25A12	SYNGR1	cluster0
SLC25A12	LDHB	cluster0
SLC25A12	ADD2	cluster0
SLC25A12	SUCLA2	cluster0
SLC25A12	GPM6A	cluster0
SLC25A12	PHACTR1	cluster0
SGTB	SLC25A12	cluster0
SLC25A12	GDAP1	cluster0
DNAJC6	SLC25A12	cluster0
SLC25A12	PRKAR2B	cluster0
SLC25A12	AGAP2	cluster0
SLC25A12	KIF5C	cluster0
SLC25A12	DGKB	cluster0
SLC25A12	DCLK1	cluster0
SLC25A12	CASKIN1	cluster0
SLC25A12	RAPGEF4	cluster0
SLC25A12	RIMS2	cluster0
MYCBP2	SLC25A12	cluster0
SLC25A12	ATL1	cluster0
SLC25A12	GABRA4	cluster0
FBXL14	SLC25A12	cluster0
SLC25A12	PPFIA4	cluster0
SLC25A12	OLA1	cluster0
SLC25A12	LMO7	cluster0
SLC25A12	APOOL	cluster0
SLC25A12	MAPT	cluster0
SLC25A12	CNTNAP2	cluster0
SLC25A12	GRM7	cluster0
SLC25A12	DTD1	cluster0
SLC25A12	NBEA	cluster0
FNIP1	SLC25A12	cluster0
BBS12	SLC25A12	cluster0
SLC25A12	GPX4	cluster0
SLC25A12	AKAP9	cluster0
SLC25A12	GOLGA7B	cluster0
FBXL2	SLC25A12	cluster0
SLC25A12	OPCML	cluster0
RNF25	SLC25A12	cluster0
SLC25A12	SEPT11	cluster0
SLC25A12	ATP2B2	cluster0
SLC25A12	LY6H	cluster0
FBXO6	SLC25A12	cluster0
SLC25A12	MYL6B	cluster0
KLHL42	SLC25A12	cluster0
RBBP4	CACNA1B	cluster0
RBBP4	SYT5	cluster0
RBBP4	SYT7	cluster0
RBBP4	PRKACB	cluster0
RBBP4	IQSEC1	cluster0
RBBP4	DLGAP1	cluster0
RBBP4	SRGAP3	cluster0
RBBP4	ARL2BP	cluster0
RBBP4	ATL2	cluster0
RBBP4	SRC	cluster0
RBBP4	FBXO45	cluster0
RBBP4	HSPA4L	cluster0
RBBP4	PRUNE2	cluster0
RBBP4	MAP2	cluster0
RBBP4	PAFAH1B1	cluster0
RBBP4	PRKCB	cluster0
RBBP4	SYN3	cluster0
RBBP4	DNAJC17	cluster0
RBBP4	HOMER1	cluster0
RBBP4	ITSN1	cluster0
RBBP4	MAGI2	cluster0
RBBP4	ANKRD24	cluster0
RBBP4	ADAM11	cluster0
RBBP4	GPHN	cluster0
RBBP4	ADAM22	cluster0
RBBP4	IL1RAPL1	cluster0
RBBP4	CDH10	cluster0
RBBP4	SYNGR1	cluster0
RBBP4	SUCLA2	cluster0
RBBP4	GPM6A	cluster0
RBBP4	PHACTR1	cluster0
RBBP4	SGTB	cluster0
RBBP4	GDAP1	cluster0
RBBP4	DNAJC6	cluster0
RBBP4	PRKAR2B	cluster0
RBBP4	AGAP2	cluster0
RBBP4	KIF5C	cluster0
RBBP4	DGKB	cluster0
RBBP4	DCLK1	cluster0
RBBP4	RAPGEF4	cluster0
RBBP4	RIMS2	cluster0
RBBP4	ATL1	cluster0
RBBP4	GABRA4	cluster0
RBBP4	FBXL14	cluster0
RBBP4	OLA1	cluster0
RBBP4	LMO7	cluster0
RBBP4	APOOL	cluster0
RBBP4	MAPT	cluster0
RBBP4	CNTNAP2	cluster0
RBBP4	GRM7	cluster0
RBBP4	DTD1	cluster0
RBBP4	NBEA	cluster0
RBBP4	FNIP1	cluster0
RBBP4	GPX4	cluster0
RBBP4	CACNG3	cluster0
RBBP4	OPCML	cluster0
RBBP4	SLC8A2	cluster0
RBBP4	SEPT11	cluster0
RBBP4	ATP2B2	cluster0
RBBP4	LY6H	cluster0
RBBP4	FBXO6	cluster0
RBBP4	MYL6B	cluster0
RBBP4	PRR7	cluster0
RBBP4	KLHL42	cluster0
CACNA1B	SYT5	cluster0
CACNA1B	SYT7	cluster0
CACNA1B	PRKACB	cluster0
CACNA1B	IQSEC1	cluster0
CACNA1B	DLGAP1	cluster0
CACNA1B	SRGAP3	cluster0
CACNA1B	ARL2BP	cluster0
CACNA1B	ATL2	cluster0
CACNA1B	IQSEC2	cluster0
CACNA1B	SRC	cluster0
FBXO45	CACNA1B	cluster0
HSPA4L	CACNA1B	cluster0
CACNA1B	PRUNE2	cluster0
CACNA1B	KCNB1	cluster0
CACNA1B	MAP2	cluster0
CACNA1B	PAFAH1B1	cluster0
CACNA1B	PRKCB	cluster0
CACNA1B	SYN3	cluster0
DNAJC17	CACNA1B	cluster0
CACNA1B	HOMER1	cluster0
CACNA1B	ITSN1	cluster0
CACNA1B	MAGI2	cluster0
CACNA1B	ANKRD24	cluster0
CACNA1B	ADAM11	cluster0
CACNA1B	GPHN	cluster0
CACNA1B	ADAM22	cluster0
CACNA1B	IL1RAPL1	cluster0
CACNA1B	SYNGR1	cluster0
CACNA1B	LDHB	cluster0
CACNA1B	ADD2	cluster0
CACNA1B	SUCLA2	cluster0
CACNA1B	GPM6A	cluster0
CACNA1B	PHACTR1	cluster0
SGTB	CACNA1B	cluster0
CACNA1B	GDAP1	cluster0
DNAJC6	CACNA1B	cluster0
CACNA1B	PRKAR2B	cluster0
CACNA1B	AGAP2	cluster0
CACNA1B	KIF5C	cluster0
CACNA1B	DGKB	cluster0
CACNA1B	DCLK1	cluster0
CACNA1B	CASKIN1	cluster0
CACNA1B	RAPGEF4	cluster0
CACNA1B	RIMS2	cluster0
MYCBP2	CACNA1B	cluster0
CACNA1B	ATL1	cluster0
CACNA1B	GABRA4	cluster0
FBXL14	CACNA1B	cluster0
CACNA1B	PPFIA4	cluster0
ATRX	CACNA1B	cluster0
CACNA1B	OLA1	cluster0
CACNA1B	LMO7	cluster0
CACNA1B	APOOL	cluster0
CACNA1B	MAPT	cluster0
CACNA1B	CNTNAP2	cluster0
CACNA1B	GRM7	cluster0
CACNA1B	DTD1	cluster0
CACNA1B	NBEA	cluster0
FNIP1	CACNA1B	cluster0
CACNA1B	GPX4	cluster0
CACNA1B	AKAP9	cluster0
FBXL2	CACNA1B	cluster0
CACNA1B	OPCML	cluster0
CACNA1B	SLC8A2	cluster0
CACNA1B	SEPT11	cluster0
