	MP	GABA1	K1	K2	GABA3	GABA2
CACNA1D	109.25959434571887	120.06422413793103	71.91156875000003	113.88007142857138	315.859624	291.0285283333333
CSPG4	60.40057999999999	0.0	0.0	0.0	0.976	1.3339
ZNF318	64.04319687499996	123.67052173913044	77.3656	58.758182608695655	142.53584166666664	116.04782142857144
SPTA1	1.50345	0.0	0.0	0.0	0.0	1.4531
DOCK10	52.0242733333333	376.68715185185187	2.8007750000000002	12.285499999999999	194.39765833333334	79.77433333333332
DOCK7	128.21755602294454	147.63904999999997	176.06318135593222	208.6510882352941	251.52982500000005	185.74639444444446
TECTA	40.485187068965516	0.0	65.96271818181818	70.4272857142857	118.3279	44.63631111111111
SDK2	24.621693939393943	0.0	25.58997272727273	50.61388	0.0	69.1283
INTS1	45.585368914473676	54.207559999999994	34.61861276595745	59.46357857142857	29.578331249999998	49.042453125
BAZ2B	196.66855207006373	225.50859249999993	211.71887868852457	227.41071944444442	217.42925238095236	254.73360681818178
PI4KA	125.34366965098637	151.75443541666667	112.41566229508197	124.43839999999997	182.32255	144.90610357142856
TNC	113.83349090909088	0.0	1.7466	0.0	14.290700000000001	1.9262
SDK1	26.9932	83.3204	72.96525	15.731666666666667	56.39126	69.81327857142857
ASXL3	69.59613486590037	96.58785	105.25219285714287	132.23909999999998	118.41493750000001	149.809675
SHANK1	13.67413519999999	11.146905555555557	14.480465909090906	27.267842307692316	28.186230769230768	15.862073684210529
DOCK11	52.24260542168671	44.042612500000004	15.731644444444445	37.91003333333333	50.76014	119.94136363636363
ZNF407	71.52067328767122	136.24429230769232	103.70700967741938	156.303325	348.1822499999999	80.66350384615384
CIC	19.76775802139037	39.798252631578954	27.67559130434783	28.67941818181818	73.4571	26.186410526315797
KNTC1	64.42299006622515	120.297225	117.65673076923078	58.6314	158.80519999999999	148.72145000000003
SEC16A	89.8104612040134	95.96207199999998	115.20660363636361	91.59078965517243	161.67536666666672	118.67462790697674
PIKFYVE	121.11935336391456	122.87302142857139	130.90527999999998	136.01019428571428	98.86480000000002	170.15906153846157
MED12L	37.849824573378825	41.56045294117648	77.88737	47.26516896551723	64.69107142857143	12.6068
WNK2	107.9553394736842	74.147148	118.30966825396827	132.3053864864865	116.28545714285718	103.11757254901958
DIDO1	75.19775140845066	90.72450666666667	80.58721842105263	117.80265555555555	92.55355	111.316040625
MYO10	33.1729932642487	5.713666666666666	18.895083333333336	118.35742500000002	25.845133333333337	45.71128
GOLGA4	502.28378220946905	432.19978518518514	417.845053125	423.19345428571444	644.8486	357.2232388888889
DOCK9	210.3932236151604	308.4098680000001	211.82539500000001	197.63495882352942	274.9785	101.30317931034479
CABIN1	89.21407670549073	59.181450000000005	106.81661090909091	74.58557142857144	160.1231	71.71947948717948
PRRC2A	12.177863901345294	22.71305384615384	8.744172340425536	18.42248095238095	34.790485714285715	12.793579411764705
DSCAML1	11.884220000000001	59.915435	22.666349999999998	17.473	123.44538333333334	84.23653684210528
RTTN	103.89637934065934	214.13755833333332	448.8278868852462	449.25292812500004	63.70167777777778	95.48593571428572
SVIL	64.97857347740664	27.225414285714287	30.517242857142858	22.272169230769233	151.95952352941174	112.16783170731706
SPTB	40.56878053691278	53.81699090909091	38.44446551724139	32.85483684210526	53.725725000000004	53.18502272727273
KAT6B	75.96196957364336	147.2853578947369	92.16062249999997	101.27001333333334	214.16011111111112	151.65461904761906
AHCTF1	63.87679659090908	127.62036666666667	84.6838219512195	53.14841428571429	260.9677	103.12317142857144
MYOF	65.69547777777777	0.0	143.05843333333334	226.549	0.0	0.0
COL6A6	30.983293333333318	27.58073333333333	26.539750000000005	112.40796	62.9786	40.700355555555554
ATG2B	139.850939158576	163.6667142857143	121.61767358490567	154.01670588235294	199.47964375	175.15364772727273
DOCK8	2.38835	1.1494	0.0	0.0	0.0	0.0
URB1	50.983229459459444	82.47175652173914	42.72398378378378	66.02543333333334	35.878654545454545	97.0182857142857
CACNA1I	30.324191428571435	110.30920714285715	34.590070000000004	31.1458375	109.18127272727271	65.66730909090909
GON4L	200.1661986068113	205.3257605263158	209.52604912280697	198.56882000000002	289.666935	255.33383695652174
SCN2A	731.0988519943027	455.4146054545454	946.0362415384615	858.5222307692308	756.683416	667.3669186440678
NCOA6	91.60905946843853	85.15318536585366	107.53522040816327	122.23686764705883	164.20282777777777	104.20390222222224
HEATR5B	69.92658972477058	50.760459999999995	100.46104509803921	86.24	99.1843888888889	74.00229655172416
FREM1	56.718351941747564	200.2761913043478	52.72636923076922	121.4916	19.109	27.40573333333333
SCN1A	731.378928977272	805.357278181818	734.2114769230764	734.5386743589744	707.0245159999998	524.0154310344826
DSCAM	96.88714380804949	87.08983461538462	56.181129166666665	88.88023571428572	169.0589894736842	120.16567843137254
PKDREJ	85.0088	0.0	0.0	0.0	5.8614	52.0219
PLXNB1	72.53881706036735	131.528425	73.16072812499999	91.43254761904761	158.18292	64.48263750000001
SCN8A	321.5364696709582	161.63188043478257	253.21808923076918	262.60320789473684	240.18156666666673	240.7965732142857
PRR12	8.744500000000004	7.505237500000001	3.083375	5.2695	4.307942857142857	12.8636
DYSF	81.28141385135143	0.0	68.74672	79.42048928571428	87.7055	184.0265
POLR2A	30.389823076923108	45.455975	29.43494893617021	27.454929629629632	48.786595238095245	49.692365306122454
CKAP5	220.94215819548864	253.81081136363636	215.33029491525423	224.6702382352941	169.87857647058826	226.99899047619047
HEATR1	44.52478072625698	61.093326315789454	45.99023658536586	51.17565384615386	88.453225	39.79069130434783
SPAG17	112.30502022727275	3.7877	100.15831999999997	100.10007142857145	5.9917	13.2332
TET1	94.13172578616357	130.7147	101.165172	101.87151818181816	179.39064545454542	108.40225294117646
ZDBF2	102.31449556840076	264.92504594594595	124.16459444444445	169.14797500000006	107.82417058823528	144.6099633333333
ARHGAP32	147.5990936923078	135.28782162162162	122.93971607142858	132.59485454545452	209.18864999999997	212.19998888888895
TRIP12	165.8113752238806	161.9526916666667	215.97642258064505	220.31787500000004	169.99449411764704	162.04628541666668
KAT6A	80.10032478632472	132.88040625	72.79037333333332	104.01275217391306	37.742358333333335	132.46501578947368
DOCK4	75.38627627118646	96.72585555555555	54.35693	60.03086666666667	324.6346619047619	291.63847818181813
DOCK6	10.832646153846156	3.261	0.0	76.72745	0.0	4.0506
RALGAPA1	151.48540204678363	126.82575116279068	126.27197460317463	122.69693783783782	148.5409	134.73887924528304
DOCK3	145.4053682299546	267.89129803921566	216.22953064516125	252.76608918918922	224.7169652173913	225.72035
SCN3A	61.73189948717952	142.90884800000003	345.03854354838705	287.14192820512824	296.17676800000004	370.73182372881354
TANC2	151.64298957654717	229.18868863636365	282.8086770491803	224.1891028571429	242.51671111111105	172.11694888888888
ARMCX4	108.87157217391307	104.08566969696969	145.28740784313726	157.57411290322585	221.79770416666665	126.08807551020408
NUP205	68.56552505800467	115.52168333333333	103.9234344827586	74.44189374999999	180.83096666666668	92.08298461538463
EML5	59.67482810304445	46.35968461538461	68.42525	50.6842	174.68872352941173	106.71510652173913
ZFC3H1	168.11698887218049	236.3291184210526	195.04018196721316	141.60856578947366	248.54541	211.95083454545457
CHD3	65.16863130148275	169.42606415094332	66.53604130434783	64.95868	197.0196772727273	102.42525454545454
ADAMTS9	49.924924999999995	12.15847142857143	32.30945	0.0	7.0164	32.9627
MYO18A	41.5671122270742	13.716344444444445	21.487360000000002	28.88367272727272	20.2829	43.79395
CIT	624.2138920227918	105.10580555555555	881.6404609374996	1022.2798487179485	251.61687142857144	101.47818974358972
PTPRS	257.76651111111084	124.37442830188681	264.10594153846154	274.00604358974346	184.00986	151.7071644067796
TNRC6A	473.0557279432624	190.59670625	415.1734538461538	732.8955743589745	328.48977692307705	389.4487516666666
OTOF	7.49945	0.0	21.128	0.0	0.0	12.9127
EML6	66.11099784172661	36.05296923076923	100.24523500000001	120.22471111111112	290.36885	324.33917346938784
MYH10	334.09161661891113	192.61481904761897	288.4882328124999	267.58354999999995	179.32634000000002	205.1927386363636
HELZ	186.84702507418413	173.07076585365851	197.38890344827595	213.44505428571432	209.78427222222223	244.07655434782615
MYH9	66.14807058823533	96.61988	47.623511111111114	78.10825	52.9839	77.45985
MYH11	9.137639285714286	70.09158333333333	0.9612499999999999	0.0	0.0	203.1618
SMCHD1	151.65326216640494	193.94458717948714	163.7503583333333	162.35416774193547	267.3933538461539	180.4746229166667
SCN9A	19.26402324455206	0.71	63.71724285714288	224.03400588235291	126.98645454545454	85.92603888888888
SCN5A	33.04991428571429	0.0	9.4987	0.0	18.74825	0.0
F5	66.29526349206347	11.9303	55.57995789473685	46.08961111111111	29.5769	38.89255555555556
CHD4	105.29471157407419	89.50103529411766	121.24487818181822	73.200453125	115.98061111111113	141.64689534883723
NOTCH4	49.929655762081794	98.58771666666667	29.419366666666672	0.0	104.3312	1.8905
ESPL1	11.99325	0.0	0.0	0.0	0.0	0.0
MYO7B	0.0	0.0	0.0	0.0	0.0	0.0
KIAA2026	176.1283015552098	238.74296341463418	140.7071872727273	123.84706285714287	340.6269666666666	208.93676666666664
LOXHD1	54.6844375	3.2071	0.0	21.215	0.0	0.0
LRP4	64.63270434782608	0.0	28.947575	112.56066666666668	284.9094	0.0
MYH14	36.563802508960556	38.02503793103447	20.289222857142846	20.014773913043477	46.80872727272728	23.816925
MYH3	28.175378125	26.113425	4.5797	0.0	245.76855	18.35844
LRRK1	8.837902739726031	3.0301	15.328560000000001	4.3481499999999995	0.0	0.9617
CACNA1F	8.437075	8.9281	22.606099999999998	27.862133333333333	0.0	195.1157
NUMA1	74.7130156989247	62.924015	77.76327045454546	112.26870000000001	193.24568333333332	125.48800975609755
PHF3	218.9959939490443	228.44547027027025	201.41450377358487	203.04506896551726	411.1815947368421	275.84508400000004
MPDZ	197.00896262924687	173.36225476190475	215.5438583333334	172.85593333333333	193.15993333333336	169.73535
NIN	278.1296523121387	28.722554545454546	296.03633333333335	242.93684864864858	118.85056000000002	139.21962558139532
PLXNA4	113.2989348508633	56.7704	147.8031238095238	199.9123457142857	204.8896285714286	103.5655
RLF	112.59017432432435	183.91663181818186	147.650835	177.16677857142855	166.69841875	145.30767241379309
FREM3	17.90426206896551	230.43385	50.214150000000004	0.0	55.0637	91.65639999999999
PTPRD	573.4119253200566	258.89558125	565.2467415384616	510.4000789473683	307.71410000000003	426.3399285714286
ZNFX1	51.135384070796476	57.25001052631578	42.474484000000004	26.321008333333328	98.98740000000002	101.74265454545456
HEATR5A	68.6578459574469	71.26436428571428	50.529723333333344	71.57945384615384	21.107300000000002	60.43885882352941
AGRN	38.61824599686031	22.70528181818182	41.48703999999999	6.014733333333333	26.99138	4.75505
ANAPC1	38.31247750000001	53.13715625	52.84085806451614	49.734858823529414	171.8106	61.8092388888889
PLXNA2	30.493241860465126	113.5031777777778	62.5482375	30.72232222222222	56.66162222222223	49.829455555555555
UBR3	180.52358218562892	236.50255918367353	254.41308125000006	271.1525515151515	369.10596363636364	331.7919413793104
RP1	36.08056666666667	0.0	0.0	0.0	0.0	24.9497
CCDC88C	16.336981818181815	1.1632	2.3021000000000003	0.0	0.0	24.25
TET2	93.60819577039274	122.04655357142856	138.86515862068964	86.66851904761904	133.33180000000002	187.95159999999996
HCFC1	43.44387766233772	66.3178294117647	41.79257297297298	50.070672222222214	38.69208333333333	41.84510399999999
PCM1	418.4181186875889	335.93075178571434	444.47550923076926	433.8643076923076	510.42710400000004	544.0851228070175
TCF20	38.001299999999986	49.244846153846154	38.94090312499999	47.191958823529404	71.55778	68.66866799999998
MICAL3	181.7643940058479	154.95014285714282	136.75189655172414	121.3306870967742	108.06325263157893	119.6435863636364
TRIOBP	37.85438867924529	0.0	42.81274	92.62362857142857	111.98060000000001	39.87324285714286
TRPM6	2.9346333333333328	0.0	7.2369	0.0	0.0	1.5913
PLXNA1	64.04491370786516	129.80942727272725	97.83449387755101	81.62460416666664	11.2606	78.74452307692307
GREB1	39.594562011173196	98.403284	45.178225	30.24277	23.270633333333336	119.43541
KIF26B	50.768565027322396	0.0	76.04027142857142	33.9597	30.610860000000002	99.34573
ARHGAP21	207.9135230880232	213.92936818181815	266.87514687500004	272.8324763157894	279.34741	163.05696410256414
CHD5	107.21046206395347	139.10869038461536	102.53255	156.52540833333333	302.345344	202.39273559322024
MYH7B	55.99911160714289	56.768024999999994	21.49601428571429	42.39234615384615	109.46705714285714	63.33253333333334
TDRD6	117.13723170254403	128.34079090909094	134.48491515151514	108.20237499999998	105.01217	124.50127499999998
ABCA7	117.4530821981425	61.93196666666667	85.22762093023256	80.84869565217392	124.19865263157894	81.13318666666666
PTPRF	55.56396839729122	12.9038	102.47768888888892	123.98517647058821	193.40955555555558	131.4754456521739
GREB1L	64.68339124579127	128.23038333333335	83.53563999999999	33.1819	77.488025	85.55756666666667
ARHGEF17	55.735333333333315	97.38662000000001	79.35243823529414	108.71291999999998	80.18182222222224	101.98953333333331
GTF3C1	84.45036308724833	93.0366653846154	80.96931818181818	82.12405185185187	163.87263478260869	117.21507169811323
DICER1	211.14832633093525	217.7652489795918	191.5288063492063	157.6989810810811	234.56561052631577	152.95345740740743
PLXND1	17.639233333333333	0.0	0.0	2.3137	17.6853	20.235025
TAF1	57.693975615212565	148.02142631578945	94.673075	68.33340740740744	103.59236111111112	122.5867588235294
SCN10A	4.5062	0.0	0.0	0.0	0.0	0.0
PTPRB	64.82318358208956	179.0189588235294	109.52639428571429	141.21916666666667	132.19605714285714	76.96818275862067
MCM3AP	64.03832236286924	122.53538846153846	69.84201304347825	53.581412	137.2523	112.7696972222222
MYH4	3.7914666666666665	0.0	0.0	0.0	0.0	0.0
TRPM7	105.66263333333332	95.28901111111111	100.35631794871794	98.96456666666666	174.7123642857143	145.51648421052633
CHD2	205.5375976435933	181.79971666666668	173.5035901639344	205.43162162162164	282.7628480000001	241.18910740740742
EVPL	20.552165853658536	0.0	1.9382	0.0	0.0	0.0
PCDH15	25.25169	142.690025	296.205325	386.6875	277.9661882352941	231.23212916666668
ACAN	15.590002127659572	0.0	13.4451	0.0	35.1686	31.8605125
TP53BP1	131.4156067323482	226.92379795918373	220.79999836065568	276.5180944444444	236.43478636363633	203.1526734693878
ARFGEF1	142.9944314329736	143.52970270270274	173.26291666666668	179.86283142857144	123.66623333333334	201.5001882352941
KMT2E	243.69164140401128	252.1603490196078	295.8885265625001	316.7721378378378	439.74573846153845	429.13922000000014
TTC3	1069.221467755681	1103.4809964285714	864.3824507692309	970.1057076923075	1154.419176923077	1008.1671133333332
BAZ2A	78.67769532871982	75.98876774193548	65.4308230769231	86.17560357142857	120.80217499999998	70.56630294117646
DOCK5	59.567391860465136	293.34445	51.42779333333333	32.0085	91.2137	0.0
NAV1	276.44945866084436	224.71824146341467	208.56264137931032	274.60189743589746	265.93915263157896	165.28983673469384
PRR14L	129.20882708333338	90.58686666666667	120.73668536585366	109.83328620689655	69.35501111111111	146.99527419354837
TNRC6B	236.9269512056735	199.71927777777776	202.42210769230778	264.26508974358984	475.8168576923078	373.08852833333344
DLG5	141.2210860971524	84.28030454545456	102.15661025641026	122.15864761904761	338.9905111111111	66.51851875
MYH7	0.0	0.0	0.0	59.51945	5.8614	24.2673
CACNA1S	1.638	0.0	0.0	0.0	0.0	0.0
FANCM	68.23519274809162	127.97302499999999	85.55166206896551	75.89644705882354	315.8732857142857	87.16832307692309
VWA8	94.67270671378095	170.04905	106.35143148148153	138.8305814814815	60.81915	120.86321666666666
BTAF1	108.55784330985904	216.41437428571425	168.90573333333327	148.85383000000002	108.90129285714286	171.68938292682927
ZNF236	81.30904043126687	120.20069444444442	97.27577037037037	48.61669230769231	66.8038	102.02089090909091
DENND4C	126.81759844559573	165.18475882352936	143.51727499999996	153.40325185185188	84.38319090909091	141.72460666666666
TMEM131	126.68024786585347	103.91842916666668	233.24945	246.57621351351347	126.06177647058821	98.82896285714286
CROCC	40.67189240506332	51.6625875	30.313960606060604	88.79805	46.3246	59.07683888888889
PSME4	97.77542915887848	140.60891200000003	94.67485588235297	99.50953103448273	141.56485	101.018846875
ZSWIM8	63.880529344262214	43.92938181818182	73.59059615384616	56.762859999999996	97.7404875	58.06462857142859
SHROOM3	32.486779999999996	0.0	22.0108	71.08906666666667	150.17704	74.91278125
DOCK2	1.4870800000000002	1.1494	0.0	0.0	2.9158999999999997	56.754450000000006
RALGAPA2	97.75843128038893	99.59038695652171	103.2838018867924	100.85585	261.01363000000003	218.59975254237278
WDR81	40.04321879699248	43.96825	50.04894166666666	27.096989999999995	60.243979999999986	70.54438999999999
MYO5A	412.33149055793984	363.4593714285714	367.2310907692308	325.6470750000001	361.9441875	350.6102611111111
SBF2	114.07321217105259	96.01503333333329	164.2165543859649	137.859109375	193.63751000000002	146.6227861111111
DENND4A	82.62075347912527	123.67634615384615	70.13865106382977	120.10525	120.02238666666666	129.24908809523808
ATG2A	30.70181975308642	37.80049999999999	26.017025	36.42450909090909	84.55674285714285	27.389769230769236
MYH13	9.470883333333335	0.0	0.0	0.0	0.0	54.6897
NUP214	77.27472887323935	46.03857333333334	94.5537325	85.35600476190474	93.63865	119.03978666666666
ARID2	73.46362717149212	157.86255185185183	113.85194242424242	78.85410952380951	55.81134545454547	145.41488421052634
MYLK	44.11203114754098	53.07878999999999	27.796766666666667	58.762049999999995	33.626866666666665	107.36332
PHIP	175.23738957654737	318.41316875	270.2649833333334	352.6691631578948	384.08135789473687	419.9378
ZNF638	360.4937103004292	425.8136192307692	335.40564444444436	387.35942777777774	560.8693319999999	359.4111542372879
RAI1	44.13773979933105	39.13319	73.93509285714286	66.59813	116.32557999999999	64.43746296296295
DOCK1	10.897774999999998	6.6327	6.39505	1.4237666666666666	2.261525	1.445775
SIPA1L1	115.85638013698629	374.15792692307673	110.72787959183674	170.5560258064516	192.02834166666665	122.44586428571431
BRWD3	71.48150712589074	119.3214	54.5698794117647	50.34035000000001	167.15855833333336	145.44226551724137
KIF1B	398.0633598011363	438.3734411764706	370.64022812499996	360.94833421052635	434.16591666666665	373.91831833333316
