	LGd	Chrna2	LP	LGv	Chrna3	Chrna1
Syt17	25.309921739130434	1.1952333333333334	62.95446228070175	2.2344666666666666	43.42392	42.018881818181825
Gcnt4	25.37872057522123	49.013509558823515	47.103633333333335	26.4405	72.3857	48.49313333333332
Ndufv1	416.3333394268778	298.35440515873023	341.4716219895287	311.05835999999994	283.4542754716981	329.17486482758613
Kremen2	13.550722560975606	19.639425000000003	13.739209090909089	29.3382	18.47805	32.96136666666667
Agfg2	18.52027645714286	18.16932771739132	19.28139679487179	20.350614285714283	14.692937837837837	25.592524742268047
Cyp26a1	0.0	20.33875	0.0	0.0	0.0	0.0
Shpk	13.426034031413609	35.7073375	19.476687499999997	18.4017	58.3762	24.389260869565216
Etf1	89.38531054726374	98.6164818181818	72.79633532608696	63.71416666666666	81.73569782608695	94.99453970588239
Nfyc	32.25545679012349	33.40559375000003	26.076147852760727	32.955459999999995	35.709304761904754	39.54983442622951
Fam117a	10.95873043478261	14.912863636363637	29.44538	0.0	4.55755	12.898972727272728
Ddx47	54.68935142255003	64.73376256157637	71.64992146892656	70.69541333333335	91.2696608695652	73.90866923076923
Olfm4	0.0	0.0	0.0	0.0	0.0	0.0
Triml1	0.6602	12.769633333333333	0.0	0.0	3.3697	0.0
Snx30	28.01770174863385	27.521256410256413	32.76688411764706	31.871869230769228	29.795523684210526	33.44883859649122
Zscan26	35.32557371134016	53.26168874458877	30.92150337078655	37.89641428571429	44.04643043478261	52.836789599999975
Tes	4.4106875	8.117671428571429	3.1031333333333335	26.2881	0.0	0.0
Cdr2	31.230875226977954	22.03226666666667	28.92116153846153	19.90248	67.63762173913044	28.16588727272727
Lman1l	0.0	14.022617021276597	1.9923	29.1077	12.035584848484849	15.812170454545454
G3bp1	47.99752452068619	68.12538974358972	58.26570108108112	71.13891538461537	74.53695849056602	68.66886666666667
Ficd	19.60383442265796	33.1809202020202	28.435476056338036	37.623275	51.421361904761916	46.02416666666665
Fgl2	1.4423	38.89435581395348	0.0	0.0	35.47784	47.105947368421056
Slc46a2	0.625	0.9474	1.913	0.0	0.0	0.0
Tmem161a	29.67552772785625	47.64887960526315	32.235592063492064	36.08331428571428	56.959551851851835	56.06109560439559
Angptl3	12.131018012422363	19.731799999999996	8.99468125	17.7095	19.42655	20.333866666666665
Lrrc17	1.1258584269662921	0.8522500000000002	1.3454450000000002	0.6336333333333334	0.6733200000000001	0.725864705882353
Chrna1	7.793073999999999	5.166331578947368	19.868524999999998	0.0	0.9849666666666667	15.877928571428571
Trim15	11.8805	21.1719375	12.413033333333333	40.3401	25.130580000000002	21.386499999999998
Sf3b4	37.4121664670659	63.657788799999985	47.51041182795699	47.063653333333335	59.88679074074075	57.648757246376846
Pfkfb1	22.384661971830983	27.12455	14.636438888888891	0.0	24.075325	37.39281578947369
F10	1.3404	0.0	0.0	0.0	0.0	0.0
Pbx1	142.2169868577076	90.20061188524588	72.98910869565216	64.28583333333334	103.19609615384616	113.73838591549296
Smyd2	32.48728133333334	54.283796728971964	57.28828152866244	114.93037142857145	97.25752142857144	48.374986111111106
Thrb	19.00604039039039	20.416011842105267	32.697794193548404	66.27482000000002	18.09265263157895	22.80208918918919
Chka	77.61828333333335	50.35166401869156	84.33169736842103	109.07133999999999	85.09020784313726	44.344261417322855
Kcnj2	1.13434	35.737636666666674	28.623724999999997	25.730539999999998	47.662904	57.6926785714286
Psmc3	333.64260543478247	298.8377547619049	326.56126476683954	346.1050666666667	312.6555277777778	295.6741883561644
Galns	15.727038709677423	40.26119882352942	22.100394117647067	29.32426666666667	51.449250000000006	36.037728888888886
Ears2	18.394207450980392	32.04394827586207	25.145238888888894	17.730999999999998	27.896993749999996	41.108929545454544
Rmdn3	64.76898752556231	100.09424130434785	83.40014945652173	65.74532727272727	109.10367173913046	103.40730763358778
Papl	0.9784999999999999	0.62766	0.0	0.0	0.4437	0.6103599999999999
Ikzf5	21.786907718120784	27.577464814814807	18.237652112676056	23.897061538461536	20.761121428571432	32.37831999999999
I830012O16Rik	10.623400000000002	14.1204625	23.677423529411755	4.3383	11.814775	29.06394615384615
Ccbl2	21.178224378109455	39.871956250000004	19.199617647058826	17.5079	44.6783	24.562725000000004
Slc39a14	37.723274172892204	28.460947552447546	33.52445333333333	6.915485714285714	25.134391304347833	33.42854698795181
Bag5	85.64790819838055	94.71566199095024	117.1073542553191	119.24074666666665	120.23831999999997	95.98920959999995
Olfm2	19.010865573770495	44.6969874015748	49.6392577181208	328.3362333333333	41.08457837837838	44.26165666666667
Zc3h10	18.444892287234026	28.267697368421043	20.471659541984724	12.976466666666667	31.968980000000006	33.00445312499999
Gdpd4	14.292475000000001	20.4848	11.070450000000001	23.95995	0.0	0.0
Pik3r3	25.93155445859871	83.23842274678113	32.30169324324324	56.37447142857143	94.84269534883724	86.35202416666665
Tph1	8.80452	0.0	15.684490909090908	0.0	0.0	0.62835
Mss51	14.087491244239633	12.35765789473684	15.956579999999999	24.3876	20.749733333333335	12.404673333333331
Ip6k2	28.15490353697748	50.19138553191489	31.9399087912088	40.51850833333332	46.76825652173913	49.02669621212121
Steap4	3.8556	0.0	6.423125000000001	0.0	0.0	0.0
Rarb	18.308593659942364	22.47883125	22.939557971014487	31.7006	34.74352222222222	25.055764000000003
Mepe	0.0	0.0	14.7694	0.0	0.0	0.0
Psmc2	243.22525064292807	256.9504799999999	254.05495544041452	239.77694	253.28565555555556	238.6820375
Smap2	54.21919131736528	22.686283419689104	53.3121282722513	72.42845	22.325652631578947	31.26657964601772
Lgmn	94.73965790513823	148.4780288	105.4133088541667	105.41374666666667	129.5817188679245	189.16988896551717
Wipf2	70.56585441030722	33.76476008583693	42.98734944444444	44.25672666666666	24.53797391304347	28.609787301587314
Ift52	52.94071240799162	72.08061346153849	68.30988218390804	54.71010714285716	69.59600999999999	77.48771439999997
Aamp	227.06817084980247	308.2686650793653	272.8316208333333	249.4307	315.2981962962963	323.23267202797206
Podnl1	9.285075	3.3903499999999993	8.753675000000001	0.0	12.130766666666668	3.4046333333333334
Ddx39	45.3572797313798	61.87420058139534	42.26485821917807	46.22875454545454	67.22221176470586	78.1606935483871
Sh3bp5	21.917509724770657	51.81427115384612	24.40642804878049	80.12144545454545	67.46159473684213	51.34659454545452
Gdi1	922.5708631422931	1436.434014285714	1150.384960103627	722.5112466666667	1405.422762962963	1414.0080547945208
Gabra6	0.0	0.0	0.0	0.6098	0.0	0.0
Gabrp	0.0	0.0	0.0	0.0	0.0	0.0
Fbxl3	79.77126689930209	54.829216504854365	95.16643085106385	108.18419333333333	93.99504375000004	47.29945333333333
Hcls1	5.1955166666666655	10.383466666666665	7.390650000000001	0.0	3.7146	10.626
Ddx39b	110.10977677865604	157.0483424603176	131.50692746113987	127.81078666666666	163.26428113207544	153.8860462068965
Serpinc1	7.994650395778374	13.329207471264366	7.473607377049182	11.468675000000001	10.271065625	13.986794949494952
Grwd1	33.85431746666663	53.95893401360543	34.69315038759691	51.93281818181819	55.15713333333334	44.23593974358975
B3galt2	134.49828992950657	197.2559333333333	73.87743832335333	56.41510999999999	146.6338735849057	219.45135273972585
Clec18a	5.977075	26.6693	7.7317	0.0	0.0	8.7659
Trim58	17.43555	0.0	0.0	0.0	0.0	0.0
Matn3	1.8266499999999999	22.78280588235294	7.3621	46.415	24.32545	15.484714285714286
Hoxa3	0.0	0.0	0.0	0.0	0.0	0.0
Klf4	9.991677777777777	25.29787142857144	8.674091666666667	0.0	16.218115789473682	22.893036000000002
Cabyr	27.601554613466348	21.833462903225797	22.3015128	49.112763636363646	21.417175000000004	29.643369565217387
Cyp2d22	10.62064615384615	10.415055555555554	8.3686	0.0	17.580575	33.980644444444444
Foxd1	0.0	0.0	0.0	0.0	0.0	0.0
Rbbp7	178.33200913604767	283.9552286852587	228.57782565445038	349.40702	275.93872407407395	241.14417724137917
Msln	0.7081999999999999	0.0	0.0	2.6288	0.0	0.6979000000000001
Nr2f1	168.0669232213437	59.38818039215682	65.77566885245903	53.810884615384616	82.68602195121953	110.17585182481756
Cmas	114.28634386138609	66.22419574468086	249.27108385416656	169.83331333333336	240.96972641509427	51.58524126984129
Adra2c	4.145866666666667	11.132260606060607	11.832040000000001	0.0	39.81626000000001	4.905140000000001
Slc9b1	7.433737254901959	4.887366666666667	4.7006571428571435	0.0	0.0	1.3424
Uqcrc1	725.6178146245059	560.3444210317457	586.5114134715027	533.9355733333332	515.6300277777779	600.5444828767121
Zbtb8a	15.686112260536412	37.63553221476509	16.29225357142857	45.418800000000005	32.01745555555555	36.78424074074075
Tmem104	14.88593366906475	15.133749999999997	13.693854081632654	3.228733333333333	11.205825	13.431068292682925
Htr7	38.75656522727272	35.367347115384604	61.510064429530175	62.11339999999999	65.4160888888889	38.32875757575757
Stk40	12.71430604914935	14.403394791666663	14.74220731707317	23.950089999999996	35.47	17.975980851063827
Oxsm	14.083564224872225	18.964787000000005	15.973468292682933	24.35115	24.917905263157895	27.818021428571416
Sgms1	37.93214128827878	16.895732432432435	36.23295064102563	56.79786923076922	32.71922571428571	28.108761764705886
Ccm2	130.34049980178384	52.37523802816902	114.48111473684212	98.28642142857144	68.51457441860467	53.496934905660396
Mavs	27.004657142857145	43.337675000000004	6.8968	20.1374	38.199	54.1043375
Pax6	7.154645483870973	5.124439999999999	6.143602857142858	4.3430333333333335	3.9707	7.82158846153846
Fam69a	87.06325474974466	145.05627148760323	79.52650574712642	44.442254545454546	151.95542156862746	151.12756762589922
Abhd2	8.952871212121217	18.31009354838709	15.174942105263156	20.0335	13.277575	18.814316666666667
Fam222a	11.42197406962785	5.801664102564103	10.446695384615387	0.0	5.889807142857143	6.59984347826087
Cep55	21.19023043478261	1.23695	20.33345	27.7469	0.0	8.7698
Hrh3	63.75172003968262	16.338090983606556	75.04913280423283	22.569783333333334	27.49214166666667	20.478694117647056
Timm44	59.298025996016	57.35973658536586	54.54247052631579	57.28087857142858	56.48909399999999	60.64496788321166
Hepacam2	13.787489534883717	30.835275	19.71361176470588	0.0	38.70725	51.5419
Bmp3	21.823423076923078	0.0	0.0	1.2196	0.0	0.0
Actl7a	13.439275000000002	2.7947	29.8662	0.0	0.0	30.223933333333335
Xk	21.10754866666668	39.89373272727274	19.277511363636364	19.616966666666666	40.235625	37.476088235294114
Ccdc77	17.156487311178243	27.554301612903235	15.194182608695655	24.6984	41.83484166666666	22.062912962962965
Peli2	25.69050223390276	21.48101228070176	19.889231521739134	0.0	22.410961538461535	23.553317241379315
Hspa13	49.97046957494414	139.60891631799169	61.330296428571415	62.84356363636363	128.64871395348837	151.14937874015737
Tat	16.645466666666668	0.4927	9.0293	0.0	0.0	0.0
Tada3	42.85890135557869	43.02864759358291	45.59053475609755	28.363833333333332	48.07443142857144	47.08901414141414
Il7r	0.6147	0.0	0.0	0.0	0.0	0.0
Neu4	6.255959999999999	167.0957	0.7148	0.0	0.0	0.9843000000000001
Rbm22	22.555203938730855	40.844930630630614	25.72873855421686	28.67206923076923	30.653211627906977	40.97320083333334
Dlst	131.93494648166495	115.26609572649578	92.95515604395607	90.71292857142855	127.63582553191495	140.17839307692307
Krt36	0.8542249999999999	0.0	0.59245	0.0	0.0	0.0
Pi4k2b	0.5811333333333334	17.29665	0.9176	0.0	24.31745	34.354925
Mmp3	0.0	0.0	0.0	0.0	0.0	0.0
Ednrb	20.077292366412205	13.988	17.5586	0.0	0.0	14.4269
Pacsin3	25.84966712158809	23.87411724137931	54.01652588235292	25.79104	36.663399999999996	19.982483333333338
Stk11	24.531151461988316	25.2648874074074	20.41194962406015	20.940725	19.2854358974359	24.59870759493671
Cops3	233.74754762845868	305.6877440476191	240.27016842105272	209.98094999999998	288.1583981132076	304.6496648275862
Krt28	17.45636322580646	27.8501	11.699854545454544	0.0	4.8138	9.480866666666666
Frmd8	13.191904102564108	24.69101904761904	17.058402941176467	9.85465	29.33561666666667	31.762609090909095
Smyd3	20.28818171874997	54.48730251256283	24.539839999999998	38.44736	55.63615384615383	52.013294827586215
Narf	76.31697497487438	86.4758078341014	68.0504382022472	55.41874166666667	87.99526739130438	97.03364529914533
Marco	0.0	39.19655	0.0	0.0	0.0	0.0
Zscan5b	0.0	0.0	0.0	0.0	0.0	0.0
Smoc1	9.616171428571429	20.159241176470584	26.852975	0.0	29.91571428571429	34.52227777777778
Sox11	46.55011643002021	81.6456432098766	64.01787421052636	9.907222222222224	122.34162037037038	59.94683749999998
Oc90	11.84340588235294	28.11339166666667	40.1073	0.0	56.82695714285715	43.04634285714286
Hoxd3	0.0	1.13015	0.0	0.0	0.0	0.0
Krt39	1.2536	0.0	0.0	0.0	0.0	0.0
Actl6b	56.805224874118835	132.0151048582996	62.56675683060107	124.73066666666665	146.06630192307694	154.89942340425523
Cpn1	2.9697999999999998	0.0	0.0	0.0	0.0	0.0
Nxf3	0.0	0.0	0.0	0.0	0.0	1.76
Bcl6b	16.000576923076924	15.138099999999998	8.25855	0.0	12.866	20.581
Wnt10a	5.240362500000001	8.792366666666666	25.527851063829786	26.10406923076923	0.0	0.5011
Sox3	6.6424222222222244	8.927893333333335	17.64824158415841	0.0	14.534500000000001	2.7346333333333335
Kcnj12	45.020799697275564	11.272208620689659	40.302503680981616	20.283042857142856	32.355717391304346	23.7015935483871
Cfp	15.630711559633038	25.031777049180338	17.311330136986303	31.477680000000003	33.5136125	27.29875238095239
Nyx	8.273455000000002	15.404225000000002	8.557042857142857	9.4403	2.42625	8.110525
Nup50	39.667488626609455	34.84301946308724	42.405584146341454	62.2453375	57.077778571428574	49.59049900990098
Prrc1	18.27209727011493	21.851118556701035	19.045490196078436	17.27907777777778	17.10948947368421	23.362086301369867
Luc7l3	170.18825217391307	229.13161825396813	171.49083782383417	151.52854666666664	205.41920000000002	214.37361310344835
Esrrb	11.333888999999997	20.312563749999995	11.2829375	0.0	31.43822631578948	37.5856061403509
Smad7	4.112559362549799	4.102626086956521	6.399739682539685	6.195449999999999	5.2326999999999995	3.3625375
Kcnj6	30.299620041753645	19.750860256410256	36.70330607734807	68.72294615384615	31.895776470588235	17.273367567567572
Casp8	0.74715	0.0	0.0	0.0	0.0	0.7964
Itfg2	36.45468604651159	80.35590701754387	37.71427884615387	23.844350000000002	82.89655000000002	97.39127099236639
Fibcd1	5.131671428571429	68.28411874999999	3.7662	0.0	49.99327142857142	62.563880833333336
Rnf44	56.04325419161681	32.87549086956524	45.38920552486188	43.878780000000006	24.98242553191489	35.024846511627885
Ifnar1	22.893030898203577	24.271494117647062	26.49919347826085	40.703622222222215	28.98112962962963	26.88834883720931
Asb10	7.990480000000001	0.609	32.6454	0.0	0.0	0.0
Trit1	18.464342256214145	45.310468047337295	23.63177415730338	16.35428	61.94687272727274	45.14764946236558
Sgpp1	32.50307608409981	32.37782913907285	42.56721967213116	36.49023571428571	61.212615625000005	28.1900641509434
Strada	36.29720814977974	33.81090764705884	28.939773202614376	26.823922222222226	43.906503846153846	38.61809139784946
Nap1l2	293.27212433234456	427.9911148	209.10168736842104	195.62422857142855	362.52101666666675	463.14060344827607
Mael	21.830772131147544	66.9184	27.389513157894733	25.1743	31.719	0.0
Cd36	12.612728571428573	4.3948	2.7971	0.0	0.0	0.6844
Tmprss3	0.0	1.3979	0.0	0.0	0.0	0.0
Trim38	5.2619444444444445	29.362599999999993	11.223366666666665	0.0	49.6592	27.280133333333335
Tfap2a	3.8387571428571428	0.5592	0.5475	0.0	0.4996	0.4233
Nek2	13.35186842105263	25.76966428571428	14.570316666666665	36.4076	50.42603333333333	21.072924999999998
Tead1	10.668773295454544	11.346499999999999	6.929266666666666	3.0757666666666665	11.8789	13.06275
Orc4	155.14431493570692	144.43200975609764	162.03521979166663	152.95899333333332	138.96727346938778	144.47461818181822
Slc35b2	35.58872503113325	55.57198719512195	35.92436056338027	57.272645454545454	55.22614736842106	56.048732608695644
Traip	16.91445504950495	21.558759999999992	25.17075888888888	14.65415	8.130728571428572	17.12194375
Gcm1	0.0	0.0	0.0	0.0	0.0	0.0
Slc41a3	36.36319690976513	44.01168389830509	38.10723301886791	21.284833333333335	50.609300000000005	64.61432197802198
Ttc29	0.0	0.0	0.0	0.0	0.0	0.0
Zmynd10	8.033165853658536	18.10125	0.0	0.81365	20.829866666666668	48.0771
Gorasp2	105.67145753968266	160.28025120000007	166.2681289473684	135.52419333333333	205.13433888888883	178.4971244755246
Ctsc	20.180181081081084	15.444137499999998	37.29901739130435	0.0	0.0	0.56055
Adra2a	0.0	0.0	31.19634615384615	16.86335	0.4856	0.0
Pla2g4c	9.809360975609755	21.114775000000005	21.326833333333333	2.7605	0.0	7.98128
Ednra	0.0	37.744	0.0	0.0	0.0	0.0
Zfp213	13.848990099009903	29.02059302325581	16.739623255813953	15.286925	33.29468421052631	30.72942962962962
Ttc38	18.363846183206107	21.377059322033897	19.398950746268657	34.4405	40.2826	20.140204000000004
Snrnp70	86.30422667984186	108.52642857142855	92.82951709844555	102.23396	83.11623888888889	107.08592758620688
Cep57l1	16.583065679442516	25.445041843971623	18.749722988505745	15.402871428571428	35.75915833333333	37.11846853932583
Abhd15	10.428144210526316	7.9032	5.8489	0.0	0.0	1.446
Kcng2	6.978655102040815	14.870478888888886	14.734066666666665	2.3741	32.79616333333333	12.041955263157893
Pdzd3	70.0241	43.7957	1.7117	0.0	0.0	98.3976
Setd6	14.314714937759335	22.525968750000004	26.59002792792794	21.168775	49.75846206896552	26.802784375
Slc36a3	2.5186	0.0	0.0	0.0	0.0	0.0
Inhba	6.333788888888889	14.31243125	26.201663999999997	37.47193333333333	21.62863333333333	17.83309411764706
Dok1	0.0	0.0	0.0	0.0	0.0	0.0
Hat1	47.9255659224442	133.86319873417725	52.827469078947345	58.379664285714284	144.03953725490197	131.08329772727276
Asb4	17.170688	0.0	50.83925555555555	0.0	0.0	0.0
Pbx2	16.683530261660998	14.074524852071004	16.700551773049636	10.737571428571428	14.553862857142857	18.311720833333343
Rsrc2	166.4247795454544	227.73050717131463	153.4262139896373	153.23392000000004	206.45932962962962	214.29738344827592
Pknox1	18.413095238095245	28.389300000000002	21.499692592592595	27.260400000000004	47.887477777777775	28.638329999999996
Gpkow	36.10434667458434	84.53690473933644	37.826189436619735	52.033725000000004	84.44816382978722	86.18995555555557
Entpd2	13.643999999999998	2.25725	0.5604	0.0	25.67145	33.0851
