	P	GABA1	Pulv	K2	GABA4	GABA3
WDR47	112.01478641509436	147.76997368421056	146.81143252032527	120.9065534883721	79.54270833333335	121.59647619047624
C2CD5	322.8950141071432	222.61172000000002	201.99761776859492	178.7248942028985	249.1671238095238	233.14452955665018
KANSL1L	98.2241282142857	134.983116	66.64859823008848	80.83979117647058	79.7406125	77.7028029411765
GRIK2	388.15375523156115	1396.1223	362.74261302681975	510.98070138888875	462.29720000000003	742.1542253787878
EIF4ENIF1	141.93517733333329	242.75487142857142	132.1587032894737	108.54529795918366	123.28157272727272	192.59034999999994
MSH2	107.91069750000001	212.21644500000002	134.55472971014495	109.23292499999998	168.9725857142857	135.17030454545457
ZHX3	106.62325437956204	269.35335000000003	195.01771951219507	124.37810000000002	257.4224888888889	238.3115890710384
PTPRN	218.20709048473947	449.4342538461539	333.2469468864469	274.3146371428571	799.5574653846154	529.7232756653991
RGSL1	0.0	0.0	0.0	0.0	0.0	0.0
EPHA1	13.528999999999998	108.8134	5.2504833333333325	31.9604	0.0	9.15265
EMILIN2	41.291106250000006	202.5646035714286	41.892110638297886	62.79468181818181	142.2655	98.11622857142858
USP4	172.309819282511	124.91071923076925	151.40204820512824	106.9855730769231	235.00832	163.37972621951215
OFD1	167.85720095011905	209.462465	133.3907372881356	134.0102551020408	205.32667272727275	176.04819038461542
DRP2	115.79463928571431	133.48839999999996	75.30358910891091	105.7761871794872	240.84231333333335	114.87969464285713
MERTK	44.582996	83.13375	29.88738	32.33023333333333	0.0	4.3954
SLC4A9	42.620201886792444	6.222049999999999	16.021770370370376	49.424233333333326	113.7336	64.41901470588236
TMPRSS15	6.757	0.0	0.0	0.0	16.358	0.0
NSMAF	272.5151776572668	255.30614242424247	189.37388562499987	145.19369423076927	245.5939684210526	234.70580749999993
ITGAX	0.0	0.0	0.0	0.0	0.0	0.0
AMOTL1	223.02781052631568	129.62142500000002	178.70050330188673	258.54385238095233	101.73439	123.59633506493508
LIG3	101.8110492682927	211.01799	108.9600362831858	89.49918444444447	53.466125	85.54379814814813
NPEPPS	318.97733708609263	274.45809375	373.631174632353	286.7064986301369	460.9370375000001	361.78413280632407
UBA7	148.38903552631572	151.39137727272725	161.8031279329609	144.18570208333333	312.7214727272727	195.941
GOLGA2	146.34657711538446	153.86764615384612	154.68310691056917	187.17193076923076	137.18077142857143	142.76364953703703
ENPEP	0.0	0.0	12.3336	0.0	0.0	231.0274
MAP3K14	118.68367251184829	181.82567619047617	112.09843804347827	62.654365	167.04851666666667	146.05912040816327
TXNDC11	0.0	0.0	0.0	0.0	0.0	0.0
DCAF5	341.92207521663755	295.59242093023255	316.4586879844963	343.12443333333334	256.9110090909091	294.5652399999999
TNPO1	135.57041851851858	190.304048	85.45802655367227	74.75598372093022	95.74759374999998	96.24022000000008
CUL4B	88.21787718446605	200.22108666666665	97.98456533333332	85.27930270270271	94.31943636363638	101.93961530612245
KIF19	81.71804864864866	62.2933	55.86223333333333	116.30944	102.3066	109.79451199999998
ENPP1	64.91702142857142	0.0	99.18440000000001	0.0	0.0	7.1447
KCNQ5	6.6547857142857145	219.83684230769236	10.5255	125.4545611111111	325.21178333333336	104.22941
CEP112	213.48603759791118	224.6474	125.48613114754095	111.124384375	336.9427041666667	415.5473492125982
MORC3	127.55794513888901	148.96761666666666	112.5410335714286	95.79715238095237	61.999300000000005	120.98887966101694
TNPO2	54.914930109890065	55.49803939393939	46.1184925	40.46755925925927	53.19281666666667	59.83937386934667
GART	119.58179567099565	119.43454999999999	65.44379696969698	107.50598787878788	235.17309999999998	140.36963384615387
ARHGAP6	164.30807588932808	140.8825	83.09179494949495	162.7002230769231	216.2812588235294	152.38287642276424
FAM160A2	110.63306626506021	166.97440909090912	87.02247753623188	94.43759387755101	150.25598	94.811665
DCLRE1A	151.21145769230773	136.33305000000001	142.06399374999995	150.1741210526316	433.7124400000001	155.88145000000003
NRP1	50.310968421052635	0.0	79.14736515151513	68.0290357142857	88.35918333333335	53.39319090909091
SKOR1	5.842833333333334	0.0	4.3001	7.6182	49.0741	24.539
PLEKHG5	60.22672352941178	122.60302142857141	49.823095	68.54200666666667	49.0741	81.71547096774194
CDKL5	282.21141493383743	232.51197187500003	235.11756680672264	280.71334615384603	85.42491875000002	174.8075313868613
PACS1	63.17261571428572	100.12660769230769	51.45269519999998	65.15188918918919	90.97694	73.69834714285713
DSG3	98.76258	0.0	0.0	13.3762	81.7902	18.397133333333333
CATSPERB	36.9547	0.0	5.3379	17.5442	0.0	0.0
FIG4	144.47578497109816	143.2793	146.8101977011495	121.08452222222219	105.03987	149.89417575757577
PRPF6	0.0	0.0	0.0	0.0	0.0	0.0
ZC3H18	0.0	0.0	0.0	0.0	0.0	0.0
EDEM3	125.1209058974358	116.64762962962965	140.81525361445784	109.56896226415094	311.17814	129.12067164179103
WDR3	296.44497278481003	458.6619814814815	246.41177210526328	335.02932698412695	326.97678461538453	360.7642515306121
RBM44	210.5804211640211	276.85837499999997	209.89189753086424	185.9369631578947	243.24980000000002	221.84121525423728
CCDC80	23.22688	0.0	104.649406185567	131.0618487804878	31.563666666666666	132.9831808823529
DNAJC6	193.95888296296312	163.8585411764706	161.6093836206895	191.42180322580643	110.70910555555558	182.79760235294117
NFXL1	96.14455555555553	133.20600714285715	90.95150142857139	78.1362347826087	73.66085	100.34043658536585
LRP8	194.77086007827802	265.64862413793105	277.06759770114945	236.40877826086947	214.9228421052632	157.60619494382027
SYNPO2L	65.2139394736842	64.82262	37.77085000000001	85.43966000000002	17.73555	98.50832857142858
DNMT3A	214.5848644991211	178.7425333333333	225.71056679389304	172.80155454545456	108.4690625	166.23133684210524
FAN1	143.78014859335042	188.40460454545453	101.79353333333333	110.4806	113.39745714285716	138.4241572519085
RASIP1	0.0	0.0	0.0	0.0	0.0	0.0
GRIN3B	0.0	0.0	0.0	0.0	0.0	0.0
LONP1	101.28595268456382	81.90754444444445	90.09725547445252	65.78706551724139	99.38548181818183	116.78338780487806
IQCH	52.381825	0.0	133.1059	350.8833	0.0	23.1502
SIK2	85.54701653225807	100.44307142857144	79.57505875	66.15479411764706	79.62324285714284	87.88781826923079
STOX2	212.5545777777776	408.9630085106383	156.36662533333327	178.93747285714284	298.058875	239.12759579439265
EIF4G2	288.48678309352505	375.17037297297304	235.3583032128512	293.16064782608703	166.5169222222222	234.2551917874396
ATP2C1	100.35805803814713	144.30591999999996	136.61619282051282	80.93206888888888	98.90532222222221	144.40663805309734
COPB2	132.06405668789796	191.24711818181814	146.15814172661874	148.31853095238097	142.35832	192.5675851851852
LGR6	91.76617999999999	0.0	365.425925	177.3445888888889	0.0	49.693299999999994
ZNF507	137.5951384615386	121.38226111111109	138.2740510948905	126.05224042553192	67.5418	158.03106952380952
DDR1	109.73746932515343	237.90125581395355	139.79228805970135	108.02141162790694	107.518775	148.98570898203593
GRIA3	229.40906169064752	725.0310528301887	291.2699821292777	163.98951875	318.2064680000001	270.1534352697098
PDE11A	60.85184210526315	160.1794	45.74237692307692	32.14352	5.73155	33.01764
MTHFD1L	126.7938430894309	150.8701	118.05379490445866	62.17238947368421	36.17403999999999	130.50573529411753
RFX6	4.7694	0.0	0.0	6.9249	0.0	0.0
PCDH20	91.66463658536586	214.3049071428571	11.335966666666666	0.0	0.0	181.103075
GTF3C2	141.4125053908356	215.0572882352941	141.90022383720927	141.7921173076923	321.2522399999999	202.38781127819553
STK11IP	140.82815657276996	142.80022799999998	161.5124352112676	173.899795	193.78422500000002	145.36044740740738
EXOC2	162.20892663185373	172.62965416666665	127.60749942528739	109.32939333333337	102.84710000000003	143.04140746268658
CNNM1	253.82636411214926	258.75581707317065	229.97296153846167	204.90982321428564	266.61132222222227	280.65217733333327
PPP1R12B	234.56043087121213	311.26688888888896	211.7002875000002	247.25091969696973	121.71513888888889	267.3731713636363
PSMD2	642.2727821428571	521.9744042553192	771.677148913043	643.7156394366198	654.2591749999999	603.7153592307695
HK2	59.55800000000001	0.0	0.0	11.2508	16.358	211.2306
GRIA4	476.67028102310223	936.2265245283021	321.9089057251907	357.7045808219178	304.96772608695653	406.3370107883816
DSG1	7.932	0.0	0.0	0.0	0.0	0.0
DSTYK	240.52124868686855	274.6819075	233.01259333333329	228.95337166666667	255.97231000000002	237.1226422680413
WWP1	146.92348490566042	229.82612580645156	87.85344761904764	101.56072830188674	187.03866666666667	203.05010253807095
MAP4K3	163.2009439903847	194.66225000000006	118.74252960893848	148.7624645833333	213.95145555555555	188.10035133689843
ZNF574	83.76930303030305	149.84431666666669	79.99996451612905	50.624	11.6377	97.84734838709674
SND1	104.04788392857142	97.51233571428568	69.47091829268292	98.13588965517239	59.99147777777777	123.25222017543857
SYCP1	166.58830666666665	0.0	107.73333255813951	86.45	0.0	122.76852
SMCR8	67.29431507936509	81.17232307692309	55.7442436893204	69.62673636363638	116.16279090909093	83.67696714285717
NUP107	103.43272155688616	148.795825	112.42937674418603	78.9481576923077	155.2613625	89.77232622950822
PAXBP1	234.73395036231875	182.65879117647063	173.5218030042918	196.65471014492752	118.68105	193.53552463054194
DPP8	167.69782412993038	212.08209999999997	176.1045502415459	102.68925178571423	121.16816666666669	162.4049381679391
ARVCF	96.0045273542601	137.08169999999998	88.38146174863391	76.92197948717946	93.02761999999998	127.67296309523809
SAFB	144.8791653763441	184.06103	120.17545532994926	120.00493272727272	75.70452000000002	144.32227820512819
NEFH	384.03051006711377	118.08610967741936	231.87947984189717	214.24912	95.49355	102.68533000000002
WDR36	95.51078853503184	71.79162499999998	85.4356529069767	88.25890434782609	132.46542	105.13464311926607
ZMIZ2	67.18084704049842	110.18172413793101	90.87036380952381	66.64491818181818	110.99406153846152	89.53668333333334
URGCP	353.33765497076	384.6537612903227	245.58351982378852	348.9613328124999	568.6447999999999	320.01912654028416
PRKD3	112.74554653739608	156.22691538461538	119.25656042780754	112.53057647058822	217.30732352941178	186.54402222222225
SCUBE2	101.59291333333334	218.3504	173.24857919463082	76.18056562499999	123.12702499999999	79.8338347826087
ROBO4	4.3395	0.0	15.106433333333333	0.0	0.0	65.2543
ACTN1	101.94259063291135	158.0428755555555	129.01195060728747	99.2256894736842	271.70024166666667	300.5213342205324
MCM2	46.792237500000006	317.83910000000003	62.36095	45.26239999999999	0.0	37.46063636363636
SLC8A2	39.362821568627446	80.24125000000002	78.33005668202766	63.80207647058822	72.40355454545454	71.13839038461535
PRKD1	46.49005	0.0	36.1643	0.0	140.66133333333332	35.8333
ZNRF3	58.77555962732921	36.28652857142857	54.06429134615383	36.23429545454546	105.89983333333333	87.67487431192657
USP20	136.9117604060913	169.26174333333336	131.8911395121951	161.54407894736843	125.53484285714286	141.48357360406092
PTPRN2	87.09045204460965	239.49278888888884	279.4343061068702	319.3842536231884	236.1276761904762	211.92152941176465
SOGA3	178.01160979284347	233.1845909090909	214.16279999999992	201.0718535211268	234.37022857142858	200.7131602941176
ALDH1L2	205.75034999999983	364.2769225	195.35141249999995	182.09172711864412	257.8667789473684	235.50283019801972
INTU	126.90546135265703	233.41753636363637	138.98495063291136	124.7312275	220.33575	249.18451965317928
GMIP	35.999973684210524	370.40729999999996	55.958880645161294	42.90416666666667	0.0	62.76685185185185
SF3B2	111.60335589743586	173.5481851851852	113.40758586956517	99.60659565217388	133.64604615384616	134.5094803921569
GRM8	118.88102857142857	193.0148761904762	89.02907333333336	37.8227	0.0	134.3511333333333
BCL11B	6.951966666666666	245.16750624999997	29.128950000000003	122.8092	150.53650000000002	55.47172222222222
HCN1	106.0097776470588	287.31953	61.27962500000001	98.00091666666667	152.61227499999998	180.75468857142857
SSH1	103.24014897959186	182.7064911764706	84.00314850746268	107.78980217391306	103.0588	114.71006021505376
TMC5	0.0	0.0	0.0	0.0	0.0	0.0
SRRM1	217.20599601449274	180.69306097560977	162.84785302325577	194.8471893939394	259.4819722222222	213.28519371980673
RAPGEF1	71.51246161971828	74.00444999999999	92.37542312138726	98.72463877551023	87.44621111111113	118.34933691275177
CDH4	12.403349999999998	60.03643999999999	20.4748	35.0883	58.17465000000001	41.334125
ANO6	115.01780958466455	102.79336	78.63892115384613	152.85238	103.63781666666667	84.81522962962964
PWP2	130.58003702531641	154.18575652173914	157.48804593301426	128.3067711111111	93.42244285714287	159.93287499999994
VWCE	102.64010238095233	77.2141	103.24367142857143	86.16881481481481	17.4566	125.91787692307686
NFATC1	60.07528571428572	241.4492	65.9678	5.8872	0.0	11.95285
AGBL3	104.35998444444441	293.753025	160.66812000000002	57.35632142857144	20.5854	147.2889846153846
CCDC146	118.41351368715081	74.7056857142857	76.17995287356324	56.21637333333333	164.1156222222222	74.87866756756755
CARD14	63.70396760563379	69.55315	62.80958571428572	10.45515	5.986	69.731585
ADAMTS5	64.770814	7.0665	50.218712500000024	55.38091052631579	204.53078750000003	71.24498313253011
HKDC1	0.0	0.0	0.0	17.5442	0.0	0.0
INTS6	121.98180133689833	180.42157368421056	161.90984061135364	109.74850677966099	144.52148333333335	119.74829342105267
CBL	105.6003462633452	189.62273333333337	137.52909611111107	113.05601794871792	90.83965	79.14795454545452
ALS2CL	84.07254230769232	0.0	47.5518	0.0	0.0	0.0
RIN3	31.38542	0.0	24.672700000000003	5.2215	11.313500000000001	37.62054
CR2	25.569550000000003	8.2526	17.926139999999997	5.2897	42.8953	13.927000000000003
CHRD	41.85666666666667	496.75335306122435	25.339700000000004	144.0498	61.4836	128.74572857142857
TUBGCP3	81.80007634854775	110.87306923076923	79.20339893617019	55.29775789473683	59.16203333333333	90.06544750000005
GBA2	251.30226340579728	194.09467812499997	252.97585019762843	235.149676923077	208.00795500000004	256.1613262672811
CDH2	151.94720877192958	213.25589999999997	165.12974031620558	166.2914738461539	264.5111173913044	177.25021643835615
ESPNL	16.68445384615384	106.2864	56.797650000000004	0.0	0.0	113.14815
STOX1	98.90729166666665	258.42224	125.6298552631579	87.68882222222221	153.0724	138.93331111111112
OCRL	127.1309330472102	311.3194272727273	98.66769166666666	140.6059880952381	85.76228571428571	142.5858360655738
SEZ6L2	0.0	0.0	0.0	0.0	0.0	0.0
TAF3	174.0779468085107	108.09771724137929	174.17340578034688	157.98586379310342	303.1816222222222	262.5946268041238
USP33	486.0172933993398	299.4971916666667	417.437739483395	372.75581249999993	294.18748	297.615752888889
ZKSCAN2	0.0	0.0	0.0	0.0	0.0	0.0
ITIH2	13.917509090909094	16.3518	11.944316666666666	11.0064	0.0	4.9163
EVC	32.333911111111114	7.1845	6.074999999999999	5.0565	0.0	13.91265
UNC45B	93.743	0.0	0.0	0.0	16.358	0.0
SFSWAP	423.85811861614457	256.98734750000006	226.0538941860465	277.5593614285713	217.06496	215.62624639639617
ACTN2	231.47060140515202	146.65990000000002	93.87824823529412	159.9985625	197.27852	201.61449893617035
OTUD7A	111.85585343511458	89.45301379310347	118.51917445887447	146.34568571428568	146.0672866666667	152.65879222797938
PDE8B	144.44056162528216	247.1429377777778	76.25375657894737	66.6477857142857	86.773775	58.155626086956524
POLD1	0.0	0.0	0.0	0.0	0.0	0.0
OSMR	58.19413103448276	205.0712	51.74236666666666	92.882	0.0	49.14275454545453
ZFPM1	0.0	0.0	0.0	0.0	0.0	0.0
UNC45A	209.7189816631129	229.26352333333335	249.40228535564853	190.40079814814814	244.64804999999998	237.69175796178357
ARHGAP11A	64.12437600000003	0.0	20.0171	63.293925	5.4669	33.196025
NBR1	122.68418173719373	178.80148214285714	113.64862486187843	108.4410745762712	128.41111538461539	156.043308
VAV2	19.5704	135.0637264705882	5.52985	0.0	0.0	0.0
PMFBP1	0.0	0.0	0.0	0.0	0.0	0.0
ATP2A3	81.39535341880341	0.0	152.63701625000007	113.72848499999998	0.0	91.96203
AARS2	125.28846347305387	205.60806000000002	109.62434571428565	118.67079285714284	252.19500000000002	171.2242206185567
OSBPL8	167.30701971153854	217.22990606060603	144.6567689265536	113.16765510204081	291.3443909090909	228.61665069767437
GRIA1	14.7651	318.303625	79.83056524822693	53.14366666666666	239.3217782608695	296.5488988235295
PSD4	94.9626075757576	0.0	63.372942424242424	76.062575	32.8699	97.83388571428573
PKN1	136.8975785407725	142.600275	124.39300040650411	107.17510338983053	95.222825	103.86460344827586
CTNNA1	93.21910442477878	55.452053846153845	49.00513437500002	58.804245454545466	114.19794285714288	87.13631558441556
SMARCAL1	86.0129737704918	85.54421875000001	73.49074642857144	85.48886956521737	105.09846	82.7203137254902
NPAS3	81.96528114754103	177.68386	91.92069527559057	72.1068411764706	85.65803333333332	105.89332077922076
SARDH	25.9977	11.5828	0.0	0.0	0.0	81.63971666666667
PIK3C3	261.3517354085604	271.3119641025641	230.317074468085	227.31371166666662	422.4472	263.0613504716979
KCNB2	116.77374869565216	147.72046666666665	106.43951381578947	152.28103617021276	102.21405	181.4152
