logFC	logCPM	PValue
Synpo2	5.12416434491727	6.92512752689766	0.0033379626014704
Plekha6	-1.22787195073119	7.38842188378007	0.000589991668179942
Abtb2	-0.094550782228703	5.52527628785907	0.884134782606848
Rps6kc1	-0.758844033805046	6.13592376995837	0.000154559820304504
Bub1	-3.37363782498327	3.88426139985177	0.00331819757680953
Epha7	1.37759339903326	6.53670685224468	0.0361330519900624
Smarcad1	-0.454892365331323	6.39253147303062	0.0103893145300869
Atp1a1	0.148213035267525	7.56750250693009	0.826835734157409
Tmem132c	-0.712202438901392	5.00789984088126	0.643772820383958
Farp1	-1.2868645954057	6.04082718789044	0.0864443517151108
Lrig1	-1.82105015983791	5.50301350030421	4.76282663142415e-06
Atp2a2	2.62799450722953	9.68311704244307	8.96593524041867e-11
Dsg2	-0.930890036090693	4.45936848738432	0.501202172715382
Grid2	0.357556995873278	4.72400986087326	0.496699649302897
Gldc	-1.74865695789853	5.45515232407945	0.0970390140284315
Cp	-0.676415828670457	4.42349196498239	0.518583740775093
Invs	-0.987044203223742	5.27217273529586	0.0289701761464818
Rapgef4	1.26167823920417	7.14658009448971	0.000924298934897397
Brd1	-0.259220232730745	5.43954076035849	0.348629009442218
Tti1	-0.161802423423728	6.12289620988306	0.510224245717653
Ptk7	-0.560440146972421	3.86633923556981	0.596964582738798
Usp53	-0.533742874535927	6.09102098832244	0.0463823624947527
Ppp1r9a	0.48369173560544	7.11254960540778	0.0373580224661521
Mis18bp1	-0.680029725597725	4.87633134133279	0.0587082042221842
Cntn1	1.89327050365195	7.84642769844207	3.01521609466934e-05
Fmnl3	-1.57278079976235	5.51332466097034	0.00359204199169141
Taok1	0.832588652421498	7.69984325654818	0.00537905309308911
Atp13a2	-0.960688023491232	7.25900156545734	0.00148428496982844
Frmd4b	-0.899756359350106	5.12127778773375	0.094220509328014
Rag1	-5.20394830019006	2.93404925842356	0.056697237840906
St18	0.504853847340713	3.80855348412169	0.785863285227179
Cfh	-2.93558616021167	4.00531346144178	0.170748854654411
Itga8	0.0214498450499661	5.39277737152034	0.988584956822837
Ppp1r12a	0.188743057943357	7.43567203107302	0.384206111107835
Grid1	-0.237436748952703	5.20099689734796	0.537016984180347
Lrig2	0.467254892087814	5.72734138953763	0.157663058441798
Cep128	-1.23999590056706	5.75504722164346	0.162673639318256
Tmf1	-0.116448888546663	6.56016349524304	0.639246966908498
Ipo4	0.360229838329661	6.8114608429733	0.0756001942779879
Plekhm2	-1.59921611081113	6.06407202992257	1.1465074636754e-09
Zfp445	1.06812419839341	7.42463158186892	5.04071151110479e-07
Rbm26	-1.13565466978909	6.72921978575609	3.34210492231385e-09
Fnip2	-2.04810138516911	5.27833332286679	6.26921835816577e-05
Atp1a3	3.35585651419467	10.08823617341	3.32370995055966e-18
Aasdh	-0.584473033063622	6.26456328514712	0.00425590219396066
Tshz1	-0.191007130052386	5.67237470783995	0.546551881384236
Sall4	-4.33490362232513	3.85233332061956	0.00320901383908658
Nrip1	0.215246503191858	6.61540857052707	0.431680883190128
Wdr72	1.46812565842195	0.699290259457437	0.999999999999999
Tlr7	0.283437399056966	2.70854578257159	0.868991066646097
Pitrm1	0.0957530351865761	6.30478736558289	0.675614831843917
Slc12a4	7.47166327426072	3.25414707145957	0.00260433936167024
Per3	-1.39554986866054	6.40456716294757	2.50020787721389e-11
Tnk2	-1.84280618264246	6.80949316581796	3.81795781801871e-10
Scube3	-2.5102314019161	5.78089361293096	1.21789920031985e-11
Usp36	-1.64359385426328	6.49864257216711	3.72705553950208e-10
Usp38	-0.103123493862926	5.81211923654741	0.6250845490661
Usp15	0.0811476798313914	7.5892508871033	0.759016964429958
Sec24d	-0.393207077955077	5.33899743774783	0.626863711985042
Clip2	-2.51966209700558	4.88771480916056	1.49138687111397e-10
Rest	-1.84420835995884	5.84860494644017	0.00927100671269071
Specc1	-0.701136342851437	6.83066693453319	0.0516118231646381
Slc12a7	-5.4346009514008	4.86556590790066	0.00180616751914132
Phf20	0.113299207807654	7.1159656076901	0.589577361862632
Dennd3	-1.89689581481292	5.92975937722519	0.018911231604833
Mphosph9	-0.452496716304501	6.20674098636156	0.00871649341196154
Smg5	-0.228017877013344	5.72658283678726	0.449697253583786
Rgs3	-1.87231751286769	5.89569461836935	3.14822427055756e-10
Dhx36	0.333968004070234	7.38928127106491	0.151782638509244
Esyt1	-2.5301720195038	5.98853162713894	0.0001105100375387
Phf20l1	0.0981259394819912	7.09647894683465	0.713441959666985
Bmp1	-0.1088376294799	6.13378676163252	0.871985843794426
Nat10	-1.0498157611118	6.41662712584675	3.9818303706165e-05
Itgae	-1.72743701307948	5.33792543766958	0.00268998025722084
Rbm12b2	-1.10739875481622	5.56520200677416	0.00168092985549617
Tsc22d1	1.33844449355596	8.58566703697994	2.84634394293882e-07
Thsd4	-0.85868613916396	5.94327513261655	0.305226872718842
Fhod1	7.07290643029596	2.91228828771047	2.86928938600683e-09
Man2c1	-0.694397454858118	6.25287120725916	0.0190451623733324
Epha4	1.01505023518461	7.88577606286909	0.023113426856015
Ints8	-0.014673567444995	6.29833247467456	0.94186296779353
Asap2	-0.906741989734279	6.02509368156157	0.0140697176321108
Hip1	-1.6882382628318	5.84142780054859	3.75998899130405e-05
Myo1d	-0.540270307479161	5.15437642130112	0.139855142721866
Gigyf1	-0.74816528186674	4.78779079047869	0.0510441054294214
Kcnh5	-1.55499534229707	6.27224789543242	0.0880318414159215
Klb	-0.731594575766015	4.83126139555736	0.359909381044867
Cobll1	-3.45061366035941	5.76703544337477	0.0266350854846639
Wdr64	-0.284294182265037	3.18089825881469	0.864938107312482
Psd	0.133368307945845	5.37478470337947	0.750442365666639
Sipa1	-0.734668702864025	5.53675792817034	0.0443481579125222
Ephb1	-1.00821050531742	5.40324715009595	0.207415847919245
Ulk1	-0.710686081756411	6.53160885916171	0.00113455522848238
Ankrd27	-1.20021738563205	6.60341753337131	0.000981645204064931
Kif11	0.863115436748257	4.79768465214039	0.446608907617121
Ephb6	0.0522964565473468	6.29306637139311	0.93832046752835
Ephb3	-1.11862038260184	5.77286646902325	0.000206449045765934
Frmd4a	-0.306504753756378	6.5590108734861	0.32659017463698
Cntn3	0.470064704910511	5.3053579209421	0.663171936498408
Myo1c	0.914905830168064	5.00357294920665	0.194107556939997
Plekhm1	-0.543810675598579	5.62886853669783	0.0693539126054335
Cblb	-0.0555084834401348	5.824879208127	0.842307895001953
Zranb3	-1.46120611856391	6.09823125429569	1.02384716991993e-07
Hr	-0.549002941643954	5.34248802550177	0.0527967116790735
Hip1r	-0.744509638159206	5.87706828551562	0.0144868519381935
Trappc9	0.90705620744553	6.27504447189848	0.00227398396613808
Zfp518b	-2.21008137832706	6.18916126889941	1.51191409594659e-19
Ints5	1.46435289284868	5.11996622918069	0.0985451264295833
Pcdh1	-0.240844000758302	4.48399679098395	0.621624840919137
Ano3	1.02443945688165	6.04888696716334	0.405497386991346
Tango6	8.38336682371799	4.09578458428309	1.05231369338935e-17
Prpf4b	0.108484953522451	7.85256897674884	0.594621354456886
Ppp1r26	0.193389629857374	5.54831088062219	0.519601138530383
Ptk2b	1.07861334105819	7.64875801303317	0.343641163035865
Farp2	-0.410039751614992	5.66435879697214	0.319739190236407
Corin	-0.686329364691958	5.22405586381844	0.609266949212014
Ankrd24	-1.77737145073993	6.93285001636473	1.65347739614703e-20
Trhde	1.66591173737549	5.55493450620988	0.0516425006965873
Card10	-3.4252192672725	4.40325484391825	0.0522847825767545
Palb2	6.9719695125122	2.8199000951989	2.21514946180534e-07
Helb	-0.608400296816643	4.97322807683055	0.228300944526779
Dlgap1	1.28702341586511	7.66795399363274	0.00571057565066632
Dlgap3	-0.808436098175724	5.57592122332139	0.114263087144871
Arhgap30	-1.60467088373671	3.29844192017309	0.139338624874234
Itga3	-0.14655458601001	5.47981225833142	0.839533201737638
Phc3	-0.500521394453587	6.32729827621886	0.0277813325535477
Mov10	-1.70694983283255	5.51851255873149	9.75872694313197e-06
Scube1	0.326518519603871	5.50276968643302	0.703694427138362
Tll2	0.0668478566303858	5.15909110959635	0.955704042976776
Dpyd	-0.0750586164930809	3.83435397346218	0.969509920127354
Itgam	4.35123674617452	1.21025878864973	0.0155142404060001
Cntn4	1.06783317473957	7.86788386024512	0.00567903315866037
Pcdhac2	8.87671625921758	4.5670384306523	3.20863449447883e-19
Rnf111	-0.579572930626611	6.24873407638245	0.00568191591561304
Med24	1.07125887812674	6.55554201008452	9.92138793007501e-05
Col6a1	-2.61939323612791	4.25979739147191	0.0993097607860688
Ephb4	1.44802370088537	3.18385739148187	0.526999620134692
Morc2a	0.13805342852681	5.57837180441142	0.577352897046642
Bub1b	-0.35364179349426	5.53517006586691	0.780559715157755
Ipo11	0.850758220411564	6.28528871618071	3.04261193372718e-05
Mical1	-3.29950347276699	5.49482723291839	0.000822738625506866
Zscan20	-1.44938628471523	5.30923379894515	0.00504955906215769
Eftud2	0.0797816888378202	6.87047020289715	0.668555983280871
Cntn6	0.440353643977826	6.41481262186677	0.270422540525892
Trpc5	-0.738187492671069	5.86655549507721	0.0274934545892813
Smg8	0.153376795403392	6.02422813414592	0.627850854885337
Itga2b	-1.47705611341009	4.9903993142954	0.000794035297448832
Phc1	-1.44803256563263	6.38066609744948	1.17079839274298e-06
Egflam	-2.36616211767327	5.3158863786476	0.118798179414247
Spocd1	-1.8974435216433	4.32626991687787	0.291598137817163
Mms19	-0.42256744176387	6.33330302644331	0.0721028773847389
Zc3h7a	9.89990767833502	5.56164834955326	8.13667952288805e-60
Tshz2	-1.43455600551805	6.87508200553909	0.0480733531292511
Slc38a10	-0.468745395290574	6.28579516251568	0.00396252074404364
Hltf	-1.0938071693188	6.98638400410119	1.79257497380091e-05
Cebpz	-0.126561915626243	6.389216051998	0.509352892004895
Pdzrn4	-1.02758182942379	5.16990863561809	0.329291024699088
Gemin4	0.11683886530565	5.54751320814425	0.740199372912649
Rnf20	0.350567122536773	6.8484036017763	0.18842202976123
Llgl2	-1.74243571471751	2.94584295469228	0.381716108656404
Lnpep	-0.777804415615985	6.1286395551755	9.47050019647588e-05
Itga4	1.11060481937726	4.86442046406958	0.136507648852862
Ap3b1	-0.0781518889488849	6.39871982206804	0.755099197046707
Nlrp14	-7.86938205329067	3.75173292544154	4.99377142374229e-05
Tlr8	-2.25079691808157	0.836009121536461	0.422408122543645
Ppfibp1	-0.155289685730216	6.10801498090878	0.831314442886187
Trpc4	3.07994500535798	5.1414091496969	0.0167500506132776
Emc1	1.10132919631362	6.57683181167131	8.16206414178959e-06
Grip2	-1.50772558592894	6.42596041025576	1.51127797695217e-05
Phf12	-0.239185139021617	5.42799845548762	0.396794068879609
Nek9	-1.66044165405545	6.55540408677114	2.46156869293854e-16
Wwc1	-1.27154026046962	5.21644360769741	0.068896799294054
Mib2	0.0738830549919271	6.05289234594721	0.691545714992476
Prpf40a	-0.0899600013682944	7.09245416788916	0.679334993774835
Uspl1	0.0699544689837724	6.36666840738913	0.786110844961389
Vps18	0.076444432718911	5.9428050565829	0.737436869251146
Kcnu1	1.63871372137062	4.85124297636133	0.297695608553366
Sez6l	-0.234558444653491	6.77223695411011	0.560299371787528
Parp1	0.11004442108804	6.47804900129695	0.688784636558287
Bicd1	0.570911441310344	7.25235994873325	0.0300856136900525
Slitrk3	0.528145640812481	6.29674845064629	0.0984736009670991
Ciita	7.19201000939591	3.0102925443789	6.17697495364298e-10
Cse1l	1.41919929574314	7.15199687987902	1.83085767711948e-09
Usp48	-0.0783338948056022	6.93060322693603	0.715282365080173
Iars2	-0.490418875051624	6.14984194213812	0.0111216773493766
Xpot	-0.0975914760146026	6.40521441841805	0.722867151058993
Maml1	-1.27871294507247	5.50975435881003	0.000259738414533453
Epha3	-1.29290439614773	5.66035922025198	0.103906242795014
Gabbr1	1.15383907586219	8.64427614675696	0.0040047844235766
Radil	-0.481094030074839	5.58351159182359	0.273961981861116
Nr3c2	-1.04492968481926	5.55834238041343	0.000443767644952297
R3hdm2	1.10248603071514	6.62010959955631	0.0129878602407733
Luzp1	0.0822061951826867	7.63978943077986	0.851842695365649
Ctnnd1	-0.359435376790458	6.30222490719145	0.299812610934212
Slc12a3	5.53362919960294	1.7616340853664	0.00401017863158118
Topors	-0.707085608218097	6.83442438987779	0.000241094999712772
Mdga2	-0.165996265420283	6.65451047552379	0.475652907506757
Rasa1	1.09284753387128	6.17065451941813	4.04379292017681e-06
Grik5	-0.999718485541079	5.32818554919538	0.00350111262375469
Kl	-0.235531124180415	3.98259886150514	0.895034232863773
Ksr2	-1.05428623044567	5.54965043157095	0.000244688306386332
Rbl1	-0.794481595196652	5.38249615943052	0.0183943480379931
Acad10	-1.52507617327286	4.72320587495291	0.00260397163365617
Dna2	-0.972630779710267	5.5254209913997	0.013838743240493
Garnl3	-0.486721104241112	6.87683697021976	0.0928663964464893
Bnc1	-3.95249115941347	1.81917264524895	0.155195867382357
Limch1	-1.07795013203651	6.62392472224458	7.20414404040307e-05
Xrn2	0.37963045158874	6.84627317554343	0.0723580286978014
Itga9	-2.254222016681	4.76726702312285	0.0829848902105166
Sec23ip	-0.454404353063194	6.21283475722888	0.0603150637308604
Col6a2	0.539802949697996	3.54413100431488	0.771654097089976
Zfp217	-2.04880694060722	5.0424514160445	0.0550554438915441
Ankrd44	-1.18273129012145	6.00265465672584	0.00250064479965342
Rimbp2	-1.92989202545165	6.68132902593314	9.62424123871967e-07
Lrrcc1	0.341654982514509	6.32732951739485	0.156453056598694
Polrmt	-0.181085951301583	5.95741326205183	0.539782660108473
Fam83b	0.0532660278888761	2.40636637528142	0.999999999999999
Myo1a	-0.327590263507566	5.26156705132813	0.770329496037908
Mbd6	-1.75993012272546	5.7673396573234	4.44712047358082e-09
Thbs3	-1.69755817675717	5.60442640596771	1.32104483038285e-07
Hps3	1.00807861590996	5.37503873681067	0.000562940132119141
Grik4	-2.12659343309669	5.1324415616657	0.000629472637941597
Ap3b2	-0.362938481538339	8.05136069122453	0.139872259411164
Fnbp4	-1.791522318302	7.75630702729111	3.47516621606909e-22
Gpr113	-2.85018369267362	5.10192321119697	0.000127142520253152
Ccdc132	11.0440623817539	6.6944511088606	9.1320182484401e-106
Adamts1	1.06185256273558	4.08373689036632	0.460431984545708
Bicc1	-0.312581600944216	4.18018556568694	0.79849804365154
Myo1h	-1.4880529819029	3.21332829198536	0.224997342634439
Rad51ap2	-1.2980555967902	5.87677022650604	5.37590760365638e-05
Slitrk5	0.0133133926077915	6.00997532039386	0.975931407631987
Emilin1	-1.18099711450077	3.65708133571112	0.343345530114129
Spink5	-6.96618257276338	3.01373620822666	0.0161136676805159
Ern1	-1.32693342029969	4.7082183922652	0.0724303934678665
Unc5d	0.383800722206681	6.77841283290027	0.545339391449565
Enam	-5.4658149556859	6.33625220576416	2.214931648342e-17
Adamts17	0.38939536800316	4.2817982166347	0.727524299583471
Fam184b	0.117381774786495	5.22113528156008	0.847774225346987
Zbtb4	-0.455666260936315	7.14434685353473	0.0607036403648335
Exoc4	-0.101628890324645	6.31450910161573	0.620667942526431
Fbf1	-0.291083962757752	5.5554411998767	0.323042121966786
Slc8a1	-0.212090190873009	8.41202342224797	0.647792508210268
Cep120	0.597613882151494	5.99669511863929	0.0445754448420223
Pop1	-1.72359932900024	6.1090453735188	5.53089207944325e-13
Senp7	-0.0583908829802279	6.27992956137772	0.813711474242362
Nlrp5	-2.12261191936093	1.68320332922565	0.182094355452326
Ano4	-1.82856706544714	6.64920687966307	0.000601022526115529
Rfx1	0.219418026238742	4.83957545310607	0.510984858638932
Snx13	0.62701920866009	6.81385953609155	0.000563295530664367
Ints7	-0.0536606258804228	5.87190028403424	0.878593418170468
Pigo	-0.134665860968184	5.5511128016542	0.666742574474909
Cyld	10.7097715110483	6.36306293120058	9.14552323986447e-38
Ogdhl	-1.6377631202475	6.95874183343918	8.28732475436621e-08
Psd3	1.22815233255943	7.9845892791127	1.84630783198757e-06
Zc3h7b	-0.290318941864038	4.83280189715596	0.396037771022606
Pkn2	-0.668137713572636	5.90636456333109	0.00607912002357558
Man2b1	-0.158559792007932	6.15047143066937	0.496471117319258
Atp2a1	8.29197517488665	3.98785629533767	6.00610853934963e-05
Ints4	0.348529566743005	5.99517425845504	0.260139558822763
Naa25	-0.231404539114127	6.85864009829017	0.190003666554518
Mfhas1	-0.564191896835715	5.49835170974468	0.0279472799341002
Map3k13	-0.990735248666694	6.26248235643605	0.000816019347888269
Cped1	-0.0540431205485463	4.20560701708917	0.972370604804281
Thrap3	0.041228734605532	6.44039296705912	0.861069671582682
Reck	-0.010247298678605	5.4670992139021	1
Copb1	1.00095775415253	7.09505156820635	4.33370087532944e-08
Mdga1	0.793880068365587	5.66224377880013	0.4637648788394
Gabbr2	-1.74147301175611	7.97409016785396	0.000132510155968427
Epha10	0.951117431110366	5.99478486794624	0.0065950436103087
Hyou1	0.178081410365318	4.89502652542041	0.659514479198111
Psmd1	1.78948671742577	8.17647916285959	1.96916420930265e-21
Dennd1a	-0.630970395013648	5.44842185808712	0.0510729396073704
Fgd1	-0.709025780039441	4.78343021251031	0.0797916984255619
Dse	1.14453114013	4.53616085079127	0.289513810438426
Ror1	-4.98640934375663	4.62798893214563	0.000164233915170772
Fbrsl1	-2.16332168712675	5.77834771492546	7.09520380805856e-15
Ipo13	0.704466831440334	6.34286831453544	0.000890619262004838
Ano1	-4.29114278454272	2.6224304363093	0.103674160866655
Mctp1	-0.469684079052519	6.19803905148483	0.263145325914155
Atp1a4	-5.81300999687264	4.79780143045044	2.07601307255369e-12
Kif23	-2.4455240362936	5.13369744930828	0.0278116577451166
Parg	-0.295328864680583	6.16499300487998	0.120470084594142
Kit	-3.33044194089445	7.15392284446114	0.0267877946502358
Kcnh1	0.0565312359579683	5.82427191984243	0.957466627827712
Kif5c	0.822174735404898	8.41566985237654	0.0829465534071793
Tmem132a	0.307021980698094	5.85076173443766	0.391243578893732
Dlgap4	0.780101121643683	7.08673110919273	0.0311153455259224
Ctnna2	1.22020745636796	7.2928852124495	4.6705758202312e-07
Fbxo10	-0.976673553723586	5.73310268117222	2.9530240343429e-05
Kcnh6	-0.607330589403525	4.19906062790608	0.292658040450053
Atp12a	0	0.639295229414493	1
BC034090	1.06969534377003	4.27034047298234	0.277976603440523
Rnf40	9.05178511869693	4.73546557079547	6.52969011703344e-26
Epha2	-1.66674629611107	4.12746746773996	0.344704949786351
Fbxo11	0.506740599974896	7.01615135942378	0.0327946256023129
Pcsk6	8.32254034638868	4.03916549742294	3.24469370912874e-16
Ncapg	-0.100896149213613	4.21434952877044	0.942346083169342
Sez6	1.51255761533498	7.5862424305903	0.000958919411934422
Rab3gap1	0.536857798822962	6.94218362547659	0.00733526938907646
Pitpnm3	1.34382695951487	5.11529398207858	0.000564952266659739
Cog1	1.38396124045988	5.34167514510154	0.000165934787589769
Kif5b	0.830874665193515	7.59694551960618	0.00364713733152347
Agbl1	-1.22004874558001	4.7186133873342	0.564559390000387
Fam13a	-0.0958996507702919	5.62348644752592	0.829458995809383
