	Inh_L6_LAMP5_C1QL2	Exc_L3_5_LINC00507_SLN	Inh_L1_SST_CXCL14	Inh_L1_2_VIP_PPAPDC1A	Exc_L6_FEZF2_CPZ	Exc_L4_5_RORB_HNRNPA1P46	Exc_L6_THEMIS_C6orf48	Inh_L3_5_SST_MAFB	Exc_L4_5_RORB_LCN15	Inh_L1_VIP_TNFAIP8L3	Exc_L5_6_FEZF2_CYP26B1	Exc_L6_THEMIS_EGR3	Inh_L4_6_SST_MTHFD2P6	Exc_L5_6_RORB_LINC00320	Oligo_L4_6_MOBP_COL18A1	Inh_L1_VIP_PCDH20	K1	Inh_L1_2_PAX6_SCGN	Exc_L6_FEZF2_FAM95C	Inh_L5_6_SST_TH	Exc_L4_5_RORB_RPL31P31	Exc_L6_FEZF2_TBCC	Astro_L1_FGFR3_FOS	Exc_L4_5_RORB_AIM2	Inh_L3_4_PVALB_HOMER3	Exc_L5_6_THEMIS_GPR21	VLMC_L1_3_CYP1B1	Exc_L2_4_RORB_GRIK1	Exc_L5_6_THEMIS_IL7R	Inh_L3_VIP_CBLN1	Exc_L4_6_RORB_HPCA	Exc_L4_RORB_CACNG5	Exc_L3_4_RORB_FOLH1B	Inh_L1_6_PVALB_SCUBE3	Inh_L5_6_LAMP5_SFTA3	Inh_L1_6_VIP_RCN1	Exc_L5_6_FEZF2_RSAD2	Exc_L3_5_THEMIS_UBE2F	Exc_L2_3_LINC00507_RPL9P17	Exc_L3_5_FEZF2_ONECUT1	Astro_L1_6_FGFR3_ETNPPL	MP	Inh_L5_PVALB_CNTNAP3P2	Exc_L6_FEZF2_VWA2	Inh_L1_6_LAMP5_CA13	Inh_L1_3_VIP_SSTR1	Inh_L5_6_SST_ISOC1	Exc_L3_THEMIS_PLA2G7	Inh_L1_3_VIP_ZNF322P1	Inh_L2_4_VIP_LGI2	Exc_L5_6_THEMIS_THTPA	Inh_L1_4_LAMP5_DUSP4	Exc_L6_THEMIS_LINC00343	GABA3	Inh_L1_6_VIP_RGS16	Exc_L6_FEZF2_P4HA3	Inh_L1_4_VIP_CHRNA2	Inh_L1_3_PAX6_NABP1	Inh_L1_3_VIP_CCDC184	Inh_L1_VIP_SOX11	Exc_L3_LINC00507_CTXN3	Exc_L3_5_THEMIS_ELOF1	Inh_L6_LHX6_GLP1R	Inh_L1_LAMP5_GGT8P	GABA2	Inh_L5_6_SST_KLHL14	Oligo_L4_6_OPALIN	Exc_L5_FEZF2_SCN7A	Inh_L5_6_PVALB_STON2	Exc_L4_RORB_BHLHE22	Inh_L1_2_VIP_RPL41P3	Exc_L5_6_THEMIS_TMEM233	Inh_L2_4_PVALB_C8orf4	Exc_L6_FEZF2_ETV4	K2	Inh_L1_LAMP5_NDNF	Exc_L5_6_FEZF2_MYBPHL	Inh_L2_5_VIP_TOX2	Exc_L6_FEZF2_SLITRK6	Inh_L4_5_PVALB_TRIM67	Exc_L4_5_RORB_LINC01474	Exc_L3_5_RORB_HSPB3	Inh_L6_SST_NPY	Inh_L1_2_PVALB_TAC1	Exc_L5_6_FEZF2_CABP7	Inh_L2_4_VIP_DSEL	Exc_L3_4_RORB_RPS3P6	Exc_L5_RORB_SNHG7	Inh_L1_3_VIP_GGH	Micro_L1_6_C1QC	Inh_L1_PAX6_GRIP2	Inh_L1_6_VIP_PENK	Exc_L3_5_RORB_CD24	Exc_L3_4_RORB_PRSS12	Inh_L2_4_SST_AHR	Exc_L3_RORB_CARTPT	Exc_L3_4_RORB_SEMA6D	Astro	Inh_L1_3_PVALB_WFDC2	Astro_L1_FGFR3_MT1G	Micro	Peri_L1_6_MUSTN1	Exc_L4_5_RORB_ASCL1	Exc_L5_6_FEZF2_ANKRD20A1	Inh_L2_6_VIP_VIP	Inh_L3_6_PVALB_MFI2	Inh_L1_VIP_PRSS8	Exc_L4_RORB_CCDC168	Inh_L1_ADARB2_ADAM33	OPC	OPC_L1_6_MYT1	Exc_L6_FEZF2_TBC1D26	Exc_L3_LINC00507_PSRC1	Exc_L5_FEZF2_MORN2	Inh_L3_6_VIP_KCTD13	Endo_L2_5_CLDN5	Inh_L1_3_VIP_ACHE	Oligo	Inh_L5_6_PVALB_FAM150B	Exc_L3_5_FEZF2_DCN	Inh_L1_PAX6_CA4	Exc_L6_FEZF2_KRT17	Exc_L5_RORB_LINC01202	Inh_L6_LAMP5_ANKRD20A11P	Exc_L3_5_RORB_CMAHP	Inh_L1_5_VIP_KCNJ2	Exc_L5_FEZF2_DYRK2	Inh_L1_ADARB2_DISP2	GABA1	Exc_L5_6_THEMIS_OR1J1
TNFAIP3	0.7549	0.0	117.28	0.0	0.0	35.6744	0.0	30.5105	2.4416	0.0	0.0	56.1276	13.7225	60.3537	16.2425	0.0	49.4582	0.0	58.4871	0.0	58.6739	0.0	30.8944	110.9656	0.3352	2.0025	0.0	23.3653	1.2003	0.0	0.0	70.3393	0.0	59.6106	37.2408	58.3658	0.0	90.8899	42.1104	15.3143	36.6265	40.7356	11.4692	42.1689	11.6774	109.8109	0.0	25.8004	0.5258	36.2067	0.0	45.6054	32.7591	0.0	0.0	0.0	19.086	0.0	0.0	0.0	6.4242	50.2549	36.9772	0.0	0.0	0.0	70.3186	8.5345	1.4080000000000001	49.9283	0.0	43.2676	57.4219	3.142	36.7643	46.5111	0.7095	0.0	0.0	0.0	34.071999999999996	40.3148	8.8403	0.0	0.0	0.0	168.075	40.6016	0.0	99.8329	0.0	0.0	0.0	35.6944	0.0	0.0	0.0	0.0	27.5438	0.0	0.0	0.0	0.0	96.0538	0.0	185.05599999999998	5.692	0.0	62.5781	6.7641	74.8275	0.0	54.6479	0.0	0.0	169.799	0.0	5.5571	0.4036	7.1829	30.9206	2.0945	0.0	0.0	21.2821	18.7764	0.0	0.0	54.9173	0.0
TOM1	58.6374	25.9333	28.1701	40.7022	34.3037	40.3236	18.2176	38.9304	34.28	68.2361	36.497	26.7577	38.9352	30.2559	42.1986	58.8014	43.1404	56.979	34.7363	64.4823	34.7612	26.7379	113.8477	37.0093	56.4437	34.5822	0.0	32.5894	35.9396	34.0867	29.0512	35.096	38.1233	47.379	46.4801	40.9144	71.6873	33.8573	36.1109	50.6035	51.1619	37.4677	48.023	32.8773	39.0907	33.5254	44.6962	43.8102	52.2596	62.1811	40.0266	48.0999	31.6331	25.6959	64.5761	39.6433	35.9091	53.722	80.8242	48.1583	37.1359	54.8375	31.0073	32.3106	49.1271	50.8881	67.8083	54.0398	37.0621	35.0103	42.4915	34.5515	50.9419	35.3859	39.2729	45.1952	37.8341	44.7895	34.9605	35.748000000000005	39.8144	24.6818	53.1436	71.1761	15.8404	61.8292	45.516999999999996	27.4885	52.3531	96.196	52.5597	34.3112	69.1006	37.2371	55.3353	36.5969	34.9139	35.7264	37.1952	63.603	28.563000000000002	68.8482	51.2305	32.5336	45.7114	83.0035	32.8631	52.1113	47.6154	9.043	55.3963	48.7924	28.7875	28.4314	35.9331	0.0	48.063	56.4516	51.7115	21.2484	49.0812	36.3315	42.5978	59.1645	39.3786	28.285	28.9554	13.0832	33.0418	19.9198
TOPORS	120.7619	121.4689	127.1915	58.0603	108.6697	115.8697	90.9013	97.59899999999999	95.9328	98.8547	130.531	81.4635	99.5213	107.9415	59.9768	78.4889	101.4302	163.93900000000002	90.0587	144.9428	97.3341	86.9404	52.5453	88.4893	101.5194	95.6883	2.0968	84.0965	91.8366	74.9441	86.9638	89.7922	116.0111	118.2743	100.9492	96.939	52.8812	86.7099	106.3578	133.6367	118.8565	52.1569	88.7737	97.5071	115.5353	127.1044	121.4745	78.0273	139.8722	124.5635	102.9181	112.2808	101.5382	77.8127	89.27600000000001	126.2376	103.8908	92.0262	72.3042	60.4213	89.604	95.8443	162.8415	147.5408	84.0157	95.4983	79.9565	99.8163	111.5642	90.6859	90.6858	118.2784	105.404	119.0839	25.0198	108.0195	114.6839	129.9765	77.36	179.4075	92.4182	107.0631	94.42299999999999	68.9903	72.5696	207.3729	130.7271	109.2281	117.8591	114.7042	58.7517	53.7504	123.2959	101.5378	150.7037	118.0677	117.9493	154.6453	94.4525	288.5219	2.0185	36.7801	80.1104	88.991	147.5238	112.6912	82.5117	93.2833	126.6463	203.5158	95.4034	140.1185	116.3386	137.7365	95.64	122.89	78.4607	79.7869	145.7488	95.6675	138.3257	111.6417	101.0136	385.3611	108.6247	102.9135	81.6371	116.6541	76.5802	68.798
TRAF2	41.8684	29.0489	68.16	0.3094	89.4838	70.5263	33.9362	55.2424	46.8078	47.1497	48.0601	52.5972	78.0697	64.5168	373.6781	64.3885	32.4759	29.8166	56.7131	33.8446	50.5308	42.1466	60.4715	8.8155	53.6224	51.3199	0.0	45.9604	45.7556	22.8152	40.2269	64.5322	50.5269	46.3084	77.1554	148.4702	91.4419	36.5865	46.1866	52.2306	86.6247	34.0919	63.2224	46.8349	35.5926	75.811	52.388999999999996	39.260999999999996	82.4357	79.8015	81.5146	49.066	43.2213	47.5336	20.4744	48.2248	39.9251	5.2528	0.0	86.9361	55.0538	43.9622	85.2734	90.9467	38.4801	66.6871	81.5988	40.5828	61.3212	41.5824	105.1143	39.2156	59.5376	67.5969	38.6125	39.1633	64.1044	49.4246	50.5474	82.0158	60.9103	40.4251	113.3045	49.3133	57.5232	34.8679	44.3597	52.3849	82.7611	50.5791	1.1015	12.3854	68.4219	48.6127	72.2465	39.6828	45.2363	50.4811	42.1892	94.4619	0.0	0.0	47.3135	65.3451	29.5015	43.8863	30.6135	52.4006	51.4213	20.1368	44.6367	86.7153	44.7779	74.333	69.1677	67.257	47.6986	87.8988	43.0096	46.1874	41.2054	44.9846	56.8819	0.0	40.6316	19.1252	99.5916	0.0	63.3351	75.7666
TRAF3	65.2616	72.2042	76.9563	200.9871	72.7409	86.4345	62.2782	72.8155	69.4373	52.1889	64.3878	63.7169	83.8632	78.153	95.8374	80.9309	75.6579	98.5725	70.6788	71.0121	61.4876	52.3693	101.764	85.2554	73.6489	50.0219	12.4747	67.9238	66.008	53.8109	67.7858	66.8019	80.2052	72.2163	71.8071	62.9661	48.6582	79.7929	70.9661	79.7343	81.9246	37.5471	61.159	81.5992	82.7226	62.3577	75.0553	72.4562	70.1292	58.07899999999999	92.3087	75.1225	66.1984	53.2031	89.5488	150.7884	62.1856	31.9836	30.8326	135.6929	77.8138	77.2799	57.5632	130.457	55.3628	79.5208	75.1017	67.2944	59.9045	68.3951	77.4004	57.7728	57.2554	57.9025	50.453	65.2767	80.1315	53.4805	65.8516	43.988	76.6663	70.2907	64.5853	82.2806	139.4388	55.6353	59.4147	57.6948	79.8008	116.4014	109.7566	80.067	71.343	74.6777	70.4222	55.6024	72.1619	174.3262	72.1106	135.8265	127.134	0.0	65.8432	76.3607	60.9169	53.5302	92.3675	56.4584	52.5553	41.8061	87.022	53.6186	60.8739	53.3156	78.4166	0.0	48.6174	52.5845	81.1714	82.2875	50.1963	50.9136	81.0901	0.6195	76.6172	28.26	132.8513	87.6293	45.6824	86.99700000000001
TRAF3IP2	51.333	43.6155	54.8238	49.1405	50.226000000000006	51.0417	33.8621	40.9441	43.5217	58.2248	40.5091	47.8044	54.891999999999996	40.9128	44.8059	36.6811	40.8408	77.5013	47.2178	48.6904	42.4204	29.0553	74.7538	37.745	48.0024	33.1693	40.0046	43.8731	46.18	63.3394	25.1292	50.9458	49.0019	30.7883	43.9405	74.8807	41.4059	47.6999	40.8707	33.5376	65.4654	36.0678	56.248999999999995	58.8471	47.9192	59.158	67.9596	39.0026	46.9656	30.6718	40.7117	53.8665	42.1393	87.5162	59.9433	30.2106	48.1766	41.9687	54.6675	41.255	37.5251	49.1832	35.6754	71.3388	36.4545	42.6531	56.8833	35.8917	55.0695	39.3745	36.2294	48.4299	46.3145	41.7022	35.5897	41.9309	46.0595	51.2287	37.0244	47.5392	40.0816	58.6559	54.4442	88.14399999999999	75.3458	103.1003	14.1442	36.6891	52.8164	48.0935	98.6359	101.4973	51.5843	43.6445	49.4313	38.5679	55.3059	112.6795	45.4391	81.6771	0.4271	7.7901	67.5195	45.9128	52.8196	33.2386	26.9538	61.9906	51.48	70.5865	81.8276	57.48	37.4818	40.4636	43.2729	139.9646	61.1723	68.91	43.0833	20.5541	44.8817	40.8091	52.5005	58.938	49.261	49.2177	32.3488	84.6175	57.5235	87.4827
TRAF4	8.8896	3.7813	24.2347	0.0	51.1766	11.5701	14.3123	15.687999999999999	16.8892	91.5211	30.4295	8.0781	20.3018	23.8571	23.3004	6.4248	9.1715	8.4011	14.825999999999999	4.215	13.7022	50.4685	15.5369	6.8588	27.5423	13.9968	3.306	12.5874	15.9067	13.0665	8.8638	8.7301	23.4135	55.7861	9.3829	10.068	10.5451	0.0	10.7496	11.2185	33.079	9.8865	8.3817	14.4562	9.988999999999999	4.7849	10.4628	23.1924	6.3139	32.5149	14.0091	18.750999999999998	13.1329	6.7739	12.0673	10.1877	22.8166	0.0	0.0	0.0	19.4356	3.2591	46.9707	15.0441	7.5991	5.6346	30.3029	12.0151	15.2608	19.6326	25.0105	8.0504	12.825999999999999	24.9567	15.8171	20.4659	11.9699	8.3771	50.1918	0.0	14.9097	3.1784	37.5264	6.1963	4.1405	8.4765	26.6819	19.9202	23.3027	6.229	27.9218	7.7818	18.5802	20.1746	4.1982	16.9558	5.1228	55.8885	9.2739	19.6364	0.0	6.9991	10.543	8.0805	9.2249	11.6681	53.8116	17.2108	13.5437	19.6143	28.506	4.4241	7.7428	6.6345	0.0	35.4763	25.6377	19.8072	8.8099	0.0	21.4528	22.7501	9.4241	30.9789	17.3617	7.6072	7.49	0.0	6.6232	4.936
TRAF6	80.3329	115.64399999999999	96.73899999999999	40.1731	104.8259	80.8921	107.3004	82.5741	92.4694	84.9908	76.806	77.2069	71.7253	83.0834	109.2464	117.6847	96.6356	63.8698	79.6365	91.7494	75.4737	84.6516	26.1132	54.4589	82.2241	100.0496	0.0	86.9022	86.6858	118.3835	65.788	89.1123	90.3116	133.6841	72.161	98.5693	103.5013	69.7361	86.9607	108.2594	71.2415	85.9342	86.3425	75.1794	74.7535	87.6761	72.3517	65.6877	96.6394	123.6695	106.0474	77.4202	91.8283	68.0357	76.2732	97.7678	64.9626	73.6032	82.8424	134.5603	79.792	79.4486	80.4085	96.7397	83.6665	110.2749	98.46600000000001	83.0565	75.5822	84.3514	91.3751	109.2152	91.7249	89.53	73.5902	83.5447	88.4912	73.7928	100.6365	113.0654	83.5708	110.2942	146.7704	79.2446	124.102	82.2366	99.3569	90.8344	67.3014	72.9472	88.6135	101.9052	90.0553	86.0268	90.1167	92.329	83.845	100.3704	105.8875	140.1844	0.0	123.5892	87.3806	91.18	70.4794	50.3655	95.7414	84.5746	96.7432	9.6933	53.7552	86.9735	110.6886	91.37899999999999	124.65700000000001	46.6895	62.073	104.3205	105.1133	136.0827	92.413	91.4092	86.8514	14.8683	80.6364	134.1072	63.2645	52.4882	45.7065	107.4472
TRAF7	7.4249	15.5441	13.88	26.7582	22.8847	13.6204	14.6473	18.0768	14.2943	28.7344	14.6756	12.8712	15.1501	11.7732	15.6468	15.3584	14.7828	5.9594	16.0913	15.3788	12.0761	12.5254	18.9499	16.047	23.9908	11.5139	17.0384	13.2702	19.0815	13.7848	16.9524	19.2569	12.7762	24.8908	16.2327	25.1975	4.54	11.015	14.3982	14.2901	30.7819	11.7675	16.456	15.4896	19.2226	24.2781	19.6743	10.2099	17.8556	14.1263	9.3465	13.7603	14.110999999999999	17.7942	24.6026	7.3446	11.898	20.3665	0.9163	25.9715	12.5249	7.2095	16.3839	19.0982	15.433	23.4237	13.3999	11.75	10.1916	15.3706	13.1606	14.7267	15.8462	18.5807	17.578	16.8913	16.6302	43.7474	15.6872	4.3176	15.8051	14.5054	3.1510000000000002	10.5458	20.1058	13.4969	17.3461	11.2881	13.8154	7.3197	16.4078	6.9402	23.4252	14.7836	13.0838	12.5151	12.0184	1.2705	14.7023	19.727	0.0	0.0	15.1845	12.8054	19.1717	11.1866	9.7803	14.7034	13.292	0.0	23.6994	10.3248	16.2552	15.6361	5.419	44.3833	19.6016	16.4076	10.7197	8.9087	15.1073	14.3047	14.9486	1.999	18.72	17.5063	18.7386	36.9225	10.7469	6.1854
TRIM11	18.6639	35.7562	42.1292	33.1887	29.0215	30.8232	51.4908	34.6902	37.8973	76.7244	49.8445	26.423000000000002	38.3483	49.6062	55.9809	37.9973	24.5049	27.0046	41.5244	61.2497	32.6041	30.9287	48.09	52.589	25.5646	40.3585	0.0	28.9494	39.4429	43.2797	17.264	19.2905	35.8155	42.7021	30.9258	23.1365	40.9266	29.9694	47.2852	22.0061	39.3338	21.1485	20.7224	25.9887	40.7541	48.253	22.8246	18.7505	25.5377	40.6461	42.7011	26.712	37.0525	48.0217	28.0712	30.0944	27.2919	28.6791	35.8261	45.7062	34.6363	20.2092	65.4271	24.5521	59.6634	24.9307	29.3485	32.9662	21.211	33.554	33.5183	44.3421	19.817	28.3423	40.6298	32.4585	36.9592	39.598	37.2064	22.9006	36.0885	36.7699	33.8411	11.0603	39.4263	24.7642	26.2351	29.959	27.5934	23.5854	30.6715	47.6257	55.0331	35.0778	36.2258	36.1355	41.3279	25.2265	25.9481	61.3407	0.0	61.6983	31.0341	34.8659	42.9082	34.5875	36.8351	24.7445	30.7056	6.5034	19.0933	27.634	36.2698	20.9493	29.9536	21.985	24.0845	33.4302	10.5135	27.1623	29.8124	33.0425	39.9402	47.5052	42.8996	42.6858	28.4295	25.1897	17.9745	44.9134
TRIM13	81.9187	89.6573	106.596	64.7056	98.2801	104.9758	80.4308	87.8662	80.6919	95.8856	95.1259	82.0958	92.0345	94.1503	114.5837	95.8433	113.5588	209.78599999999997	85.4554	97.2697	83.1215	97.306	93.3149	97.6316	111.315	78.3533	107.7839	88.5905	79.4796	96.0713	84.7944	94.3701	82.96799999999999	77.7365	77.8953	90.9631	81.3941	92.6811	93.8398	96.1123	72.9487	77.3407	95.163	77.9868	88.5167	80.3074	74.15	51.5217	86.6242	83.4413	60.6665	74.4708	86.9832	60.1643	86.8298	102.4304	93.4561	88.4034	103.94200000000001	101.1943	81.8184	80.9479	92.5118	67.2565	60.5549	43.8182	125.4702	50.7642	92.1163	94.1621	107.9618	78.6692	89.2828	90.7631	67.407	90.3078	82.4737	96.2513	100.69	103.0706	87.17399999999999	78.3498	80.8677	89.7857	75.9707	108.863	83.2549	86.6501	74.1237	121.1036	206.7851	94.4328	100.5809	81.291	103.5286	96.9265	97.4798	64.9107	97.414	95.5937	146.2631	205.7827	87.03	78.577	94.4374	83.2935	85.7286	102.5285	94.5254	229.3315	103.7884	105.3755	81.9633	87.3888	113.6243	123.7707	89.9076	106.4543	77.2948	92.1299	70.8854	94.4562	87.4734	158.7812	79.5449	94.6311	123.7799	72.6604	94.779	87.4362
TRIM17	73.737	41.458999999999996	15.8828	0.9086	70.164	41.1895	42.4144	23.2455	39.3469	55.0428	79.2718	39.2751	24.1628	50.4119	1.7722	14.1136	56.6284	21.5551	45.3236	26.58	40.6331	33.2584	0.0	0.3963	1.7691	45.0291	0.7797	40.4931	53.419	34.0849	24.4301	40.2165	38.4549	0.0	35.1359	14.0318	34.635999999999996	23.8357	50.56399999999999	8.4723	5.4507	7.5288	43.0103	46.0815	29.566	16.5974	17.1955	10.8801	54.4419	2.5674	29.6438	33.005	40.8425	2.783	28.8656	0.0	54.7871	62.1907	0.6602	4.6447	43.0383	16.3715	29.7505	20.656999999999996	43.1044	131.7689	4.0234	27.6413	3.6289	37.1059	19.5276	39.9196	15.5561	51.613	0.0	32.9142	36.9862	89.4527	53.5901	0.0	40.4443	35.580999999999996	11.4335	0.0	0.0	23.0115	41.8834	38.88	39.1225	1.6264	0.0	50.7592	24.6634	37.8131	34.9382	46.2022	36.9127	105.4472	19.2271	0.0	0.0	0.0	0.0	38.8946	132.3287	0.0	14.2033	11.9341	10.4667	0.3728	8.0996	54.5809	55.3655	69.0824	41.9013	0.0	5.669	2.0612	9.0027	13.6801	36.1703	39.3091	34.1405	0.0	41.0073	37.2091	154.6074	4.8507	0.0	49.9506
TRIM2	215.2555	254.9105	147.25799999999998	171.2021	339.4166	180.4899	270.4864	143.2961	226.8655	152.3487	220.3289	293.8507	167.6713	204.9405	273.5898	193.6499	235.8164	241.0282	250.4912	224.7846	221.1869	464.0911	120.26799999999999	215.1451	175.2129	223.743	500.0198	231.8714	222.2565	157.0245	261.5582	213.40200000000002	281.0263	179.0879	159.314	137.3149	208.1103	357.0845	176.5944	283.6407	112.8179	339.7249	192.4922	316.6898	166.7485	184.9705	152.1427	357.0632	192.8054	175.043	192.5643	146.9096	290.499	193.8417	190.0989	260.5662	180.5551	125.4832	248.565	238.6445	310.1334	330.5781	205.3086	187.3616	200.3843	201.8967	278.0362	438.1012	221.0881	228.0941	196.8493	244.0777	240.4199	310.8458	273.5704	149.1332	193.3225	155.9395	381.1363	145.0024	177.3458	210.2785	240.7509	259.6588	269.589	135.1536	242.0645	332.0036	189.7814	70.3137	170.1122	274.7848	200.4956	215.6726	198.8618	259.20799999999997	188.1101	231.1579	250.7002	116.5108	92.9427	166.9105	221.7542	330.7758	201.6536	176.9528	142.0594	202.3292	135.2322	251.7116	134.10399999999998	242.8624	232.1613	318.8151	208.0437	1.3264	224.7847	354.9593	186.2716	332.7928	161.3361	335.3055	192.4944	105.8438	157.9475	186.6417	297.7458	204.5045	245.6066	291.1285
TRIM21	0.0	0.0	83.5546	0.0	70.7512	7.148	3.4987	19.8997	60.8328	0.0	28.9473	41.8928	5.7918	16.2432	0.0	170.5616	52.4909	72.1762	54.7327	0.0	44.9964	91.6873	0.0	186.1338	0.0	87.12799999999999	0.0	35.2371	71.5079	7.7607	38.0848	0.2799	84.4553	0.0	53.6455	0.0	0.0	66.1024	70.8758	0.0	96.7737	48.5582	79.5726	55.6022	113.0673	0.0	0.0	0.0	0.0	0.0	0.0	52.8691	18.0822	28.2248	0.0	41.6469	104.5805	1.2326	0.0	0.0	30.2624	0.0	0.0	0.0	17.9769	0.0	136.5091	57.9186	0.0	82.1412	0.0	46.9861	2.7423	47.049	51.4729	299.2573	77.3062	113.4568	35.6358	0.0	65.9335	28.9452	0.0	125.0241	0.0	55.0662	44.5725	54.7356	0.0	88.3116	0.0	55.1089	0.0	57.7522	0.0	65.5663	31.9347	64.0906	0.0	133.335	199.7433	0.0	34.0603	60.8547	11.7693	0.0	17.1474	63.6071	86.10799999999999	68.8386	92.1927	65.7158	0.0	48.2242	0.0	233.74200000000002	0.0	25.8171	0.0	101.4928	270.39599999999996	52.0748	0.9474	0.0	0.0	0.0	123.5879	0.0	1.7339	0.0
TRIM22	0.0	35.0754	1.6078	0.0	147.2015	113.3696	1.683	125.8557	82.2133	0.0	148.2812	98.118	4.0834	178.5573	182.9434	0.0	0.0	0.5696	128.918	17.1336	111.947	79.3937	163.2468	43.4832	0.7672	1.0344	165.6045	31.3435	0.6773	0.0	106.6884	0.902	43.4612	0.0	0.3694	0.0	200.775	43.7714	36.0743	51.6447	18.5264	33.1699	1.7990000000000002	41.2823	0.0	0.0	0.8692	45.4024	4.0738	29.7125	0.0	0.6237	6.4125	0.0	0.0	82.2321	0.0	0.0	0.0	0.0	68.9172	50.6248	0.0	0.0	0.0	0.7892	16.2651	141.9689	64.461	38.953	0.0	11.9876	1.5543	78.795	0.0	1.7532	137.7727	0.0	108.6694	0.0	101.7229	114.8755	0.0	1.3577	81.422	0.0	8.4015	63.1622	6.343999999999999	168.2698	0.0	2.8246	59.3814	54.963	1.0286	45.5934	26.6216	217.2831	0.0	0.2008	165.2085	161.4544	96.0558	125.6725	3.6249	0.0	0.0	81.2351	36.9922	0.0	4.1241	107.0647	28.6289	89.7876	0.0	143.6529	0.0	321.0204	67.3437	104.3357	0.0	59.4189	124.876	0.0	69.7562	0.501	84.4411	0.0	0.0	224.1807
TRIM23	110.2132	142.83100000000002	126.2814	146.2346	110.4208	117.1145	98.874	116.2606	113.0947	108.6944	124.2457	124.5639	100.0665	114.6791	75.7016	131.0068	142.093	131.8111	106.1371	155.4317	125.7807	139.6229	131.2152	111.8553	103.5193	102.0136	0.0	116.3367	96.1568	122.4484	146.1201	115.2954	103.4653	152.4475	114.7243	169.3857	105.8492	113.8259	114.2482	77.5767	88.8975	88.1518	110.5286	100.8842	112.5212	117.5907	118.3665	94.6295	114.0899	154.3367	116.6268	124.26100000000001	112.6042	63.0049	106.8063	137.4186	132.43200000000002	130.5255	155.2896	119.6431	114.3236	128.8129	165.8488	113.1642	124.1596	132.8906	107.8748	106.0454	89.9386	118.2428	152.7196	109.6792	112.8181	112.6519	133.9873	123.4984	117.0405	116.1237	127.2053	108.7795	115.272	103.4055	109.9892	193.4151	102.4875	154.763	105.3925	115.0703	127.8984	117.7045	120.55799999999999	110.2203	109.2659	101.5928	109.8106	107.9079	105.6265	41.8944	118.3897	57.3785	79.5682	84.7166	114.9259	104.3926	116.9982	122.3354	137.7346	121.9145	109.7668	101.319	132.9338	109.725	125.5933	142.6926	140.6735	119.145	148.9566	72.9868	102.8212	126.99	119.5985	125.7354	123.5626	126.8749	118.4396	121.6272	149.5736	73.558	164.8202	150.0949
TRIM24	61.0782	76.0055	67.8023	175.4498	50.3853	68.2078	43.91	79.2215	41.6331	53.2496	35.4377	61.9957	73.8195	49.3687	67.5489	70.4777	43.6579	75.9871	57.1824	69.4207	59.9935	36.537	133.7692	89.1051	65.4464	46.473	0.379	54.3681	78.2782	71.5067	57.3647	93.384	52.2884	66.3115	77.5115	62.9886	34.588	39.3447	58.0798	36.6733	74.1906	52.1398	65.735	65.7128	64.9063	66.172	45.6319	54.0715	83.0047	71.3657	42.1495	67.8962	53.9698	30.7167	98.9315	49.8895	80.4878	61.5978	100.554	70.6592	50.8397	48.04	77.1214	241.1538	83.0528	87.7576	115.154	64.6836	57.9825	81.2938	39.3159	53.4883	52.5317	54.8271	37.3481	68.8375	58.7562	90.1948	62.2929	86.0293	60.3084	61.6709	74.0792	53.4277	23.7833	75.2028	71.8111	41.6897	81.9461	143.4654	72.6003	77.7207	64.6017	52.1324	78.8791	49.0571	75.0844	134.3367	57.0119	96.7598	508.2937	184.4289	121.9636	56.3919	59.7001	42.2672	105.6032	47.023	70.0195	3.9917	79.6831	61.5681	61.1936	49.5943	59.1316	52.5301	76.2301	129.1474	36.2553	59.9226	76.5331	46.532	76.4504	721.75	73.6482	78.3612	50.3571	56.4932	56.6512	34.4275
TRIM25	48.7441	101.8531	69.6141	120.9262	71.6751	71.0853	45.3949	68.0159	52.566	91.2745	81.8019	43.6694	88.4056	62.0745	8.4919	70.3484	66.031	37.9423	74.3252	31.4931	51.8735	52.1593	128.6169	47.711000000000006	69.0025	67.6992	148.3568	55.5188	39.4319	56.1523	82.66799999999999	55.4337	48.8661	149.5231	54.2019	66.9771	54.1688	64.0275	56.641999999999996	96.0904	75.6565	33.0428	76.2676	48.4902	56.6235	44.2962	57.9552	51.4651	46.9253	22.1457	137.9069	80.7699	54.6495	4.6443	89.3257	79.3898	57.0626	13.1556	31.0038	74.3267	48.1663	13.7524	49.114	169.2915	31.9649	57.0302	36.4317	80.1646	50.9849	70.14699999999999	62.4379	54.766000000000005	85.5729	58.4526	62.5136	62.0338	66.2801	49.2453	60.2116	58.0008	58.6215	79.9518	80.6627	59.7465	41.7785	51.4676	52.5884	41.7849	55.4506	69.8219	92.29299999999999	38.8699	53.9926	57.0535	90.2335	48.4419	69.1193	0.0	66.4143	75.3722	0.0	3.9227	67.8838	86.9228	76.3487	136.311	36.5654	64.9251	60.7526	406.8731	77.8961	45.35	40.2167	56.016000000000005	51.3715	162.4003	33.9225	95.5791	67.2537	46.9229	41.9556	56.6863	54.273999999999994	0.0	42.14	76.6537	61.6436	98.9307	53.6669	33.1301
