uniprot	unigene	gene	index	order
KLHL8_MOUSE	Klhl8	Klhl8	25724	0
LRC17_MOUSE	Lrrc17	Lrrc17	31763	0
LST1_MOUSE	Lst1	Lst1	31865	0
MIA_MOUSE	Mia	Mia	32440	0
MEF2A_MOUSE	Mef2a	Mef2a	32310	0
MPRI_MOUSE	Igf2r	Igf2r	24585	0
MORN4_MOUSE	Morn4	Morn4	33802	0
MID49_MOUSE	Mief2	Mief2	32460	0
MOT1_MOUSE	Slc16a1	Slc16a1	40450	0
MRP1_MOUSE	Abcc1	Abcc1	2288	0
MSGN1_MOUSE	Msgn1	Msgn1	34013	0
MMP13_MOUSE	Mmp13	Mmp13	33738	0
MREG_MOUSE	Mreg	Mreg	33857	0
MUC24_MOUSE	Cd164	Cd164	4788	0
NCKX3_MOUSE	Slc24a3	Slc24a3	40520	0
MYO9A_MOUSE	Myo9a	Myo9a	34273	0
NADE_MOUSE	Nadsyn1	Nadsyn1	34342	0
MYH8_MOUSE	Myh8	Myh8	34229	0
NAR3_MOUSE	Art3	Art3	3338	0
MYO1H_MOUSE	Myo1h	Myo1h	34264	0
MYO1A_MOUSE	Myo1a	Myo1a	34257	0
NID1_MOUSE	Nid1	Nid1	34634	0
MKLN1_MOUSE	Mkln1	Mkln1	33692	0
MILL1_MOUSE	Mill1	Mill1	32474	0
MTMR5_MOUSE	Sbf1	Sbf1	39812	0
MTMR1_MOUSE	Mtmr1	Mtmr1	34088	0
MSL1_MOUSE	Msl1	Msl1	34021	0
NANP_MOUSE	Nanp	Nanp	34366	0
NAL4F_MOUSE	Nlrp4f	Nlrp4f	34709	0
NAL10_MOUSE	Nlrp10	Nlrp10	34696	0
NAT8_MOUSE	Nat8	Nat8	34391	0
PEX19_MOUSE	Pex19	Pex19	37148	0
NAA40_MOUSE	Naa40	Naa40	34325	0
MYBA_MOUSE	Mybl1	Mybl1	34195	0
MYG1_MOUSE	Myg1	Myg1	34216	0
NAR1_MOUSE	Art1	Art1	3335	0
NDNF_MOUSE	Ndnf	Ndnf	34456	0
MYH10_MOUSE	Myh10	Myh10	34218	0
NPS_MOUSE	Nps	Nps	34836	0
NMI_MOUSE	Nmi	Nmi	34730	0
NECA3_MOUSE	Necab3	Necab3	34518	0
NOX4_MOUSE	Nox4	Nox4	34794	0
PLM_MOUSE	Fxyd1	Fxyd1	8506	0
NPTX1_MOUSE	Nptx1	Nptx1	34839	0
NLGN1_MOUSE	Nlgn1	Nlgn1	34687	0
NEU1B_MOUSE	Neurl1b	Neurl1b	34565	0
NEUL2_MOUSE	Neurl2	Neurl2	34566	0
NP1L2_MOUSE	Nap1l2	Nap1l2	34369	0
PLPL6_MOUSE	Pnpla6	Pnpla6	37599	0
PMF1_MOUSE	Pmf1	Pmf1	37562	0
PP2BA_MOUSE	Ppp3ca	Ppp3ca	37844	0
PLPL9_MOUSE	Pla2g6	Pla2g6	37435	0
PP2BB_MOUSE	Ppp3cb	Ppp3cb	37845	0
PMGE_MOUSE	Bpgm	Bpgm	4043	0
PINK1_MOUSE	Pink1	Pink1	37350	0
PKHA1_MOUSE	Plekha1	Plekha1	37481	0
PP2BC_MOUSE	Ppp3cc	Ppp3cc	37846	0
PINLY_MOUSE	Pinlyp	Pinlyp	37351	0
PKHA2_MOUSE	Plekha2	Plekha2	37482	0
PKHA3_MOUSE	Plekha3	Plekha3	37483	0
PKHA4_MOUSE	Plekha4	Plekha4	37484	0
PILRA_MOUSE	Pilra	Pilra	37340	0
PILRB_MOUSE	Pilrb1	Pilrb1	37341	2
PMGT1_MOUSE	Pomgnt1	Pomgnt1	37675	0
PKHA6_MOUSE	Plekha6	Plekha6	37486	0
PINX1_MOUSE	Pinx1	Pinx1	37352	0
PKHA7_MOUSE	Plekha7	Plekha7	37487	0
PKHA8_MOUSE	Plekha8	Plekha8	37488	0
PKHB1_MOUSE	Plekhb1	Plekhb1	37489	0
NDUA1_MOUSE	Ndufa1	Ndufa1	34468	0
PKHB2_MOUSE	Plekhb2	Plekhb2	37490	0
NDK5_MOUSE	Nme5	Nme5	34725	0
NOP53_MOUSE	Gltscr2	Gltscr2	8895	1
NDK6_MOUSE	Nme6	Nme6	34726	0
NEK4_MOUSE	Nek4	Nek4	34538	0
NDK7_MOUSE	Nme7	Nme7	34727	0
NPM3_MOUSE	Npm3	Npm3	34825	0
NEK10_MOUSE	Nek10	Nek10	34534	0
PPAC_MOUSE	Acp1	Acp1	2415	0
NPM_MOUSE	Npm1	Npm1	34823	0
NEK6_MOUSE	Nek6	Nek6	34540	0
NOP9_MOUSE	Nop9	Nop9	34776	0
NOC3L_MOUSE	Noc3l	Noc3l	34750	0
PPGB_MOUSE	Ctsa	Ctsa	5982	0
NU188_MOUSE	Nup188	Nup188	35017	0
NU214_MOUSE	Nup214	Nup214	35021	0
PRR5_MOUSE	Prr5	Prr5	38080	0
NRF1_MOUSE	Nrf1	Nrf1	34891	0
NUDT5_MOUSE	Nudt5	Nudt5	35000	0
OSTF1_MOUSE	Ostf1	Ostf1	36654	0
PCAT2_MOUSE	Lpcat2	Lpcat2	31697	0
PBIP1_MOUSE	Pbxip1	Pbxip1	36873	0
PACR_MOUSE	Adcyap1r1	Adcyap1r1	2569	0
ENDD1_MOUSE	Endod1	Endod1	7454	0
EHD1_MOUSE	Ehd1	Ehd1	7294	0
EFTU_MOUSE	Tufm	Tufm	43650	0
ENOA_MOUSE	Eno1	Eno1	7463	0
FAKD4_MOUSE	Tbrg4	Tbrg4	42067	0
EST5A_MOUSE	Ces5a	Ces5a	5145	0
GARE1_MOUSE	Garem	Garem	8640	2
GARS_MOUSE	Gars	Gars	8643	1
FRMD8_MOUSE	Frmd8	Frmd8	8438	0
FRM4B_MOUSE	Frmd4b	Frmd4b	8434	0
FOXA2_MOUSE	Foxa2	Foxa2	8365	0
GALT6_MOUSE	Galnt6	Galnt6	8620	0
GLDN_MOUSE	Gldn	Gldn	8851	0
GBRA3_MOUSE	Gabra3	Gabra3	8569	0
GBB4_MOUSE	Gnb4	Gnb4	23394	0
GCDH_MOUSE	Gcdh	Gcdh	8695	0
GRB14_MOUSE	Grb14	Grb14	23628	0
GON1_MOUSE	Gnrh1	Gnrh1	23421	0
GPC5D_MOUSE	Gprc5d	Gprc5d	23596	0
GPR21_MOUSE	Gpr21	Gpr21	23553	0
GPC6A_MOUSE	Gprc6a	Gprc6a	23597	0
GP158_MOUSE	Gpr158	Gpr158	23536	0
GRM3_MOUSE	Grm3	Grm3	23673	0
H2B1B_MOUSE	Hist1h2bb	Hist1h2bb	24102	1
HUS1_MOUSE	Hus1	Hus1	24439	0
HTRA3_MOUSE	Htra3	Htra3	24435	0
HMGN2_MOUSE	Hmgn2	Hmgn2	24198	0
HME1_MOUSE	En1	En1	7449	0
HOOK1_MOUSE	Hook1	Hook1	24247	0
HSBP1_MOUSE	Hsbp1	Hsbp1	24345	0
IF122_MOUSE	Ift122	Ift122	24559	0
I17RD_MOUSE	Il17rd	Il17rd	25050	0
I27RA_MOUSE	Il27ra	Il27ra	25087	0
IFIT2_MOUSE	Ifit2	Ifit2	24520	0
IF4H_MOUSE	Eif4h	Eif4h	7366	0
IFIH1_MOUSE	Ifih1	Ifih1	24518	0
INGR1_MOUSE	Ifngr1	Ifngr1	24550	0
KGP2_MOUSE	Prkg2	Prkg2	37968	0
KHDR1_MOUSE	Khdrbs1	Khdrbs1	25590	0
KR261_MOUSE	Krtap26-1	Krtap26-1	25902	0
KHDC3_MOUSE	Khdc3	Khdc3	25589	0
MMSA_MOUSE	Aldh6a1	Aldh6a1	2787	0
MEMO1_MOUSE	Memo1	Memo1	32330	0
MTX2_MOUSE	Mtx2	Mtx2	34116	0
OSBL6_MOUSE	Osbpl6	Osbpl6	36637	0
OL498_MOUSE	Olfr498	Olfr498	36038	0
OTOL1_MOUSE	Otol1	Otol1	36662	0
OTOP3_MOUSE	Otop3	Otop3	36665	0
ODAM_MOUSE	Odam	Odam	35111	0
OPTN_MOUSE	Optn	Optn	36609	0
PAQR3_MOUSE	Paqr3	Paqr3	36806	0
HILS1_MOUSE	Hils1	Hils1	24067	0
IFNA9_MOUSE	Ifna9	Ifna9	24543	0
IFNK_MOUSE	Ifnk	Ifnk	24552	0
HXA9_MOUSE	Hoxa9	Hoxa9	24267	0
LYG2_MOUSE	Lyg2	Lyg2	31915	0
K1C24_MOUSE	Krt24	Krt24	25839	0
IOD3_MOUSE	Dio3	Dio3	6706	0
IQGA2_MOUSE	Iqgap2	Iqgap2	25221	0
IOD1_MOUSE	Dio1	Dio1	6704	0
K1KB3_MOUSE	Klk1b3	Klk1b3	25750	0
K2C74_MOUSE	Krt74	Krt74	25862	0
IQCH_MOUSE	Iqch	Iqch	25217	0
JOS1_MOUSE	Josd1	Josd1	25377	0
ITIH4_MOUSE	Itih4	Itih4	25319	0
JMJD8_MOUSE	Jmjd8	Jmjd8	25375	0
KBTBC_MOUSE	Kbtbd12	Kbtbd12	25425	0
KCRB_MOUSE	Ckb	Ckb	5341	0
KI21B_MOUSE	Kif21b	Kif21b	25615	0
KRA65_MOUSE	Krtap6-5	Krtap6-5	25925	0
KPBB_MOUSE	Phkb	Phkb	37252	0
KCNH3_MOUSE	Kcnh3	Kcnh3	25467	0
KRT84_MOUSE	Krt84	Krt84	25874	0
KMT5C_MOUSE	Suv420h2	Suv420h2	41779	1
KLF7_MOUSE	Klf7	Klf7	25676	0
KCNK3_MOUSE	Kcnk3	Kcnk3	25500	0
KLDC9_MOUSE	Klhdc9	Klhdc9	25688	0
LACB2_MOUSE	Lactb2	Lactb2	31400	0
LHPL2_MOUSE	Lhfpl2	Lhfpl2	31570	0
KTNB1_MOUSE	Katnb1	Katnb1	25420	0
LAMP3_MOUSE	Lamp3	Lamp3	31420	0
LDLR_MOUSE	Ldlr	Ldlr	31514	0
MYO7B_MOUSE	Myo7b	Myo7b	34272	0
LRRD1_MOUSE	Lrrd1	Lrrd1	31824	0
LRRC1_MOUSE	Lrrc1	Lrrc1	31755	0
LRC30_MOUSE	Lrrc30	Lrrc30	31776	0
LMX1A_MOUSE	Lmx1a	Lmx1a	31670	0
LMX1B_MOUSE	Lmx1b	Lmx1b	31671	0
LRC8C_MOUSE	Lrrc8c	Lrrc8c	31819	0
LRC61_MOUSE	Lrrc61	Lrrc61	31805	0
LOXL4_MOUSE	Loxl4	Loxl4	31689	0
LIPT2_MOUSE	Lipt2	Lipt2	31634	0
LYRM9_MOUSE	Lyrm9	Lyrm9	31936	0
M4K4_MOUSE	Map4k4	Map4k4	32091	0
M2OM_MOUSE	Slc25a11	Slc25a11	40525	0
MCH_MOUSE	Pmch	Pmch	37559	0
MA6D1_MOUSE	Map6d1	Map6d1	32094	0
MCL1_MOUSE	Mcl1	Mcl1	32224	0
M3K10_MOUSE	Map3k10	Map3k10	32071	0
M3K6_MOUSE	Map3k6	Map3k6	32082	0
MCE1_MOUSE	Rngtt	Rngtt	39116	0
MAK16_MOUSE	Mak16	Mak16	32020	0
NPHP4_MOUSE	Nphp4	Nphp4	34817	0
NPY1R_MOUSE	Npy1r	Npy1r	34845	0
MCTS1_MOUSE	Mcts1	Mcts1	32250	0
LYL1_MOUSE	Lyl1	Lyl1	31916	0
MCUR1_MOUSE	Mcur1	Mcur1	32253	0
LYPA2_MOUSE	Lypla2	Lypla2	31928	0
NPM2_MOUSE	Npm2	Npm2	34824	0
MCPT9_MOUSE	Mcpt9	Mcpt9	32246	0
MCPT2_MOUSE	Mcpt2	Mcpt2	32243	0
MAPK3_MOUSE	Mapkapk3	Mapkapk3	32119	0
MARC1_MOUSE	Marc1	Marc1	32126	1
MAP10_MOUSE	Map10	Map10	32055	0
LYPD1_MOUSE	Lypd1	Lypd1	31919	0
MARCS_MOUSE	Marcks	Marcks	32139	0
MF13A_MOUSE	Tmem180	Tmem180	42592	1
MEX3B_MOUSE	Mex3b	Mex3b	32382	0
MGT4A_MOUSE	Mgat4a	Mgat4a	32422	0
MEPCE_MOUSE	Mepce	Mepce	32336	0
MEP1B_MOUSE	Mep1b	Mep1b	32335	0
MED6_MOUSE	Med6	Med6	32304	0
OSBP2_MOUSE	Osbp2	Osbp2	36630	0
OSCP1_MOUSE	Oscp1	Oscp1	36642	0
NUD22_MOUSE	Nudt22	Nudt22	34997	0
NUPR1_MOUSE	Nupr1	Nupr1	35036	0
OSMR_MOUSE	Osmr	Osmr	36649	0
OLFL3_MOUSE	Olfml3	Olfml3	35145	0
OTOAN_MOUSE	Otoa	Otoa	36658	0
O1086_MOUSE	Olfr1086	Olfr1086	35235	0
ODAD1_MOUSE	Ccdc114	Ccdc114	4549	1
PDE2A_MOUSE	Pde2a	Pde2a	37027	0
PCLO_MOUSE	Pclo	Pclo	36968	0
PAPD5_MOUSE	Papd5	Papd5	36795	1
PAQR9_MOUSE	Paqr9	Paqr9	36812	0
PALLD_MOUSE	Palld	Palld	36773	0
PCSK7_MOUSE	Pcsk7	Pcsk7	36995	0
PARM1_MOUSE	Parm1	Parm1	36823	0
PAX8_MOUSE	Pax8	Pax8	36858	0
PABP2_MOUSE	Pabpn1	Pabpn1	36736	0
PACE1_MOUSE	Scyl3	Scyl3	39963	0
PACN3_MOUSE	Pacsin3	Pacsin3	36744	0
LGI4_MOUSE	Lgi4	Lgi4	31560	0
KCD16_MOUSE	Kctd16	Kctd16	25541	0
KCNJ8_MOUSE	Kcnj8	Kcnj8	25490	0
KLH25_MOUSE	Klhl25	Klhl25	25704	0
KLRG1_MOUSE	Klrg1	Klrg1	25789	0
LEGLB_MOUSE	Gm5065	Gm5065	20427	1
LARG2_MOUSE	Gyltl1b	Gyltl1b	23801	1
LRIG2_MOUSE	Lrig2	Lrig2	31733	0
LRRC4_MOUSE	Lrrc4	Lrrc4	31785	0
MAGD1_MOUSE	Maged1	Maged1	32005	0
MAFK_MOUSE	Mafk	Mafk	31980	0
MBOA5_MOUSE	Lpcat3	Lpcat3	31699	0
NPTN_MOUSE	Nptn	Nptn	34838	0
NEPR1_MOUSE	Cnep1r1	Cnep1r1	5513	0
MBTP2_MOUSE	Mbtps2	Mbtps2	32205	0
M1AP_MOUSE	M1ap	M1ap	31955	0
MCPT1_MOUSE	Mcpt1	Mcpt1	32242	0
MAOX_MOUSE	Me1	Me1	32270	0
MAOM_MOUSE	Me2	Me2	32271	0
MARE2_MOUSE	Mapre2	Mapre2	32123	0
MAST2_MOUSE	Mast2	Mast2	32161	0
MAFF_MOUSE	Maff	Maff	31978	0
MINY3_MOUSE	Fam188a	Fam188a	7880	2
MEFV_MOUSE	Mefv	Mefv	32314	0
MP2K3_MOUSE	Map2k3	Map2k3	32064	0
MRGRD_MOUSE	Mrgprd	Mrgprd	33883	0
MTFR1_MOUSE	Mtfr1	Mtfr1	34070	0
MYPC2_MOUSE	Mybpc2	Mybpc2	34198	0
MYOG_MOUSE	Myog	Myog	34279	0
NCAN_MOUSE	Ncan	Ncan	34409	0
MYOZ1_MOUSE	Myoz1	Myoz1	34284	0
NAGAB_MOUSE	Naga	Naga	34345	0
PDK3_MOUSE	Pdk3	Pdk3	37068	0
P12L2_MOUSE	Pom121l2	Pom121l2	37672	0
PADI1_MOUSE	Padi1	Padi1	36745	0
MYL3_MOUSE	Myl3	Myl3	34236	0
NMDE1_MOUSE	Grin2a	Grin2a	23655	0
NGDN_MOUSE	Ngdn	Ngdn	34613	0
NECD_MOUSE	Ndn	Ndn	34455	0
NOP10_MOUSE	Nop10	Nop10	34770	0
NODAL_MOUSE	Nodal	Nodal	34754	0
NUCG_MOUSE	Endog	Endog	7455	0
NUD11_MOUSE	Nudt11	Nudt11	34984	0
NR2C1_MOUSE	Nr2c1	Nr2c1	34863	0
NXT2_MOUSE	Nxt2	Nxt2	35064	0
PANK3_MOUSE	Pank3	Pank3	36786	0
PDCL2_MOUSE	Pdcl2	Pdcl2	37018	0
PAX2_MOUSE	Pax2	Pax2	36851	0
PARI_MOUSE	Parpbp	Parpbp	36837	0
PCKGM_MOUSE	Pck2	Pck2	36967	0
PAK3_MOUSE	Pak3	Pak3	36767	0
PCDA4_MOUSE	Pcdha4	Pcdha4	36900	0
PCDG4_MOUSE	Pcdhga4	Pcdhga4	36939	0
PACS2_MOUSE	Pacs2	Pacs2	36741	0
PA2GX_MOUSE	Pla2g10	Pla2g10	37415	0
PEX12_MOUSE	Pex12	Pex12	37143	0
PHKG1_MOUSE	Phkg1	Phkg1	37253	0
PHF8_MOUSE	Phf8	Phf8	37245	0
PNO1_MOUSE	Pno1	Pno1	37591	0
HIPL2_MOUSE	Hhipl2	Hhipl2	24050	0
HOMEZ_MOUSE	Homez	Homez	24246	0
HLPDA_MOUSE	Hilpda	Hilpda	24066	0
HMGB4_MOUSE	Hmgb4	Hmgb4	24190	0
HPS5_MOUSE	Hps5	Hps5	24313	0
ILRL2_MOUSE	Il1rl2	Il1rl2	25071	0
ILDR1_MOUSE	Ildr1	Ildr1	25109	0
ILDR2_MOUSE	Ildr2	Ildr2	25110	0
IGLO5_MOUSE	Iglon5	Iglon5	24997	0
IGJ_MOUSE	Igj	Igj	24816	1
HSP74_MOUSE	Hspa4	Hspa4	24390	0
IF3M_MOUSE	Mtif3	Mtif3	34085	0
I23O1_MOUSE	Ido1	Ido1	24495	0
IFIT1_MOUSE	Ifit1	Ifit1	24519	0
IL21_MOUSE	Il21	Il21	25077	0
IFIX_MOUSE	Pyhin1	Pyhin1	38389	0
IFT74_MOUSE	Ift74	Ift74	24569	0
IBP5_MOUSE	Igfbp5	Igfbp5	24591	0
IL3RA_MOUSE	Il3ra	Il3ra	25096	0
M4A6B_MOUSE	Ms4a6b	Ms4a6b	34003	0
IF2A_MOUSE	Eif2s1	Eif2s1	7327	0
IQCF1_MOUSE	Iqcf1	Iqcf1	25211	0
INHBC_MOUSE	Inhbc	Inhbc	25145	0
ISK11_MOUSE	Spink11	Spink11	41357	0
K1210_MOUSE	Gm14569	Gm14569	10676	1
K1C12_MOUSE	Krt12	Krt12	25827	0
KHD1C_MOUSE	Khdc1c	Khdc1c	25588	0
KCRU_MOUSE	Ckmt1	Ckmt1	5344	0
KI26B_MOUSE	Kif26b	Kif26b	25621	0
KCTD5_MOUSE	Kctd5	Kctd5	25550	0
KCTD1_MOUSE	Kctd1	Kctd1	25533	0
KRT86_MOUSE	Krt86	Krt86	25875	0
KIFC1_MOUSE	Kifc1	Kifc1	25638	0
KLH41_MOUSE	Klhl41	Klhl41	25719	0
KCNJ2_MOUSE	Kcnj2	Kcnj2	25485	0
KC1D_MOUSE	Csnk1d	Csnk1d	5897	0
KLF9_MOUSE	Klf9	Klf9	25678	0
LDB2_MOUSE	Ldb2	Ldb2	31504	0
L2GL2_MOUSE	Llgl2	Llgl2	31640	0
LELP1_MOUSE	Lelp1	Lelp1	31529	0
LBX2_MOUSE	Lbx2	Lbx2	31458	0
LHX8_MOUSE	Lhx8	Lhx8	31582	0
LHX6_MOUSE	Lhx6	Lhx6	31581	0
LAMC2_MOUSE	Lamc2	Lamc2	31416	0
LRRT1_MOUSE	Lrrtm1	Lrrtm1	31837	0
MA7D2_MOUSE	Map7d2	Map7d2	32097	0
MAFG_MOUSE	Mafg	Mafg	31979	0
MAGH1_MOUSE	Mageh1	Mageh1	32010	0
NDUV3_MOUSE	Ndufv3	Ndufv3	34512	0
MK08_MOUSE	Mapk8	Mapk8	32112	0
MERL_MOUSE	Nf2	Nf2	34578	0
METH_MOUSE	Mtr	Mtr	34105	0
NAA20_MOUSE	Naa20	Naa20	34320	0
NPAS4_MOUSE	Npas4	Npas4	34801	0
NMUR2_MOUSE	Nmur2	Nmur2	34742	0
MUS81_MOUSE	Mus81	Mus81	34173	0
NLS1_MOUSE	Mfsd2a	Mfsd2a	32404	0
NEUS_MOUSE	Serpini1	Serpini1	40166	0
NFAC1_MOUSE	Nfatc1	Nfatc1	34582	0
NLRC5_MOUSE	Nlrc5	Nlrc5	34695	0
NMDE3_MOUSE	Grin2c	Grin2c	23657	0
NOTC4_MOUSE	Notch4	Notch4	34786	0
NKD2_MOUSE	Nkd2	Nkd2	34664	0
OL472_MOUSE	Olfr472	Olfr472	36010	0
OMD_MOUSE	Omd	Omd	36577	0
OAF_MOUSE	Oaf	Oaf	35070	0
OL497_MOUSE	Olfr497	Olfr497	36037	0
OSTC_MOUSE	Ostc	Ostc	36653	0
OLF15_MOUSE	Olfr15	Olfr15	35679	0
OFCC1_MOUSE	Ofcc1	Ofcc1	35121	0
OSCAR_MOUSE	Oscar	Oscar	36641	0
PALMD_MOUSE	Palmd	Palmd	36777	0
PADI6_MOUSE	Padi6	Padi6	36749	0
OTULL_MOUSE	Fam105a	Fam105a	7778	1
ETS2_MOUSE	Ets2	Ets2	7650	0
GATA2_MOUSE	Gata2	Gata2	8656	0
G6B_MOUSE	G6b	G6b	8544	2
GALT7_MOUSE	Galnt7	Galnt7	8621	0
FOXP4_MOUSE	Foxp4	Foxp4	8406	0
GL8D2_MOUSE	Glt8d2	Glt8d2	8890	0
GLD2_MOUSE	Papd4	Papd4	36794	2
GBG7_MOUSE	Gng7	Gng7	23406	0
GEN_MOUSE	Gen1	Gen1	8747	0
GCP2_MOUSE	Tubgcp2	Tubgcp2	43645	0
GLT13_MOUSE	Galnt13	Galnt13	8611	0
GNA1_MOUSE	Gnpnat1	Gnpnat1	23418	0
GPA33_MOUSE	Gpa33	Gpa33	23456	0
GNB5_MOUSE	Gnb5	Gnb5	23395	0
GLT17_MOUSE	Wbscr17	Wbscr17	44819	1
GNDS_MOUSE	Ralgds	Ralgds	38546	0
KBRS1_MOUSE	Nkiras1	Nkiras1	34666	0
HA1T_MOUSE	H2-T3	H2-T3	23865	0
HCN3_MOUSE	Hcn3	Hcn3	23956	0
GRHL2_MOUSE	Grhl2	Grhl2	23637	0
HEPH_MOUSE	Heph	Heph	24012	0
HES3_MOUSE	Hes3	Hes3	24023	0
KSYK_MOUSE	Syk	Syk	41819	0
KS6C1_MOUSE	Rps6kc1	Rps6kc1	39581	0
MIER3_MOUSE	Mier3	Mier3	32464	0
MGLL_MOUSE	Mgll	Mgll	32431	0
MFSD5_MOUSE	Mfsd5	Mfsd5	32408	0
MIP_MOUSE	Mip	Mip	32484	0
MED7_MOUSE	Med7	Med7	32305	0
MLRS_MOUSE	Mylpf	Mylpf	34248	0
MITF_MOUSE	Mitf	Mitf	33686	0
MOV10_MOUSE	Mov10	Mov10	33809	0
NUD16_MOUSE	Nudt16	Nudt16	34990	0
MOCOS_MOUSE	Mocos	Mocos	33780	0
MMP8_MOUSE	Mmp8	Mmp8	33756	0
MRGB1_MOUSE	Mrgprb1	Mrgprb1	33868	0
MTMRD_MOUSE	Sbf2	Sbf2	39813	0
MUC15_MOUSE	Muc15	Muc15	34120	0
NB5R3_MOUSE	Cyb5r3	Cyb5r3	6072	0
NCOA2_MOUSE	Ncoa2	Ncoa2	34436	0
MYOZ3_MOUSE	Myoz3	Myoz3	34286	0
N4BP3_MOUSE	N4bp3	N4bp3	34306	0
MYH7_MOUSE	Myh7	Myh7	34227	0
NAA30_MOUSE	Naa30	Naa30	34322	0
MUSC_MOUSE	Msc	Msc	34012	0
NKRF_MOUSE	Nkrf	Nkrf	34669	0
NEUL3_MOUSE	Neurl3	Neurl3	34567	0
NEUT_MOUSE	Nts	Nts	34965	0
NFAC2_MOUSE	Nfatc2	Nfatc2	34583	0
NDRG2_MOUSE	Ndrg2	Ndrg2	34461	0
NKG7_MOUSE	Nkg7	Nkg7	34665	0
NELFE_MOUSE	Nelfe	Nelfe	34547	0
NOTC3_MOUSE	Notch3	Notch3	34785	0
NHSL1_MOUSE	Nhsl1	Nhsl1	34631	0
NOX1_MOUSE	Nox1	Nox1	34792	0
NP1L1_MOUSE	Nap1l1	Nap1l1	34368	0
NOBOX_MOUSE	Nobox	Nobox	34748	0
NSD1_MOUSE	Nsd1	Nsd1	34920	0
NRARP_MOUSE	Nrarp	Nrarp	34881	0
NR1H2_MOUSE	Nr1h2	Nr1h2	34856	0
NUMBL_MOUSE	Numbl	Numbl	35011	0
NUD15_MOUSE	Nudt15	Nudt15	34989	0
NUSAP_MOUSE	Nusap1	Nusap1	35039	0
OLF8_MOUSE	Olfr8	Olfr8	36365	0
OC90_MOUSE	Oc90	Oc90	35102	0
PDES1_MOUSE	Tmem189	Tmem189	42603	2
PBIR2_MOUSE	Fam122b	Fam122b	7798	1
PCY1B_MOUSE	Pcyt1b	Pcyt1b	37002	0
PHF24_MOUSE	N28178	N28178	34301	2
GT251_MOUSE	Colgalt1	Colgalt1	5640	0
GSX1_MOUSE	Gsx1	Gsx1	23739	0
KTDAP_MOUSE	Krtdap	Krtdap	25933	0
H32_MOUSE	Hist2h3c1	Hist2h3c1	24143	23
HDGF_MOUSE	Hdgf	Hdgf	23976	0
HIG1B_MOUSE	Higd1b	Higd1b	24063	0
HES6_MOUSE	Hes6	Hes6	24025	0
HERP2_MOUSE	Herpud2	Herpud2	24020	0
KI21A_MOUSE	Kif21a	Kif21a	25614	0
KITH_MOUSE	Tk1	Tk1	42419	0
KLH21_MOUSE	Klhl21	Klhl21	25700	0
KIF2B_MOUSE	Kif2b	Kif2b	25624	0
KLH30_MOUSE	Klhl30	Klhl30	25709	0
KCND3_MOUSE	Kcnd3	Kcnd3	25453	0
KCD11_MOUSE	Kctd11	Kctd11	25535	0
KCIP4_MOUSE	Kcnip4	Kcnip4	25476	0
KKCC2_MOUSE	Camkk2	Camkk2	4392	0
LGUL_MOUSE	Glo1	Glo1	8869	0
LURA1_MOUSE	Lurap1	Lurap1	31886	0
LMBL3_MOUSE	L3mbtl3	L3mbtl3	25947	0
MA1A1_MOUSE	Man1a	Man1a	32035	1
MBB1A_MOUSE	Mybbp1a	Mybbp1a	34194	0
MB12B_MOUSE	Mvb12b	Mvb12b	34179	0
MI4GD_MOUSE	Mif4gd	Mif4gd	32472	0
MAST1_MOUSE	Mast1	Mast1	32160	0
MMGT2_MOUSE	Mmgt2	Mmgt2	33734	0
MLP3A_MOUSE	Map1lc3a	Map1lc3a	32058	0
MITOK_MOUSE	Ccdc51	Ccdc51	4634	0
MOT4_MOUSE	Slc16a3	Slc16a3	40457	0
MED24_MOUSE	Med24	Med24	32295	0
MRS2_MOUSE	Mrs2	Mrs2	33986	0
MSD2_MOUSE	Msantd2	Msantd2	34009	0
MPP8_MOUSE	Mphosph8	Mphosph8	33822	0
MOD5_MOUSE	Trit1	Trit1	43378	0
MTMRA_MOUSE	Mtmr10	Mtmr10	34089	0
MSI1H_MOUSE	Msi1	Msi1	34019	0
MTURN_MOUSE	Mturn	Mturn	34112	0
MSTN1_MOUSE	Mustn1	Mustn1	34175	0
MTAP_MOUSE	Mtap	Mtap	34053	0
NDC80_MOUSE	Ndc80	Ndc80	34450	0
MVD1_MOUSE	Mvd	Mvd	34180	0
NARF_MOUSE	Narf	Narf	34379	0
MYO15_MOUSE	Myo15	Myo15	34251	1
NACAM_MOUSE	Naca	Naca	34336	0
NAPEP_MOUSE	Napepld	Napepld	34375	0
NPC1_MOUSE	Npc1	Npc1	34805	0
NKX25_MOUSE	Nkx2-5	Nkx2-5	34678	0
NOSTN_MOUSE	Nostrin	Nostrin	34782	0
NHLC4_MOUSE	Nhlrc4	Nhlrc4	34627	0
NIPBL_MOUSE	Nipbl	Nipbl	34650	0
NIPA4_MOUSE	Nipal4	Nipal4	34649	0
NOXO1_MOUSE	Noxo1	Noxo1	34796	0
NEC2_MOUSE	Pcsk2	Pcsk2	36989	0
NOL4L_MOUSE	Nol4l	Nol4l	34761	0
NDUC2_MOUSE	Ndufc2	Ndufc2	34501	0
NOD2_MOUSE	Nod2	Nod2	34753	0
NNTM_MOUSE	Nnt	Nnt	34745	0
NDUB4_MOUSE	Ndufb4	Ndufb4	34494	0
NRX3A_MOUSE	Nrxn3	Nrxn3	34916	0
