	Inh_L6_LAMP5_C1QL2	Exc_L3_5_LINC00507_SLN	Inh_L1_SST_CXCL14	Inh_L1_2_VIP_PPAPDC1A	Exc_L6_FEZF2_CPZ	Exc_L4_5_RORB_HNRNPA1P46	Exc_L6_THEMIS_C6orf48	Inh_L3_5_SST_MAFB	Exc_L4_5_RORB_LCN15	Inh_L1_VIP_TNFAIP8L3	Exc_L5_6_FEZF2_CYP26B1	Exc_L6_THEMIS_EGR3	Inh_L4_6_SST_MTHFD2P6	Exc_L5_6_RORB_LINC00320	Oligo_L4_6_MOBP_COL18A1	Inh_L1_VIP_PCDH20	K1	Inh_L1_2_PAX6_SCGN	Exc_L6_FEZF2_FAM95C	Inh_L5_6_SST_TH	Exc_L4_5_RORB_RPL31P31	Exc_L6_FEZF2_TBCC	Astro_L1_FGFR3_FOS	Exc_L4_5_RORB_AIM2	Inh_L3_4_PVALB_HOMER3	Exc_L5_6_THEMIS_GPR21	VLMC_L1_3_CYP1B1	Exc_L2_4_RORB_GRIK1	Exc_L5_6_THEMIS_IL7R	Inh_L3_VIP_CBLN1	Exc_L4_6_RORB_HPCA	Exc_L4_RORB_CACNG5	Exc_L3_4_RORB_FOLH1B	Inh_L1_6_PVALB_SCUBE3	Inh_L5_6_LAMP5_SFTA3	Inh_L1_6_VIP_RCN1	Exc_L5_6_FEZF2_RSAD2	Exc_L3_5_THEMIS_UBE2F	Exc_L2_3_LINC00507_RPL9P17	Exc_L3_5_FEZF2_ONECUT1	Astro_L1_6_FGFR3_ETNPPL	MP	Inh_L5_PVALB_CNTNAP3P2	Exc_L6_FEZF2_VWA2	Inh_L1_6_LAMP5_CA13	Inh_L1_3_VIP_SSTR1	Inh_L5_6_SST_ISOC1	Exc_L3_THEMIS_PLA2G7	Inh_L1_3_VIP_ZNF322P1	Inh_L2_4_VIP_LGI2	Exc_L5_6_THEMIS_THTPA	Inh_L1_4_LAMP5_DUSP4	Exc_L6_THEMIS_LINC00343	GABA3	Inh_L1_6_VIP_RGS16	Exc_L6_FEZF2_P4HA3	Inh_L1_4_VIP_CHRNA2	Inh_L1_3_PAX6_NABP1	Inh_L1_3_VIP_CCDC184	Inh_L1_VIP_SOX11	Exc_L3_LINC00507_CTXN3	Exc_L3_5_THEMIS_ELOF1	Inh_L6_LHX6_GLP1R	Inh_L1_LAMP5_GGT8P	GABA2	Inh_L5_6_SST_KLHL14	Oligo_L4_6_OPALIN	Exc_L5_FEZF2_SCN7A	Inh_L5_6_PVALB_STON2	Exc_L4_RORB_BHLHE22	Inh_L1_2_VIP_RPL41P3	Exc_L5_6_THEMIS_TMEM233	Inh_L2_4_PVALB_C8orf4	Exc_L6_FEZF2_ETV4	K2	Inh_L1_LAMP5_NDNF	Exc_L5_6_FEZF2_MYBPHL	Inh_L2_5_VIP_TOX2	Exc_L6_FEZF2_SLITRK6	Inh_L4_5_PVALB_TRIM67	Exc_L4_5_RORB_LINC01474	Exc_L3_5_RORB_HSPB3	Inh_L6_SST_NPY	Inh_L1_2_PVALB_TAC1	Exc_L5_6_FEZF2_CABP7	Inh_L2_4_VIP_DSEL	Exc_L3_4_RORB_RPS3P6	Exc_L5_RORB_SNHG7	Inh_L1_3_VIP_GGH	Micro_L1_6_C1QC	Inh_L1_PAX6_GRIP2	Inh_L1_6_VIP_PENK	Exc_L3_5_RORB_CD24	Exc_L3_4_RORB_PRSS12	Inh_L2_4_SST_AHR	Exc_L3_RORB_CARTPT	Exc_L3_4_RORB_SEMA6D	Astro	Inh_L1_3_PVALB_WFDC2	Astro_L1_FGFR3_MT1G	Micro	Peri_L1_6_MUSTN1	Exc_L4_5_RORB_ASCL1	Exc_L5_6_FEZF2_ANKRD20A1	Inh_L2_6_VIP_VIP	Inh_L3_6_PVALB_MFI2	Inh_L1_VIP_PRSS8	Exc_L4_RORB_CCDC168	Inh_L1_ADARB2_ADAM33	OPC	OPC_L1_6_MYT1	Exc_L6_FEZF2_TBC1D26	Exc_L3_LINC00507_PSRC1	Exc_L5_FEZF2_MORN2	Inh_L3_6_VIP_KCTD13	Endo_L2_5_CLDN5	Inh_L1_3_VIP_ACHE	Oligo	Inh_L5_6_PVALB_FAM150B	Exc_L3_5_FEZF2_DCN	Inh_L1_PAX6_CA4	Exc_L6_FEZF2_KRT17	Exc_L5_RORB_LINC01202	Inh_L6_LAMP5_ANKRD20A11P	Exc_L3_5_RORB_CMAHP	Inh_L1_5_VIP_KCNJ2	Exc_L5_FEZF2_DYRK2	Inh_L1_ADARB2_DISP2	GABA1	Exc_L5_6_THEMIS_OR1J1
ACAT1	88.9347	68.4312	61.1521	64.3206	61.1906	70.6571	72.1641	74.029	67.4722	114.5387	52.6061	86.925	74.2485	59.5029	113.7044	68.2438	57.9551	77.1159	63.8151	96.0406	70.372	91.7644	111.4438	100.3261	83.6104	71.5914	0.0	73.3067	86.1135	75.3312	103.7423	86.5682	55.2161	109.62	74.3313	72.0164	95.4064	74.5802	60.4972	76.8195	68.9635	62.9786	82.0955	63.6475	74.843	99.9546	93.7062	62.9026	76.1114	72.9678	62.8804	82.0501	66.347	44.6941	86.5856	88.3707	84.7796	81.6586	56.2459	74.0276	54.1729	97.1756	100.2161	72.9592	81.1397	63.4048	94.3095	68.9068	77.0371	72.5748	89.6969	84.4481	76.381	74.1407	50.8719	73.202	83.2038	73.3639	67.839	96.8031	76.1979	61.5453	78.6479	172.3659	70.4893	77.9238	76.6419	68.0846	87.6453	49.0825	44.7604	63.1633	98.1148	70.3376	68.20100000000001	61.77	73.6286	86.4907	84.3787	77.6373	295.048	77.2424	93.4196	62.4611	86.2274	47.0843	117.5328	83.8692	106.0132	13.0643	108.4616	77.3103	55.7133	75.7914	46.809	111.5637	88.2861	67.2952	73.4797	101.9278	73.5114	67.7259	62.0355	252.2964	81.0242	87.7129	78.8563	200.5831	125.6992	116.7711
ACBD5	85.79	48.7122	87.2168	86.7972	63.4667	82.3178	53.4486	72.5109	71.6068	51.2539	100.9463	74.9006	80.4736	65.2513	81.5492	89.5478	66.5941	72.3718	62.3055	83.2347	77.5514	78.0166	68.3676	70.9177	98.4997	65.6646	0.0	62.5889	75.9642	84.7687	85.8745	75.4333	67.4158	90.6672	78.76100000000001	44.1862	99.5164	71.3558	60.145	91.8984	63.7688	83.8059	74.8251	75.4688	67.2741	105.2994	74.7469	77.6434	62.5022	117.0542	113.0836	72.9188	62.1888	73.7137	65.2868	70.4218	92.7119	66.7037	125.0018	64.0766	59.0866	74.7028	71.4288	72.1014	74.1357	73.2051	83.24600000000001	69.327	71.9659	85.6207	88.4477	69.1881	89.4943	67.024	64.0825	73.7736	73.6401	79.3708	93.3518	78.514	79.4972	62.395	98.5771	43.4231	57.9693	87.12799999999999	80.7763	62.0345	78.6746	109.6541	65.8657	86.1602	60.0688	63.193999999999996	98.9964	55.9909	68.6898	22.0817	92.2553	92.5058	304.1555	90.4751	90.8675	64.5657	92.5359	66.1289	53.2426	82.2654	80.8192	86.6197	98.536	83.2483	78.6956	78.2012	103.9889	41.4653	60.3813	102.8448	77.4837	83.7702	105.5043	57.7022	69.9444	0.0	62.4263	116.8794	76.406	46.8916	118.0738	97.1532
ACLY	131.2654	97.2452	84.4622	53.9895	83.0451	74.6139	75.2132	94.6442	69.69800000000001	106.3364	99.8667	86.883	93.7525	87.7889	96.0005	103.1174	82.6297	142.4118	66.2884	166.9574	77.8534	90.9451	77.2155	104.5501	102.7459	60.7915	15.4015	80.3775	88.4163	63.5893	94.7678	102.5059	65.9526	92.2355	104.8214	102.0437	96.6274	52.9961	72.6495	61.4577	67.8658	95.9955	84.3433	76.1146	96.0827	117.6593	99.6418	47.4869	99.7143	86.0344	71.3957	88.2518	73.1589	123.5838	136.7001	74.9086	163.2374	137.6257	75.2778	81.7669	75.0508	70.6017	125.5045	133.7351	124.3328	100.6992	117.323	71.1273	75.6973	92.9227	106.9531	70.9546	84.9944	79.8451	95.0688	107.8263	85.7019	85.7744	77.6495	82.4938	84.4223	80.8645	83.4464	74.6647	37.3284	114.5751	110.9013	80.384	83.7612	89.2952	140.2166	96.9213	77.0992	84.6719	70.6108	73.9958	78.2591	79.4374	92.9148	73.2142	148.1724	35.304	112.4243	74.1516	96.1054	72.1046	127.9934	93.4434	92.0622	20.554000000000002	120.4657	53.9004	58.2095	79.0964	86.1817	141.6135	124.1464	99.7145	77.5111	113.1497	119.1285	71.8256	78.658	0.0	82.0244	93.574	63.9309	68.2679	114.3222	93.0081
ACO2	27.0781	57.1171	48.6841	104.4433	45.3207	64.8766	35.4366	42.9064	48.2142	64.9393	101.9701	55.8064	42.3776	55.0777	44.504	62.0313	41.516999999999996	70.0482	44.994	62.833999999999996	43.5957	55.6298	51.7186	85.0703	69.9468	47.5825	0.0	52.5406	51.1893	75.426	60.7866	55.3784	39.8243	54.4753	57.775	45.5348	101.8735	53.4281	53.9492	62.5494	58.382	32.1075	55.6867	45.4917	71.5937	50.902	56.4364	42.1459	73.5634	88.5564	46.8609	53.8004	52.3212	66.9564	62.6711	61.6703	55.6132	81.1874	33.7458	67.2165	51.0782	75.572	65.3167	54.5637	37.3236	79.4244	78.3517	51.7946	87.1072	49.4527	58.4965	59.8847	73.1165	56.6178	51.72	78.1259	59.1527	53.6704	52.4586	50.8346	56.2136	57.4417	87.7106	0.0	71.9481	92.954	58.1404	47.2863	61.9533	81.8465	32.8883	50.6619	88.0924	54.2693	84.473	39.1646	45.6052	2.2665	74.4382	51.7758	0.0	0.0	66.665	47.7607	49.266999999999996	50.9617	54.3293	39.8368	40.7335	0.0	49.7219	49.3998	55.5824	47.0735	49.6874	68.7701	59.0499	33.6895	72.4734	76.2882	57.4567	56.5701	58.0933	0.0	62.2318	41.6105	87.4731	95.7431	69.0712	52.5202
ACOT7	137.101	106.1157	103.0225	146.5703	107.4674	111.4721	112.335	103.1449	112.8269	96.852	120.883	171.3658	97.9654	95.2546	157.1977	123.7104	145.2847	144.7186	82.4536	147.8548	125.7493	133.5584	0.7437	142.1245	123.9994	96.8131	0.0	115.6468	109.1168	87.4732	163.0512	111.0425	83.3163	141.9271	108.8454	179.1294	123.5973	129.4621	97.2068	146.1232	50.0306	136.3901	123.1939	89.4127	100.2165	115.5228	128.3762	101.2955	113.5064	131.9734	113.2264	110.8177	111.2398	98.0781	138.7729	118.137	143.6745	156.6699	154.9824	152.6346	119.0093	142.8661	120.5232	82.5885	88.84700000000001	111.1303	95.8691	126.5736	100.5175	116.2713	101.5883	118.1377	133.9671	120.8364	133.0483	101.2053	104.8185	106.1363	131.6501	111.4557	108.7394	119.5086	99.8104	107.8227	112.3882	83.3288	161.5523	116.4187	115.4405	105.5188	113.0009	106.4389	137.5741	120.2047	135.2538	90.4902	107.8645	91.6718	129.4316	76.3778	103.9821	5.0248	126.285	90.5205	106.6215	183.6506	139.6694	133.3918	97.3506	109.6291	68.3971	119.7551	99.6895	93.8022	133.6422	8.2484	120.2413	82.7664	137.752	105.4057	107.988	112.3881	121.7405	149.0685	126.8986	110.5044	110.4554	142.4466	143.9501	147.9239
ACOT8	68.3745	46.4868	61.9531	32.0482	39.9718	43.577	42.7122	56.1504	45.8509	51.7864	45.5687	42.3354	58.5962	47.0287	61.3247	102.0124	51.1768	102.354	52.2345	52.1733	48.3309	38.5012	39.1135	47.0346	58.7535	46.0326	0.0	47.7403	53.4397	32.3282	52.6079	52.2007	43.61600000000001	41.9556	58.1644	142.2296	33.7595	49.5629	45.5596	43.5321	50.7097	33.5599	50.2083	37.9353	55.5876	43.8686	55.3113	44.7494	57.4198	97.3076	57.25899999999999	49.4906	47.1308	12.1809	56.9692	51.952	30.7941	92.0838	107.2634	46.6253	47.1901	49.3081	70.518	53.5931	45.3364	50.6971	81.3701	41.4119	62.1878	53.6367	53.5383	53.5347	53.4154	38.3335	32.5498	51.0258	44.4679	52.766000000000005	41.9243	62.6067	53.825	57.9231	61.5217	42.104	34.4037	44.9427	46.8773	47.119	63.5903	138.5692	33.5432	41.3942	76.4071	51.7484	81.4743	39.4354	42.5122	13.9859	50.0295	5.5963	297.6615	12.0277	53.6981	61.1164	57.4566	34.529	37.0285	54.6671	57.5974	0.0	80.5472	28.3751	42.1831	42.5938	80.942	7.7314	37.6309	49.6731	76.0081	53.4861	56.0247	46.9558	49.343	53.3392	63.3804	67.9221	67.4129	0.0	34.093	38.9761
ACP1	110.3513	121.9122	121.0794	86.1556	114.1105	137.2971	116.4214	126.5959	132.8657	92.2159	155.4242	148.4715	90.838	102.6638	94.0748	97.6184	127.0021	165.9566	97.9069	168.7541	131.7159	173.2179	73.0478	139.1984	108.1376	124.2462	0.0	125.1638	129.4669	94.8782	133.3787	113.865	103.0484	96.0543	100.7226	129.31	132.1972	158.6216	122.9454	60.5538	90.3518	86.1863	120.3853	105.4925	115.5305	112.9757	120.7653	106.4412	121.8926	109.1245	104.0637	125.4865	128.9439	97.1567	117.3191	133.0948	126.8951	136.1983	172.6825	177.1764	126.0534	134.2048	146.4636	94.2307	89.3971	99.6743	95.7393	135.2146	123.12100000000001	115.9926	169.2579	132.3309	105.7707	106.3543	113.756	121.0563	121.0265	107.9071	141.6191	129.05	115.4633	113.1183	158.9854	141.1862	150.9852	101.9395	162.9227	144.3843	127.1588	115.4139	82.8409	127.0006	135.6867	126.5918	102.7137	137.7356	104.9043	22.2279	125.9977	98.2495	207.16099999999997	248.8451	139.3536	110.4157	110.3749	142.7888	105.5817	146.0632	117.0412	109.3313	79.6474	147.2589	144.4238	117.0359	157.1262	341.2442	135.0908	70.39399999999999	140.0648	163.4401	155.6917	151.2205	126.9173	98.0591	135.4945	106.0648	150.4274	131.7841	114.9924	150.4178
ACSBG1	0.0	10.6274	94.2255	0.0	7.0792	11.3764	0.0	13.9634	13.0593	57.3688	89.87700000000001	6.2620000000000005	12.8821	53.1591	72.5137	0.0	73.9791	0.0	47.4393	4.6407	36.3797	17.5599	45.8364	169.4027	10.4139	8.8335	0.0	18.1171	33.0561	0.4184	16.3852	28.158	35.8094	80.5	24.4099	0.0	0.0	5.2203	24.9481	56.3707	66.3239	18.8016	30.9463	22.6209	27.9158	0.0	0.0	31.5208	42.268	8.4654	0.0	23.5666	14.8064	28.5761	16.5593	13.997	47.0731	14.8754	0.0	197.892	37.695	8.1634	0.0	0.0	32.7419	93.9933	53.9254	40.6118	11.4835	40.335	0.0	18.592	34.5596	23.2212	0.0	19.2297	36.5622	0.0	2.7758	118.984	21.6899	13.182	0.8965	0.0	5.725	0.0	5.0744	26.8782	23.5584	4.0201	0.0	72.5749	33.5851	34.7339	25.0568	11.0026	21.4295	116.0344	31.6719	55.8122	0.0	0.0	23.8103	61.7286	5.922000000000001	0.4301	0.4452	31.0557	3.6219	69.079	3.6975	1.936	24.9315	3.6832	0.7136	0.0	11.1837	85.1986	42.4676	0.0	15.0643	21.2125	13.1285	0.0	8.9351	18.6746	4.0507	0.0	9.3397	1.8257
ACSL3	220.6811	102.8715	164.312	171.4059	129.5563	132.5398	115.2016	121.61399999999999	124.8555	220.1279	118.5981	160.2831	132.2762	154.136	94.0533	135.8361	407.6337	276.0483	102.3791	206.1772	128.1681	146.8595	74.4498	203.3214	140.5915	104.4536	12.0172	195.6825	105.8534	124.1154	163.1353	196.4107	154.5204	211.4197	166.8143	184.8105	125.2449	147.5283	131.3911	102.0171	106.5641	302.7121	170.0308	117.4745	167.0869	185.4897	158.3029	151.7675	135.3465	163.9658	130.4239	180.4848	134.0934	136.0954	195.6899	102.4843	168.9872	153.7071	229.5108	331.9504	159.4816	174.3887	186.6453	152.7945	133.7527	132.4412	105.2835	128.4813	164.6216	220.0392	250.5453	142.0882	198.0357	137.6534	384.3579	200.3445	111.0197	152.2697	135.0148	140.9607	147.2286	122.1293	135.1079	190.1338	155.5311	128.2574	236.2187	132.1791	153.4547	123.9206	219.8734	291.8936	103.0361	162.5901	153.9557	128.7274	131.6363	43.386	223.5711	129.4188	215.1453	201.482	183.53900000000002	109.5281	144.6632	165.048	240.8237	196.8103	152.5589	110.4486	135.5813	106.3778	102.9219	113.3448	143.6192	152.7802	182.2679	126.8232	134.0656	168.9415	230.2832	130.5256	163.6858	260.0585	143.2398	186.2467	105.6268	218.7675	283.0757	111.2953
ACSL4	94.9481	117.3807	120.9189	115.12	95.9285	125.3019	102.57700000000001	107.8617	101.5707	134.9502	116.8362	92.2509	89.115	105.4309	127.9396	121.04	109.4148	115.664	104.9128	115.0104	89.5124	114.3822	197.3186	99.2951	82.0012	92.1862	15.4015	95.32799999999999	93.2143	112.6954	86.3974	122.5934	87.0812	130.8568	123.7936	83.03200000000001	114.8969	87.1504	97.7505	124.322	86.3112	92.3213	94.4076	87.8232	96.9943	126.3441	167.0791	84.4491	118.0872	52.7902	82.7672	104.4316	86.4537	174.9465	107.7803	76.8634	81.7303	114.5601	101.7904	131.576	94.545	108.4226	103.95299999999999	83.5526	173.8272	109.1608	123.0841	67.3579	104.4729	110.6608	158.2891	102.2136	104.4283	94.9437	124.9375	124.4142	112.4388	118.6177	119.7745	84.0931	99.3911	103.1271	131.67700000000002	95.7893	107.07	120.8033	104.5423	91.324	123.2873	100.6699	121.1938	74.7689	128.1265	95.2673	91.29700000000001	91.5713	102.9213	59.3859	112.8392	78.1096	124.1773	11.379000000000001	142.1366	90.6424	76.8346	128.1678	98.4755	111.5457	131.3084	63.4751	101.9898	104.2977	101.2434	82.8811	118.7327	24.0671	135.5733	96.9859	117.1845	103.213	120.2487	104.2906	110.0294	52.4879	110.8141	100.5951	78.5597	111.402	105.4377	120.0787
ACSL6	72.6655	118.4531	132.1743	165.1836	135.2552	107.1003	130.3344	134.3491	105.6824	131.7697	117.025	134.3609	132.9319	119.5449	27.4724	119.8585	213.3086	111.3686	121.0396	170.3379	125.2845	78.1006	111.9044	128.5168	234.3844	120.6441	0.0	135.8161	109.6784	105.49	131.4846	197.4769	163.0542	165.8012	122.8057	171.5697	167.7663	135.2003	98.9776	243.6175	202.3848	319.2939	196.9176	189.5156	107.73200000000001	138.5758	147.0732	304.2659	143.2137	220.7623	137.9292	108.1996	113.8786	95.495	91.6903	84.8878	134.822	135.3753	199.1487	127.6223	204.718	161.4762	195.2223	132.3655	163.423	161.0051	68.9108	376.3712	225.0506	189.0347	146.6288	105.4797	227.204	117.4729	244.7892	94.5566	121.83	108.1274	114.4327	196.1892	107.9276	95.4973	119.1192	245.9635	248.6856	127.0832	189.8661	125.161	96.2291	16.2645	149.5155	103.8611	76.2721	117.2847	193.2122	110.9047	98.1365	225.9133	182.0615	185.5517	213.1785	236.0313	148.8112	166.5884	102.28299999999999	138.5993	146.8723	148.8574	130.0531	232.1754	100.2518	90.9869	97.3598	253.0783	78.8716	0.3191	202.1082	118.9947	148.0295	267.4307	146.8003	102.3131	90.1221	189.1829	81.65	126.7196	137.8419	194.1348	136.3848	134.5227
ACTA1	45.7081	40.9343	5.4913	1.2774	45.9179	39.1981	20.3189	47.3123	26.4066	0.0	0.0	12.9929	37.5401	54.059	1.3687	9.1489	35.175	0.5141	44.2881	16.2021	27.7226	10.7042	1.5823	48.5619	24.4052	46.3051	0.0	32.9139	19.3789	18.9177	17.906	3.1541	30.6478	38.0689	26.0399	18.6714	26.1326	79.6814	31.9229	0.0	9.2274	21.9747	30.0406	26.474	22.9154	3.4825	36.7727	20.4437	25.3675	0.7325	15.9553	18.8782	23.3492	19.8219	0.9387	2.5249	38.2549	20.763	0.6602	132.4541	38.5699	42.1485	29.0653	0.9688	3.3961	116.904	12.7117	0.0	24.9885	28.0325	31.1418	19.4361	24.4789	34.1474	56.2556	15.0981	28.319000000000003	67.0701	17.7465	18.5061	34.2952	32.4644	51.6492	95.1307	0.0	32.2057	33.5668	21.771	45.3615	1.5051	0.4132	4.4692	21.4307	28.4078	36.7376	27.0334	23.3826	0.5584	33.132	0.3608	0.3778	0.3124	33.0796	5.2494	74.6089	58.592	15.6489	44.19	31.1801	2.8474	0.6918	21.83	32.7673	40.6929	22.684	0.3516	39.0436	0.4979	11.8137	0.0	23.6443	25.4562	29.5921	1.6075	26.6088	18.5557	2.5965	1.0526	36.5492	43.465
ACTA2	0.6958	2.3174	0.6352	5.8363	12.0115	4.0632	1.1704	4.1583	9.4481	3.0509	2.662	9.3118	1.0803	2.6533	0.5194	0.8534	1.3644	1.3831	5.1239	0.7865	4.2103	3.1046	0.4289	6.9934	1.3956	2.4691	297.0525	4.0324	1.4396	0.4763	3.6224	2.549	4.7959	0.8671	2.2062	6.4538	1.97	18.3894	4.0647	14.7205	2.1494	11.5942	1.5885	4.3393	4.2473	1.4040000000000001	2.6853	4.2815	3.654	1.5352	14.7758	3.2782	5.5227	0.0	0.6576	0.935	0.0	0.0	0.0	0.0	2.0198	5.1529	6.0292	1.9493	0.5108	0.5144	1.0213	2.0133	3.0674	2.9876	1.2461	1.99	2.6843	5.5519	3.4518	0.9217	3.8682	1.4455	2.7319999999999998	0.8676	6.4446	21.1874	0.5259	2.6218	3.2974	0.3381	2.6607	5.0768	2.4489	3.9658	0.6161	1.2402	24.7028	6.2266	8.0344	3.9496	3.7018	0.0	3.9360000000000004	18.497	0.6678	305.7186	1.088	4.4748	7.0526	2.2283	0.5332	9.5606	1.344	0.0	0.8795	3.44	3.1268	3.6714	0.9199	6.2239	0.7642	0.4849	0.7499	0.0	0.941	3.8201	4.0264	0.0	42.6121	1.4498	0.0	0.0	3.6683	4.4838
ACTB	214.7539	188.7218	123.6858	147.6241	259.6081	202.0302	249.1352	125.307	201.1085	173.708	166.1741	548.8652	133.8204	134.0093	225.9345	197.4039	200.8995	174.4966	228.24	242.3808	281.0297	507.846	105.4068	160.9501	171.2132	272.3679	272.2252	301.8768	276.8769	97.4158	434.02	143.1918	170.8084	193.2569	209.22299999999998	242.4586	268.9636	401.0027	195.77900000000002	155.4947	115.5123	260.6443	145.5332	255.5641	220.8212	151.2953	211.8538	269.8784	130.096	172.38299999999998	298.8746	145.4088	286.8356	158.1523	224.4635	124.9972	141.5778	172.2792	105.1991	186.676	291.6111	389.4775	228.144	103.6502	196.5153	190.9387	188.4096	230.6769	152.5986	230.3607	208.0654	238.607	170.738	222.4715	174.3565	119.4817	168.9549	119.6168	358.0202	123.3118	171.7932	157.6041	186.7268	145.8547	282.6014	115.3038	320.0398	253.84599999999998	159.9192	163.4542	86.3923	136.8905	221.5598	229.8497	155.8464	147.9254	149.9655	238.3577	141.7254	139.2124	438.4272	461.4738	128.7402	228.6752	167.5251	162.4881	197.79	241.4964	144.233	158.9632	153.8939	209.3221	198.0283	256.6419	199.7308	169.3358	189.5795	256.7662	203.2296	206.06599999999997	122.3597	262.7853	183.41299999999998	278.8437	207.3543	128.0761	212.0971	124.7923	390.8833	288.5786
ACTG1	209.5409	162.4903	134.1937	89.9043	148.1429	138.6464	132.3642	110.6736	148.7739	172.6871	121.4379	211.1846	101.6062	103.4172	128.2699	133.2815	164.5062	194.1593	106.4793	191.3301	163.7988	284.7783	117.4203	88.6224	120.6502	153.8571	223.2506	135.8407	151.1077	128.3291	220.7377	100.574	101.5975	155.6447	155.4783	189.1329	97.5454	236.8869	111.1752	127.8878	97.2773	137.8051	123.1712	101.5781	172.5708	148.0977	183.485	119.5914	129.4289	116.8049	185.6083	131.8033	144.0789	98.2381	150.3384	132.8592	128.1473	126.9452	157.5989	171.2338	125.1164	192.1096	207.7786	185.1022	125.84100000000001	166.4151	118.946	157.53	110.9881	118.9374	146.4203	153.8662	121.5812	114.5931	97.2186	135.7769	113.9349	128.8231	258.3131	157.986	111.0411	136.6456	137.6542	90.0899	187.4042	114.5448	144.8836	180.5389	147.8875	93.2698	110.3335	129.249	176.7048	157.3182	117.5598	101.3686	117.4583	262.5263	131.2328	142.2354	121.0897	172.771	118.1543	109.9539	149.6289	159.8022	138.1903	183.1686	119.1237	261.1224	117.2719	133.398	135.5439	158.5686	199.1972	193.8997	147.7648	139.7746	211.2796	141.4467	123.2595	162.0466	128.1595	260.3045	163.3009	116.919	77.1705	112.0325	251.588	153.7665
ACTG2	0.0	1.1497	0.6079	0.0	2.1431	0.242	0.0	0.5335	1.3923	0.0	0.7701	0.9238	2.4496	0.8902	1.2399	0.2829	1.0611	0.0	1.0049	0.0	0.9892	1.2443	0.3435	0.4805	1.0915	1.5868	0.0	1.2815	0.6901	1.1413	0.0	0.3674	1.4957	0.0	0.5535	1.3222	0.0	1.979	1.0243	0.0	0.5779	0.9691	0.5937	1.1581	1.0062	0.3947	0.0	0.0	0.7395	0.0	0.0	0.6129	0.9444	0.0	0.4544	0.0	0.9208	0.0	0.7534	0.5303	0.0	0.0	0.0	1.9377	1.3111	0.7079	0.5728	0.0	0.0	1.0611	0.0	0.9163	1.1463	0.804	0.0	1.1737	0.6911	0.8462	1.1840000000000002	0.7184	1.1644	1.3836	0.0	0.0	0.0	0.0	0.0	2.3331	0.0	0.20600000000000002	0.4364	3.7661	0.0	1.3628	0.2589	1.1484	0.669	0.6045	5.9666	0.4047	3.4833	0.1719	0.6988	1.1699	0.5294	0.0	0.0	1.5762	0.5282	0.8892	0.3522	1.4586	1.5748	0.0	0.8665	0.0	0.0	0.9289	2.261	0.0	0.512	0.8853	0.8604	0.0	0.4875	0.4747	0.0	0.7642	1.7251	0.9129
ACTL6B	69.1184	56.0304	62.5431	96.0117	59.1777	55.8037	49.5203	46.4839	46.8442	32.8353	74.0626	57.0473	51.0586	49.3439	17.1644	62.8113	35.7032	58.2699	51.0068	46.9922	56.1917	56.43899999999999	9.6018	72.116	58.7076	45.3129	0.0	56.0712	42.2805	61.0665	75.5499	54.2195	45.7845	62.2193	57.446000000000005	63.7877	93.637	46.9556	49.8255	32.6845	36.0408	33.8568	55.843	54.567	61.4086	71.4266	61.082	63.9813	60.2373	73.3897	39.3208	61.1908	49.3626	28.4094	58.0318	46.7979	176.0506	53.8491	81.904	82.28299999999999	55.3921	52.9679	55.6616	51.0025	43.6512	61.8749	38.666	54.9614	56.0622	45.9425	53.3603	44.3053	64.5578	49.7454	46.217	53.2307	58.2821	57.5796	70.6196	34.5632	52.8219	43.9635	43.1127	47.0037	52.8347	74.0349	52.7457	45.9941	65.0837	0.1259	43.5661	69.0281	53.3327	51.9557	80.547	41.0164	52.1302	3.1334	55.4792	0.8674	0.0	0.0	45.3256	56.9139	56.5813	76.3898	54.7221	56.2285	79.6221	19.6622	42.2876	34.5925	50.3877	48.5342	56.5927	0.0	46.0462	7.2547	61.8942	50.9014	71.8224	51.6913	44.4048	53.2754	55.4108	58.4152	93.235	43.7714	59.3429	37.8983
ACTN1	64.4938	131.7146	56.8475	119.0744	99.6374	68.5738	163.9301	40.1112	85.0439	64.6183	41.58	66.9821	39.0387	74.3908	105.4106	64.7023	96.5239	118.3939	106.1124	49.2393	66.569	94.8962	35.7117	107.0564	39.9272	132.3487	237.8742	77.9078	113.8705	64.212	52.8218	123.1599	115.564	47.9721	43.6311	73.4365	42.4527	66.64	112.2257	71.7036	43.5877	42.2818	38.0094	68.7724	46.538999999999994	47.8816	36.055	74.8821	63.7035	47.7466	132.3456	50.5148	103.8928	93.9901	54.2241	85.0857	46.6503	58.303999999999995	73.8294	55.1627	83.0809	75.4467	26.8779	65.6664	124.68	55.3026	36.818000000000005	96.1935	44.8244	77.1024	54.9862	99.7931	38.3278	108.822	108.8429	55.6944	57.2502	66.7358	105.0127	66.6265	66.9128	125.4061	36.0061	19.1961	42.4674	49.1905	75.6043	91.7378	59.9322	10.7772	72.3229	41.6583	76.3295	102.7386	49.4336	126.9065	102.3531	33.3606	33.6475	28.0219	0.0	112.9355	102.8227	97.8581	54.6846	52.2384	45.9553	98.6539	59.222	26.2334	58.3161	123.2252	127.3066	87.4933	67.938	59.3116	67.0651	31.6246	45.8085	61.7574	55.7094	122.575	59.1693	68.7573	68.2359	61.9284	35.4024	61.0089	45.9537	69.5344
