	Inh_L6_LAMP5_C1QL2	Exc_L3_5_LINC00507_SLN	Inh_L1_SST_CXCL14	Inh_L1_2_VIP_PPAPDC1A	Exc_L6_FEZF2_CPZ	Exc_L4_5_RORB_HNRNPA1P46	Exc_L6_THEMIS_C6orf48	Inh_L3_5_SST_MAFB	Exc_L4_5_RORB_LCN15	Inh_L1_VIP_TNFAIP8L3	Exc_L5_6_FEZF2_CYP26B1	Exc_L6_THEMIS_EGR3	Inh_L4_6_SST_MTHFD2P6	Exc_L5_6_RORB_LINC00320	Oligo_L4_6_MOBP_COL18A1	Inh_L1_VIP_PCDH20	K1	Inh_L1_2_PAX6_SCGN	Exc_L6_FEZF2_FAM95C	Inh_L5_6_SST_TH	Exc_L4_5_RORB_RPL31P31	Exc_L6_FEZF2_TBCC	Astro_L1_FGFR3_FOS	Exc_L4_5_RORB_AIM2	Inh_L3_4_PVALB_HOMER3	Exc_L5_6_THEMIS_GPR21	VLMC_L1_3_CYP1B1	Exc_L2_4_RORB_GRIK1	Exc_L5_6_THEMIS_IL7R	Inh_L3_VIP_CBLN1	Exc_L4_6_RORB_HPCA	Exc_L4_RORB_CACNG5	Exc_L3_4_RORB_FOLH1B	Inh_L1_6_PVALB_SCUBE3	Inh_L5_6_LAMP5_SFTA3	Inh_L1_6_VIP_RCN1	Exc_L5_6_FEZF2_RSAD2	Exc_L3_5_THEMIS_UBE2F	Exc_L2_3_LINC00507_RPL9P17	Exc_L3_5_FEZF2_ONECUT1	Astro_L1_6_FGFR3_ETNPPL	MP	Inh_L5_PVALB_CNTNAP3P2	Exc_L6_FEZF2_VWA2	Inh_L1_6_LAMP5_CA13	Inh_L1_3_VIP_SSTR1	Inh_L5_6_SST_ISOC1	Exc_L3_THEMIS_PLA2G7	Inh_L1_3_VIP_ZNF322P1	Inh_L2_4_VIP_LGI2	Exc_L5_6_THEMIS_THTPA	Inh_L1_4_LAMP5_DUSP4	Exc_L6_THEMIS_LINC00343	GABA3	Inh_L1_6_VIP_RGS16	Exc_L6_FEZF2_P4HA3	Inh_L1_4_VIP_CHRNA2	Inh_L1_3_PAX6_NABP1	Inh_L1_3_VIP_CCDC184	Inh_L1_VIP_SOX11	Exc_L3_LINC00507_CTXN3	Exc_L3_5_THEMIS_ELOF1	Inh_L6_LHX6_GLP1R	Inh_L1_LAMP5_GGT8P	GABA2	Inh_L5_6_SST_KLHL14	Oligo_L4_6_OPALIN	Exc_L5_FEZF2_SCN7A	Inh_L5_6_PVALB_STON2	Exc_L4_RORB_BHLHE22	Inh_L1_2_VIP_RPL41P3	Exc_L5_6_THEMIS_TMEM233	Inh_L2_4_PVALB_C8orf4	Exc_L6_FEZF2_ETV4	K2	Inh_L1_LAMP5_NDNF	Exc_L5_6_FEZF2_MYBPHL	Inh_L2_5_VIP_TOX2	Exc_L6_FEZF2_SLITRK6	Inh_L4_5_PVALB_TRIM67	Exc_L4_5_RORB_LINC01474	Exc_L3_5_RORB_HSPB3	Inh_L6_SST_NPY	Inh_L1_2_PVALB_TAC1	Exc_L5_6_FEZF2_CABP7	Inh_L2_4_VIP_DSEL	Exc_L3_4_RORB_RPS3P6	Exc_L5_RORB_SNHG7	Inh_L1_3_VIP_GGH	Micro_L1_6_C1QC	Inh_L1_PAX6_GRIP2	Inh_L1_6_VIP_PENK	Exc_L3_5_RORB_CD24	Exc_L3_4_RORB_PRSS12	Inh_L2_4_SST_AHR	Exc_L3_RORB_CARTPT	Exc_L3_4_RORB_SEMA6D	Astro	Inh_L1_3_PVALB_WFDC2	Astro_L1_FGFR3_MT1G	Micro	Peri_L1_6_MUSTN1	Exc_L4_5_RORB_ASCL1	Exc_L5_6_FEZF2_ANKRD20A1	Inh_L2_6_VIP_VIP	Inh_L3_6_PVALB_MFI2	Inh_L1_VIP_PRSS8	Exc_L4_RORB_CCDC168	Inh_L1_ADARB2_ADAM33	OPC	OPC_L1_6_MYT1	Exc_L6_FEZF2_TBC1D26	Exc_L3_LINC00507_PSRC1	Exc_L5_FEZF2_MORN2	Inh_L3_6_VIP_KCTD13	Endo_L2_5_CLDN5	Inh_L1_3_VIP_ACHE	Oligo	Inh_L5_6_PVALB_FAM150B	Exc_L3_5_FEZF2_DCN	Inh_L1_PAX6_CA4	Exc_L6_FEZF2_KRT17	Exc_L5_RORB_LINC01202	Inh_L6_LAMP5_ANKRD20A11P	Exc_L3_5_RORB_CMAHP	Inh_L1_5_VIP_KCNJ2	Exc_L5_FEZF2_DYRK2	Inh_L1_ADARB2_DISP2	GABA1	Exc_L5_6_THEMIS_OR1J1
STUB1	54.5513	37.8814	48.9085	24.9522	33.5558	42.7537	49.1359	53.4876	41.8711	40.8201	44.18	43.9664	46.5711	38.6876	45.6607	42.93899999999999	38.8807	35.6072	36.114000000000004	38.1429	42.39	38.8378	46.1103	36.4299	44.9056	54.8751	0.0	44.9168	41.2096	31.522	51.6999	45.85	29.6021	38.1629	37.8767	39.2594	48.0107	49.4148	39.8225	39.2885	48.5619	28.5696	44.5822	36.3342	36.4621	46.8325	40.3787	43.5817	47.6348	48.5877	59.0896	42.6547	40.281	25.2546	42.5048	84.5272	43.3964	37.4544	50.8044	39.3951	41.3417	52.2699	43.131	28.4207	26.0393	53.575	64.2893	40.7263	39.0188	43.9137	41.3503	39.8247	44.4708	40.0524	19.5565	38.8543	42.5331	48.2392	41.7159	52.1625	42.9908	41.583999999999996	37.486	37.2052	47.7143	53.4901	51.6152	39.2864	41.0839	49.8291	55.5083	49.5587	39.0998	44.6134	46.768	36.1485	44.4072	38.6633	32.0542	38.5621	54.4944	36.5792	43.4962	42.1657	41.7339	57.0062	39.8145	54.8564	43.2048	100.72	55.1556	35.9524	37.7693	38.6759	37.8558	63.8084	52.349	57.4426	38.8527	47.3437	46.0254	44.923	42.751000000000005	40.6728	55.227	46.6403	50.446999999999996	39.399	25.6152	41.155
SUGT1	89.6762	90.9144	85.2902	101.6245	78.6649	87.4496	77.4297	90.4434	73.5767	108.3036	79.9063	79.84	80.5393	84.0404	102.2094	86.3845	67.6489	62.9369	72.2766	76.4486	76.126	65.4522	86.7969	83.7934	88.2726	82.6024	144.191	74.8523	78.1138	91.3285	87.0437	82.5688	70.2997	89.5897	90.9018	99.4019	98.7931	76.0377	71.5676	134.8885	101.1251	65.3815	80.3792	70.2128	75.8772	103.7878	87.1888	75.1365	81.0318	93.25200000000001	58.8317	82.005	70.5539	65.8032	76.8782	61.63399999999999	88.2225	105.9408	65.3092	93.5406	79.2967	66.5797	66.9298	76.3695	79.1037	74.8098	108.59200000000001	90.4618	86.3686	79.8031	96.9978	82.7027	85.3232	68.8776	54.0849	83.1672	83.4385	110.8525	71.3377	98.9478	74.2084	82.3351	68.7631	87.3702	94.6432	73.0134	75.8351	69.3411	67.1411	69.8077	71.0839	60.1412	78.0122	80.2591	95.4623	70.2093	75.5305	49.3495	90.7312	137.2187	137.41	158.8719	81.1645	62.4539	95.25	125.09899999999999	65.3652	74.9231	81.5114	143.8674	86.8558	64.7853	84.4508	82.6648	103.2894	148.9324	74.55199999999999	82.0877	107.8296	87.1318	86.3184	68.3828	76.9282	72.5868	73.3009	68.1888	85.2279	82.2037	66.7654	83.70299999999999
SUPT16H	116.1625	131.4667	117.2855	97.4753	123.603	124.76	96.3664	136.3874	112.6156	158.7524	128.651	138.7146	113.8614	127.7483	52.7685	119.4487	139.3383	103.5539	108.0243	154.9958	137.2743	125.1532	117.7526	172.9465	150.4214	109.795	0.8022	121.1567	119.0569	119.0489	149.40200000000002	109.6342	116.1044	133.514	128.4932	123.0242	124.6946	119.5763	117.5008	146.1557	123.178	123.0984	133.6743	145.1298	98.3824	118.3141	136.4522	156.5743	136.644	129.5232	121.0119	122.635	108.2634	116.9411	148.6849	114.6478	138.7917	161.1106	163.7838	155.1441	121.4169	123.3663	137.8947	114.3688	104.6978	118.2998	93.51700000000001	132.0531	136.39600000000002	118.87700000000001	140.8653	108.0251	137.0197	121.5835	105.815	120.1345	128.3592	107.7404	130.2169	130.6943	122.9126	130.5105	164.0727	160.5362	151.9553	139.4031	149.4048	125.4665	117.4252	87.3502	121.3541	150.6576	116.5659	116.5937	135.7582	111.9562	121.904	85.3741	109.1049	64.2567	12.4272	159.2765	109.1955	118.7381	131.0263	137.4389	118.6825	107.4615	125.0272	207.5644	114.113	119.6437	120.0363	152.7187	131.7119	139.7415	146.1676	102.2592	130.1264	142.9838	132.3864	107.5041	135.1704	24.1948	126.8617	147.32	120.2193	96.73100000000001	131.0205	112.2504
SUPT6H	61.878	32.4554	55.9386	76.271	55.2962	46.0631	57.0091	53.5134	46.3394	48.4777	49.2867	39.4508	40.0314	42.7956	68.5815	65.5473	46.6347	41.4064	48.0271	43.5067	42.0452	38.9179	79.372	35.7171	46.9531	50.0212	0.5213	47.0861	34.2488	46.5029	45.4163	40.5752	46.4845	53.5052	53.0361	46.1506	42.0966	40.6919	47.98	87.8081	68.1933	42.3322	46.048	47.6896	40.363	59.4779	48.227	56.7545	43.9745	37.5472	49.9366	43.5234	43.9312	61.5526	51.0636	56.5155	23.8538	45.7021	10.614	23.2226	44.4429	51.7176	44.5998	60.6621	37.0108	31.4324	67.384	46.4322	46.3354	44.6902	38.0254	48.7292	45.9975	48.6558	31.6458	41.1953	47.1469	40.3378	30.8728	49.42100000000001	42.9971	46.5095	45.8033	38.9427	117.2301	68.6385	55.3903	44.668	38.5605	67.7356	75.7804	47.5626	53.0172	43.4739	45.1947	44.8704	45.5485	45.7644	42.0138	76.0505	4.3549	19.1256	35.165	44.5812	51.1605	57.2752	43.9644	46.8289	43.6235	49.6988	51.1056	42.025	52.5672	57.4216	39.1785	276.1307	45.5839	58.7198	37.3793	41.98	53.6401	42.5276	49.5958	27.6841	40.76	61.3309	47.2408	87.1629	41.8283	36.0842
TBCA	76.2406	87.3603	57.6072	100.6385	79.7163	65.4395	86.7429	58.7728	79.2024	83.7171	96.8773	77.5906	66.3308	62.5026	59.665	68.7784	105.2158	98.8856	63.0735	90.4743	73.7939	100.3383	67.0748	85.4924	70.9275	76.1249	0.379	65.2076	64.9608	62.413000000000004	72.4227	81.1224	65.642	62.6629	76.8811	79.7795	60.1863	99.986	62.3064	99.2173	63.7991	84.014	67.9912	64.3841	85.4775	61.8667	65.61	70.4932	64.2408	74.1394	84.9867	79.7734	73.1779	71.0024	63.1108	71.762	53.5371	93.5869	78.1424	83.4456	61.4751	69.0989	89.8817	59.3347	83.9887	69.6945	85.5131	96.12200000000001	71.7731	74.5582	86.3381	80.3351	63.9417	72.1639	73.5989	66.4334	71.8674	71.8131	102.0588	69.038	64.3415	95.1952	70.3057	52.9589	100.9875	79.411	66.02199999999999	81.5004	68.7384	56.808	71.0933	40.2774	98.4133	74.5385	62.0043	77.4725	61.2291	49.4633	67.4263	59.3473	0.2712	73.4094	76.7857	66.3656	72.6124	86.2766	87.0746	73.07600000000001	66.8171	94.8742	82.5949	74.2476	91.1427	67.8784	92.3933	72.1451	71.8592	95.038	69.367	120.3793	57.1923	78.7765	68.4102	124.4709	67.8218	58.8193	47.6431	73.8543	94.8661	72.6937
TBCB	93.2449	73.34	82.8922	52.2033	80.5842	79.9249	75.8923	83.5099	74.702	67.9076	73.5889	92.6018	88.4612	70.3815	125.0004	85.29	91.008	55.7937	65.1331	89.0197	81.2396	81.9852	112.3031	86.93	67.3128	81.9273	0.0	75.1681	85.0107	69.0924	96.2171	82.1448	57.9952	105.1916	75.5844	98.1869	96.0894	100.3704	62.0623	50.3353	69.7599	85.177	68.8452	65.2931	75.274	86.2156	84.2384	65.5195	83.51299999999999	68.865	85.4216	74.4034	70.1994	86.9142	92.8831	78.7564	75.2248	85.2304	120.0022	85.9666	71.0991	105.7275	72.2643	75.8967	45.7841	75.3264	118.8237	73.263	68.8491	78.6556	86.6006	76.2178	68.4862	57.356	101.492	77.2119	71.6913	78.3978	86.6036	77.9418	66.1016	83.0819	120.1813	36.049	61.049	73.7444	88.1232	62.5113	93.9168	102.4424	76.22	76.9302	101.8012	87.9995	73.1752	61.5281	80.956	112.897	73.8793	115.2161	93.7541	162.1409	79.4549	64.5816	88.9956	75.9458	86.101	86.6034	86.0601	34.6792	62.4214	71.0055	61.3276	55.2438	74.3909	77.0955	70.9264	118.306	76.9921	88.3094	74.0206	70.8733	63.8176	151.5935	96.5471	82.0634	61.3824	87.4313	69.822	84.77799999999999
TBCC	132.3126	111.1044	99.0842	104.2796	90.4224	88.7659	91.977	94.2975	81.2056	109.0787	88.0191	81.4648	81.5759	74.9033	135.9955	94.2154	58.2722	90.1661	81.6418	74.4241	71.0103	113.7591	131.3811	82.4421	106.2632	84.9926	0.0	81.851	67.8253	88.3178	76.8546	85.0064	70.438	59.3166	79.3804	126.8993	112.7162	79.0793	79.0533	114.0446	124.6418	63.3297	94.9841	72.6001	80.244	70.3221	75.2855	108.3369	82.7573	145.2143	74.0231	90.9371	74.7399	36.639	96.0283	81.5303	94.9472	80.5917	102.4891	120.3067	82.1926	105.8131	80.6917	95.0696	89.5728	82.8877	98.3784	66.0677	93.0157	78.4055	107.8423	84.2968	96.2663	81.4511	77.7632	84.8963	93.9657	80.3144	77.2664	164.0595	90.9633	83.1435	30.9226	38.5477	70.9813	120.8817	123.2895	74.0364	74.2324	163.9661	95.8099	83.8258	99.4961	82.7495	114.3015	86.26899999999999	82.9452	0.6141	89.9903	98.4955	214.6809	0.0	79.7852	101.8396	78.2071	89.7575	76.4677	86.9096	94.6546	17.5661	119.6644	53.4394	89.087	80.5204	106.5889	0.0	115.2602	133.487	107.2159	97.9565	91.8785	92.3154	92.8843	70.715	80.7776	80.6547	101.5446	154.6155	108.5563	66.3824
TBCD	73.0646	37.181	57.0412	37.2928	60.3185	56.0391	76.4847	66.22399999999999	46.3705	46.5321	65.6069	46.1367	63.4071	55.9271	68.3528	63.4791	51.7947	49.1024	55.503	42.9392	50.4445	42.6411	70.7333	61.3063	56.8016	59.0859	400.74800000000005	43.8689	53.0225	60.0802	59.0417	56.7733	47.4434	52.9814	58.6416	46.5184	78.3767	53.9297	52.9516	37.9095	74.1989	41.934	50.5611	45.8911	61.6595	61.0941	56.5249	48.7744	64.2294	47.7857	41.5719	49.5875	53.3987	49.0967	63.9562	42.2479	50.6744	76.9463	113.6958	108.881	51.4727	42.7812	31.9448	68.0617	55.6869	48.0345	58.1528	38.9794	56.3186	43.1336	62.2454	48.0433	56.5039	45.2913	43.5699	56.6592	53.1768	64.9661	42.041000000000004	59.0837	53.3002	46.3375	43.3127	56.7886	32.9968	82.8965	45.7933	44.3208	53.3699	69.4538	89.1206	107.8773	45.8208	45.3845	49.477	51.2543	53.4458	58.3261	53.0512	123.1785	29.7109	29.8885	61.1163	60.3476	86.6656	48.5409	48.7531	62.5569	56.0327	81.8589	88.4936	48.5308	41.7287	42.352	67.9079	125.6069	65.0182	59.6426	59.4669	38.2289	47.895	44.7639	59.7913	31.5934	48.7701	46.4985	62.911	62.0502	50.552	55.2423
TBCE	124.805	74.7151	61.7881	182.6574	66.2472	56.3039	51.9558	62.0218	54.8408	41.9824	71.9762	71.5649	71.9848	70.9168	126.5102	44.1694	66.5426	71.5234	60.2303	61.1746	65.8688	45.4286	78.3081	95.3356	71.0929	58.0958	0.2543	59.6372	73.4769	133.2514	76.1483	85.1835	54.3683	115.7458	86.3136	89.8203	58.2152	49.2477	58.7836	100.9705	71.9969	63.2856	75.1314	65.9445	58.9024	104.9813	80.2117	56.986999999999995	87.427	89.4548	67.5775	67.3379	54.043	58.4897	90.5981	4.9622	53.5679	83.3067	56.4807	33.9488	48.1458	69.6527	89.4483	29.354	54.0547	70.8465	61.6716	88.6122	58.1456	73.6953	86.6602	52.4632	71.0752	61.6542	69.6035	72.5133	64.8195	63.9748	47.713	81.1265	71.3565	73.5264	84.9178	41.5088	87.6069	44.3787	67.3982	51.4914	86.2573	110.2985	78.5198	52.9689	53.6235	63.1666	92.0027	57.5819	53.6883	50.0982	72.7534	14.7796	0.0	53.3933	88.9179	62.8705	45.9091	57.2125	84.9548	69.714	59.5273	33.7592	78.0454	75.0951	53.7037	63.6198	103.3558	0.0	58.8358	63.1494	80.7602	39.4051	63.5854	55.3745	63.4398	10.6533	69.6736	59.7834	76.0492	67.4706	98.6376	45.9469
TCP1	137.6836	97.1221	112.4229	144.7999	99.3712	108.5286	102.8256	97.9235	100.5268	129.9934	133.8409	124.5486	87.4736	81.51899999999999	93.8077	151.6218	86.9678	142.8111	93.1573	112.5144	114.1159	118.0126	40.6373	118.0429	122.3363	95.1846	0.0	104.1747	93.8467	80.4642	132.9087	97.18299999999999	68.2992	123.0363	99.1656	142.2289	120.5954	94.0447	92.4654	102.8758	62.2216	64.2191	104.101	80.2885	99.179	111.6895	117.0645	102.8971	109.1741	108.5923	140.933	110.3756	97.0749	57.9757	109.4072	138.2317	127.9555	127.5606	158.5551	138.7775	103.5693	133.2051	80.1616	116.1455	74.6016	125.2773	80.949	91.0467	93.6198	89.6714	114.1623	104.829	123.9522	104.7779	90.9871	95.7479	104.2842	85.8817	110.7386	116.469	100.4829	101.4259	60.8477	145.2579	72.5497	91.8431	102.2363	93.8906	143.5803	76.4354	105.2958	136.7411	120.3073	107.2356	114.4982	80.7531	83.0318	53.4021	142.5848	48.8298	122.0291	187.6435	82.9024	89.1417	114.6576	141.748	148.0245	123.6061	123.785	117.7614	66.6433	101.8684	99.8737	85.1067	83.6884	108.5456	114.6064	58.367	96.5373	159.3696	131.4427	117.9972	112.0295	146.2105	101.2444	100.8103	128.9001	125.2576	134.0992	82.2278
TIMM10	113.9895	94.9981	73.9505	140.9917	67.7444	94.9473	64.3142	89.1688	74.554	55.4572	88.8038	77.8652	103.5155	57.7425	75.9633	74.4172	84.3914	70.2372	64.169	89.038	69.8578	59.1318	198.28799999999998	61.1433	64.7149	69.0599	0.0	80.7267	73.5905	128.2774	77.8288	84.15100000000001	59.2969	96.7736	80.3465	80.4493	77.2381	77.5375	71.2617	58.6883	111.7728	60.0092	71.0211	54.0769	92.568	77.4189	87.6665	72.558	148.4054	95.5496	65.4445	84.8405	73.2123	21.4221	82.7955	62.5554	89.7053	61.6187	111.7131	73.1024	58.4924	67.98100000000001	73.0931	106.4637	91.0978	107.2461	97.1653	78.0824	66.1162	82.8452	72.3359	76.6617	72.7571	69.7006	71.6962	89.1488	81.9833	79.6097	88.1423	104.0996	87.7112	77.5253	75.9046	138.6718	44.6154	70.9852	76.2229	73.3447	90.3595	160.7437	98.5588	75.756	67.009	68.2181	85.6122	71.2226	95.8902	137.0764	76.9681	146.7023	0.2317	158.1009	97.6415	59.7616	88.3147	118.5639	95.4156	84.7923	85.7323	218.9352	78.6504	107.4185	63.5034	59.3529	112.5475	230.6553	65.4389	73.617	100.3758	73.7336	74.7021	72.5814	69.8848	245.6809	78.0628	83.6931	54.7741	158.7093	77.3856	58.958
TIMM10B	66.5606	109.0372	63.4229	221.0146	58.1133	75.5515	54.3844	72.6607	69.6542	52.22	75.9821	61.9323	82.3296	66.0004	85.462	62.5093	61.5737	83.2856	69.5483	85.75399999999999	68.7696	83.4503	105.2253	82.4797	90.0856	55.2064	0.0	79.5335	60.9296	78.8741	82.4828	77.9775	59.1105	54.2489	89.9702	92.4214	71.2601	75.579	70.1341	50.106	92.5176	40.4427	75.3472	57.5688	103.6293	64.0521	58.2281	64.1747	98.6073	146.7912	92.0573	99.0793	64.4715	37.2308	77.98100000000001	109.677	91.4287	83.9544	170.1343	130.4099	75.8982	80.2585	93.9388	63.361000000000004	39.7325	51.2634	81.9448	56.236999999999995	72.3327	70.957	67.1788	77.8819	83.6473	80.6169	74.4955	107.2131	66.7484	70.5686	64.7878	84.6499	74.339	69.2962	92.5336	32.257	74.3063	37.6739	85.7939	80.5618	94.1442	97.6271	172.1641	111.48899999999999	99.0874	78.5787	77.5678	87.1679	66.9642	99.1088	80.2734	71.5694	129.9399	72.8722	96.1384	67.0688	48.675	98.9288	103.5377	98.0236	109.5862	19.3298	87.2835	76.5896	82.1352	73.4942	61.3609	68.5031	82.9346	77.4635	96.29	85.0325	110.1029	61.879	86.9074	25.2377	71.3045	98.073	145.2309	61.358999999999995	76.0373	57.2691
TIMM13	55.0977	60.0051	56.5583	74.5665	47.1837	47.8916	53.9202	54.753	47.6866	50.0275	54.6545	49.1974	46.8343	46.4623	37.025	57.9723	56.4151	66.3563	44.698	59.7178	45.2493	51.19	89.7395	60.6715	58.1061	50.4172	11.3707	48.6494	55.8192	55.0335	50.8858	45.8991	40.4085	50.9653	57.7783	69.882	63.593999999999994	50.6426	45.5286	60.9181	54.9825	38.6962	58.3437	37.4171	42.207	78.9418	59.4216	42.3522	56.985	68.717	68.1934	54.1175	45.4497	22.5338	59.2729	53.9802	52.5836	50.9873	71.5353	67.6577	44.4837	50.6952	48.6611	49.5118	31.6918	59.3064	47.7346	52.0018	50.5816	47.8734	74.6776	45.8166	60.8167	42.1318	54.3113	49.3476	52.6321	54.177	49.8954	69.7233	50.5629	53.9165	49.9943	38.806999999999995	37.5692	71.6794	46.2618	48.3272	60.4195	54.849	63.148	74.82600000000001	54.5214	49.9309	65.4617	50.7148	46.5351	47.3586	49.5321	40.0162	0.0	59.1933	52.6157	44.4139	58.9036	57.5927	62.1313	60.5239	54.5126	21.8985	50.4494	49.8032	46.3361	42.4128	53.7297	54.0263	59.1154	33.9294	70.9603	63.3211	63.6245	48.5716	48.8176	62.0643	56.2649	48.9121	57.1234	38.2514	44.8456	37.9923
TIMM8A	92.5687	61.7954	67.2674	140.2276	41.001999999999995	63.6993	59.6722	80.134	51.2986	62.8536	82.4023	52.3772	85.7107	38.1554	66.781	65.3467	40.0354	62.4901	54.3001	49.9427	55.0751	45.2497	0.0	125.8286	85.7538	48.3691	0.0	62.0025	79.5174	66.075	59.727	67.4881	37.5171	66.4333	68.0208	121.3746	88.2733	56.8536	50.3413	33.9784	169.2915	32.4702	82.5327	48.4992	59.2477	38.407	78.8509	33.3471	92.5955	101.1277	63.8887	83.6535	49.4835	378.9576	94.7531	43.7981	76.1015	45.9172	159.3046	44.0781	40.0707	75.4431	73.5322	73.3904	75.0727	37.134	148.6091	35.1117	54.401	65.1559	60.9802	55.3832	70.7646	38.0513	42.8329	64.5108	66.0906	53.6075	44.9351	77.0813	68.7014	54.8002	73.4177	162.8043	27.0251	9.5996	57.7059	53.2093	100.9108	53.3099	65.3064	65.6471	76.0433	47.7903	63.5638	46.9494	55.269	19.343	63.7916	80.5831	0.0	0.0	73.4709	40.2948	115.2826	212.6279	101.4361	68.7576	106.0997	65.5516	87.0546	44.2481	49.565	41.4079	69.2253	0.0	78.0461	136.8209	114.5988	50.4525	64.6698	45.7433	61.7481	6.2344	64.4715	89.2113	107.5076	0.0	62.6613	29.9922
TIMM8B	90.9253	85.4473	72.7967	75.4766	52.9763	57.5766	75.0411	66.7947	65.6395	87.3798	73.9873	62.1623	63.4686	54.7238	72.0843	53.5174	46.5884	96.7383	52.9718	67.3263	59.3914	69.5828	144.6992	70.8863	80.9081	62.0513	16.1613	61.4565	62.8355	53.7987	78.6483	72.4401	58.7176	62.5057	74.005	69.0531	66.2694	74.1078	55.3131	64.3189	70.0964	50.4456	69.9556	55.9236	68.6807	62.9643	62.6782	65.7473	65.1373	76.3599	108.0392	66.0022	58.876000000000005	26.4287	84.0184	66.3927	55.1134	81.1774	79.9595	82.8994	71.4952	68.4034	52.0643	91.3104	98.1775	71.8623	90.8211	85.9378	69.7116	70.919	73.119	72.7373	74.0214	66.9526	43.1302	75.452	70.5784	72.3088	62.9799	64.2098	57.5194	64.575	64.3379	98.4415	67.7089	61.5313	63.4253	66.3637	66.6214	104.5693	65.1775	76.2852	87.226	61.8622	76.7808	57.4473	53.9115	53.068999999999996	71.7294	85.135	98.2364	95.1891	63.9572	60.8923	70.0039	68.4496	77.3247	66.4058	65.9459	7.2539	67.1948	84.2989	59.2245	69.7532	74.1323	77.6334	64.1339	93.8018	90.3508	66.6686	65.5099	68.8591	57.7486	124.3568	59.2632	59.379	57.5743	43.9179	65.145	71.1366
TIMM9	83.0699	63.2486	86.3617	154.1376	71.0827	80.4005	99.2187	81.5025	67.64399999999999	65.1768	85.9147	63.5116	71.4518	68.32300000000001	114.7694	57.6193	39.4829	63.5776	59.9716	60.0518	69.8721	64.0112	184.7971	86.5328	79.5211	84.8782	143.6519	76.53399999999999	82.2138	89.2657	82.1751	111.6351	65.6291	65.3306	70.694	110.7871	121.5631	56.6409	67.6947	66.4168	88.4338	51.4426	78.4932	67.5575	75.4842	90.0189	81.3899	59.1403	73.273	83.2775	91.7688	95.8801	66.6342	79.3712	88.7042	116.3689	131.9304	69.3119	95.7309	57.6224	58.3466	72.4346	58.2085	79.02	65.9147	78.6295	116.0365	63.2439	79.5778	97.2335	69.5307	74.9658	85.0199	101.0849	67.9229	94.3796	92.8873	63.1827	88.3546	157.9847	82.65100000000001	80.6659	145.8959	87.7095	95.9847	99.3592	60.5663	65.1825	59.742	101.2448	79.5773	134.9078	87.4486	67.507	123.2795	62.3214	77.4766	110.9341	80.1615	47.0494	484.2345	151.7202	68.5449	61.8134	85.6115	64.8038	76.944	84.8405	86.9521	185.7592	92.4491	74.2529	68.316	72.801	67.4675	196.6996	66.7319	118.367	109.2122	68.759	97.5703	79.6287	66.4162	37.1747	80.2272	72.0726	109.0768	96.398	80.635	47.8719
TOMM34	28.6189	80.8499	78.9056	0.0	36.1475	59.2048	54.5937	75.2579	63.802	22.9474	86.2476	59.4759	70.4283	47.9088	27.756	62.8431	80.3246	76.9125	62.5218	43.1082	52.9388	70.1422	13.3329	100.3126	63.1176	66.5932	0.0	69.6685	71.6802	62.2411	56.294	50.4409	57.2983	53.1503	93.1554	14.5133	92.6402	52.8093	63.5212	41.4382	54.0482	47.4413	74.4532	57.3988	48.4366	23.5827	57.2026	91.7967	95.4743	47.4326	52.0311	61.3324	66.0265	31.840999999999998	103.4773	50.8183	50.7202	73.2568	149.5724	16.7695	101.3516	76.34	104.5182	114.2712	65.095	12.3652	50.7691	91.4102	62.5221	48.6937	45.3487	68.47800000000001	68.0528	69.3903	47.2022	54.3944	36.5775	56.1092	65.8768	110.756	68.2328	65.687	34.3416	64.6511	33.2762	65.1869	49.68	63.8645	112.4983	67.7755	113.7516	40.3105	78.7909	66.6488	102.1736	63.543	72.6351	65.2031	90.8647	103.193	0.0	0.0	53.3412	51.4668	68.9371	52.3489	108.7049	86.1012	82.4521	15.5321	64.6669	105.0742	65.8366	59.3664	89.7566	2.8855	103.5788	53.129	34.6923	103.4342	48.2909	61.1002	41.17	20.3576	53.4853	94.9774	89.1049	41.1473	108.0929	20.0171
